,score,O080,R101,R105,R106
2016-10-29,0.6413821991456767,0.7439516129032258,,0.5388127853881278,
2016-10-30,0.6226751892037663,0.7168765743073048,,0.5284738041002278,
2016-10-31,0.6038141993957704,0.7326283987915407,,0.475,
2016-11-01,0.6038433491161941,0.7382989431303473,,0.46938775510204084,
2016-11-02,0.5874056556533773,0.6996981891348089,,0.4751131221719457,
2016-11-03,0.5859240495410991,0.6842634489693313,,0.48758465011286684,
2016-11-04,0.5586332563719498,0.6623115577889447,,0.45495495495495497,
2016-11-05,0.5798322789631996,0.6720241084881968,,0.48764044943820223,
2016-11-06,0.6313235002791435,0.7088353413654618,,0.5538116591928252,
2016-11-07,0.6124932790493798,0.7059708981435022,,0.5190156599552572,
2016-11-08,0.568475515833214,0.6860581745235708,,0.45089285714285715,
2016-11-09,0.5465294639717333,0.6676691729323307,,0.42538975501113585,
2016-11-10,0.5141282565130261,0.6282565130260521,,0.4,
2016-11-11,0.5337007728888232,0.6705057586379569,,0.3968957871396896,
2016-11-12,0.5652311603639038,0.7322322322322322,,0.39823008849557523,
2016-11-13,0.5649938655862147,0.7083541770885442,,0.4216335540838852,
2016-11-14,0.5686090308370044,0.7055,,0.43171806167400884,
2016-11-15,0.5768061024432839,0.7316341829085458,,0.421978021978022,
2016-11-16,0.5716345058450322,0.7397602397602397,,0.40350877192982454,
2016-11-17,0.5437833403068264,0.7024463305042437,,0.3851203501094092,
2016-11-18,0.5314294990804417,0.685129740518962,,0.3777292576419214,
2016-11-19,0.5301908627124998,0.6812967581047382,,0.3790849673202614,
2016-11-20,0.5422926871559235,0.6889332003988036,,0.39565217391304347,
2016-11-21,0.5460303255309238,0.6885899352267065,,0.403470715835141,
2016-11-22,0.5438893775547162,0.7111553784860558,,0.37662337662337664,
2016-11-23,0.547536625143657,0.7192633150821304,,0.3758099352051836,
2016-11-24,0.5558253988677303,0.7388059701492538,,0.3728448275862069,
2016-11-25,0.534746528501842,0.6737941322725012,,0.3956989247311828,
2016-11-26,0.5291960682258381,0.6699801192842942,,0.388412017167382,
2016-11-27,0.5394055342628375,0.7019374068554396,,0.37687366167023556,
2016-11-28,0.5196063453263057,0.6802383316782523,,0.358974358974359,
2016-11-29,0.5540884729137017,0.741439205955335,,0.36673773987206826,
2016-11-30,0.5511060452549814,0.7341269841269842,,0.3680851063829787,
2016-12-01,0.5503233134071643,0.7397124442240952,,0.3609341825902335,
2016-12-02,0.5435560884245183,0.7502477700693756,,0.336864406779661,
2016-12-03,0.552938416962744,0.7612679544328875,,0.34460887949260044,
2016-12-04,0.5818648953502945,0.802970297029703,,0.36075949367088606,
2016-12-05,0.5617953592541473,0.7783275606135577,,0.3452631578947368,
2016-12-06,0.5233575626096136,0.7546983184965381,,0.2920168067226891,
2016-12-07,0.5173171007211615,0.7558082056351952,,0.27882599580712786,
2016-12-08,0.5110990292225511,0.7460474308300395,,0.27615062761506276,
2016-12-09,0.536811258022114,0.7792592592592593,,0.29436325678496866,
2016-12-10,0.5786453191839421,0.8302073050345509,,0.32708333333333334,
2016-12-11,0.5825754599804921,0.8179575727676369,,0.3471933471933472,
2016-12-12,0.5616943701048394,0.7810650887573964,,0.34232365145228216,
2016-12-13,0.5552302177433426,0.7999014292755051,,0.3105590062111801,
2016-12-14,0.5462565647518626,0.8073891625615763,,0.28512396694214875,
2016-12-15,0.5508875319151096,0.8193008370260955,,0.2824742268041237,
2016-12-16,0.5512904636920385,0.8248031496062992,,0.2777777777777778,
2016-12-17,0.5819860393850542,0.853910477127398,,0.31006160164271046,
2016-12-18,0.5946128923062043,0.8613569321533923,,0.32786885245901637,
2016-12-19,0.5935349180747953,0.8619164619164619,,0.32515337423312884,
2016-12-20,0.5739635539874103,0.8560903732809431,,0.29183673469387755,
2016-12-21,0.5778844932896207,0.8502700049091801,,0.3054989816700611,
2016-12-22,0.5799943352721064,0.8591756624141316,,0.3008130081300813,
2016-12-23,0.5929203055628232,0.8734673859735165,,0.31237322515212984,
2016-12-24,0.5848376597602604,0.8862745098039215,,0.2834008097165992,
2016-12-25,0.5997946144442959,0.8985791278784909,,0.301010101010101,
2016-12-26,0.5850851868819311,0.885896180215475,,0.2842741935483871,
2016-12-27,0.5737065565197352,0.8898678414096917,,0.2575452716297787,
2016-12-28,0.5790097768765866,0.8889432485322897,,0.26907630522088355,
2016-12-29,0.5672518631394818,0.8679706601466992,,0.2665330661322645,
2016-12-30,0.5658406647116325,0.8616813294232649,,0.27,
2016-12-31,0.5786000056555185,0.8597948216902784,,0.29740518962075846,
2017-01-01,0.5661222298306773,0.861328125,,0.27091633466135456,
2017-01-02,0.5492860310077068,0.8560273304050756,,0.24254473161033796,
2017-01-03,0.5023577235772357,0.8380487804878048,,0.16666666666666666,
2017-01-04,0.5017253114877553,0.8074110190151146,,0.19603960396039605,
2017-01-05,0.47070052161585346,0.7358674463937622,,0.20553359683794467,
2017-01-06,0.47696640601957396,0.7369702873843156,,0.21696252465483234,
2017-01-07,0.5274919688106172,0.8305744888023369,,0.22440944881889763,
2017-01-08,0.5421020176960694,0.8189781021897811,,0.26522593320235754,
2017-01-09,0.5321889066910811,0.791828793774319,,0.2725490196078431,
2017-01-10,0.5351327670205408,0.7982498784637821,,0.2720156555772994,
2017-01-11,0.6127365008503401,0.8231292517006803,,0.40234375,
2017-01-12,0.5983591270010329,0.7620203982515784,,0.4346978557504873,
2017-01-13,0.6184069358921084,0.7776699029126214,,0.4591439688715953,
2017-01-14,0.67334124729724,0.8340611353711791,,0.512621359223301,
2017-01-15,0.7470150151504898,0.8389912706110572,,0.6550387596899225,
2017-01-16,0.7519691609841257,0.8288899660688318,,0.6750483558994197,
2017-01-17,0.7530846876777109,0.8478682170542635,,0.6583011583011583,
2017-01-18,0.7531880548829701,0.8397094430992736,,0.6666666666666666,
2017-01-19,0.7612657308809294,0.8475314617618587,,0.675,
2017-01-20,0.7414688547850464,0.849540396710208,,0.6333973128598849,
2017-01-21,0.779426695420826,0.844294003868472,,0.7145593869731801,
2017-01-22,0.7868170489064188,0.8279362010633156,,0.745697896749522,
2017-01-23,0.7854823542427259,0.836231884057971,,0.7347328244274809,
2017-01-24,0.7681754845830172,0.8392081120231772,,0.6971428571428572,
2017-01-25,0.7564154322709455,0.8436293436293436,,0.6692015209125475,
2017-01-26,0.8019855904641863,0.8620356970574048,,0.7419354838709677,
2017-01-27,0.7987164314309927,0.8625843780135005,,0.7348484848484849,
2017-01-28,0.8184043546587105,0.8655421686746988,,0.7712665406427222,
2017-01-29,0.8295515686916057,0.8704238921001927,,0.7886792452830189,
2017-01-30,0.8225534438251607,0.8767453057294174,,0.768361581920904,
2017-01-31,0.8581695456157237,0.8873917228103946,,0.8289473684210527,
2017-02-01,0.8820975772195284,0.8917748917748918,,0.8724202626641651,
2017-02-02,0.9137235306828004,0.9004807692307693,,0.9269662921348315,
2017-02-03,0.8939209671841809,0.9149447381066795,,0.8728971962616823,
2017-02-04,0.8976622650436578,0.9221902017291066,,0.8731343283582089,
2017-02-05,0.9031746755458527,0.9236677868458953,,0.88268156424581,
2017-02-06,0.8897503728175014,0.9189059500959693,,0.8605947955390335,
2017-02-07,0.8574316057358196,0.9189448441247002,,0.7959183673469388,
2017-02-08,0.8532500621426796,0.9194630872483222,,0.7870370370370371,
2017-02-09,0.8729087822069018,0.9214183037853378,,0.8243992606284658,
2017-02-10,0.8129418147629752,0.8989463601532567,,0.7269372693726938,
2017-02-11,0.8258297651382714,0.9205361416945907,,0.7311233885819521,
2017-02-12,0.8274679848015761,0.9086124401913875,,0.7463235294117647,
2017-02-13,0.7797037544039769,0.893352462936394,,0.6660550458715596,
2017-02-14,0.7322146464115872,0.8838432122370937,,0.5805860805860806,
2017-02-15,0.7327087505928616,0.8877209746774964,,0.5776965265082267,
2017-02-16,0.7601262557602884,0.8815663801337154,,0.6386861313868614,
2017-02-17,0.7591146410701166,0.871599045346062,,0.6466302367941712,
2017-02-18,0.7641412213740458,0.8482824427480916,,0.68,
2017-02-19,0.799003762180351,0.8412017167381974,,0.7568058076225045,
2017-02-20,0.815850326743206,0.8617731172545281,,0.769927536231884,
2017-02-21,0.7951495890146605,0.8561219628394474,,0.7341772151898734,
2017-02-22,0.7919296888430463,0.8347619047619048,,0.7490974729241877,
2017-02-23,0.7785284570624884,0.829128986197049,,0.7279279279279279,
2017-02-24,0.7757565593576519,0.7997145575642246,,0.7517985611510791,
2017-02-25,0.7595637931961778,0.7489300998573467,,0.770197486535009,
2017-02-26,0.7527546097551003,0.7366920152091254,,0.7688172043010753,
2017-02-27,0.7274336170375502,0.7410926365795725,,0.7137745974955277,
2017-02-28,0.7198955365622032,0.7397910731244064,,0.7,
2017-03-01,0.7058650098517208,0.7147603227337447,,0.696969696969697,
2017-03-02,0.7168792669174202,0.7077798861480076,,0.7259786476868327,
2017-03-03,0.6850885193878556,0.6827880512091038,,0.6873889875666075,
2017-03-04,0.7186741622130348,0.6483412322274882,,0.7890070921985816,
2017-03-05,0.6866929652096267,0.5627664613927048,,0.8106194690265487,
2017-03-06,0.6984018631545132,0.5681818181818181,,0.8286219081272085,
2017-03-07,0.6746277975178432,0.5362044486512068,,0.8130511463844797,
2017-03-08,0.6734296507521953,0.5193945127719962,,0.8274647887323944,
2017-03-09,0.6710320873167226,0.5002364066193854,,0.8418277680140598,
2017-03-10,0.6215185885318211,0.4763705103969754,,0.7666666666666667,
2017-03-11,0.6059821791237145,0.43788379782711384,,0.7740805604203153,
2017-03-12,0.652231621070148,0.5212464589235127,,0.7832167832167832,
2017-03-13,0.6130884287181464,0.4705049551675319,,0.7556719022687609,
2017-03-14,0.5955262638879758,0.5150943396226415,,0.6759581881533101,
2017-03-15,0.5991382243814444,0.49740688354549745,,0.7008695652173913,
2017-03-16,0.5673107131636821,0.46795475966069744,,0.6666666666666666,
2017-03-17,0.5288019063308438,0.4267545925577013,,0.6308492201039861,
2017-03-18,0.47457382753699684,0.3799435028248588,,0.5692041522491349,
2017-03-19,0.45093406481763687,0.3336470588235294,,0.5682210708117443,
2017-03-20,0.47324991079248707,0.3344308560677328,,0.6120689655172413,
2017-03-21,0.43517329442695224,0.33850493653032443,,0.53184165232358,
2017-03-22,0.38125516755807043,0.31062030075187974,,0.4518900343642612,
2017-03-23,0.3695846059521095,0.31892907468294973,,0.4202401372212693,
2017-03-24,0.39277686667952927,0.3352112676056338,,0.4503424657534247,
2017-03-25,0.4314282047271254,0.32097606757390895,,0.5418803418803418,
2017-03-26,0.481865799230321,0.3442776735459663,,0.6194539249146758,
2017-03-27,0.4612601841269385,0.3398968588842006,,0.5826235093696763,
2017-03-28,0.44950956015020815,0.34629803186504216,,0.5527210884353742,
2017-03-29,0.47987061784551277,0.34004683840749417,,0.6196943972835314,
2017-03-30,0.5155462451596522,0.36329588014981273,,0.6677966101694915,
2017-03-31,0.5904790069732622,0.38231165184838556,,0.7986463620981388,
2017-04-01,0.5782810406290294,0.37277829747427504,,0.7837837837837838,
2017-04-02,0.668178381570244,0.415614773258532,,0.9207419898819561,
2017-04-03,0.6722544762264389,0.438785046728972,,0.9057239057239057,
2017-04-04,0.7019879974409193,0.5165810368986454,,0.8873949579831932,
2017-04-05,0.7043243471885399,0.5546218487394958,,0.8540268456375839,
2017-04-06,0.7096119890164776,0.5800279981334577,,0.8391959798994975,
2017-04-07,0.7266011081715169,0.5970149253731343,,0.8561872909698997,
2017-04-08,0.7136925956625456,0.5976689976689977,,0.8297161936560935,
2017-04-09,0.7585709847778813,0.6304753028890959,,0.8866666666666667,
2017-04-10,0.7363209276264446,0.6390312063344201,,0.8336106489184693,
2017-04-11,0.7271053347933951,0.6336126629422718,,0.8205980066445183,
2017-04-12,0.7203716951152412,0.6314564913913447,,0.8092868988391376,
2017-04-13,0.7273956568612352,0.6269767441860465,,0.8278145695364238,
2017-04-14,0.7242673982118638,0.6336587633658763,,0.8148760330578513,
2017-04-15,0.7304088912608733,0.6324349442379182,,0.8283828382838284,
2017-04-16,0.7827149733982925,0.6576869484440315,,0.9077429983525536,
2017-04-17,0.8342824549186336,0.7228412256267409,,0.9457236842105263,
2017-04-18,0.888290872793633,0.8389791183294664,,0.9376026272577996,
2017-04-19,0.8981036527874935,0.8617810760667903,,0.9344262295081968,
2017-04-20,0.9066852716425113,0.8706536856745479,,0.9427168576104746,
2017-04-21,0.9329429331201124,0.892029657089898,,0.9738562091503268,
2017-04-22,0.9465030106530801,0.8930060213061602,,1.0,
2017-04-23,0.94375,0.8875,,1.0,
2017-04-24,0.9492037335921717,0.9032855159648311,,0.9951219512195122,
2017-04-25,0.9489897821882096,0.9093432007400555,,0.9886363636363636,
2017-04-26,0.9519160089646785,0.9070735090152566,,0.9967585089141004,
2017-04-27,0.952634011090573,0.905268022181146,,1.0,
2017-04-28,0.9489607390300231,0.8979214780600462,,1.0,
2017-04-29,0.9265927977839334,0.853185595567867,,1.0,
2017-04-30,0.92455006922012,0.8491001384402399,,1.0,
2017-05-01,0.9241236162361623,0.8482472324723247,,1.0,
2017-05-02,0.9014565373603092,0.8045182111572153,,0.9983948635634029,
2017-05-03,0.8899821280869669,0.7815668202764977,,0.9983974358974359,
2017-05-04,0.9037309995393827,0.8074619990787655,,1.0,
2017-05-05,0.85451197053407,0.70902394106814,,1.0,
2017-05-06,0.8518177634606534,0.7036355269213069,,1.0,
2017-05-07,0.8505059797608095,0.7010119595216191,,1.0,
2017-05-08,0.8560919540229885,0.7121839080459771,,1.0,
2017-05-09,0.8261824521475256,0.6539522058823529,,0.9984126984126984,
2017-05-10,0.83210840606339,0.66421681212678,,1.0,
2017-05-11,0.8436639118457301,0.6873278236914601,,1.0,
2017-05-12,0.8439651216154199,0.6879302432308398,,1.0,
2017-05-13,0.8559633027522936,0.7119266055045872,,1.0,
2017-05-14,0.8541953232462174,0.7083906464924347,,1.0,
2017-05-15,0.865032080659945,0.7300641613198899,,1.0,
2017-05-16,0.8788364635822263,0.7576729271644526,,1.0,
2017-05-17,0.8887362637362637,0.7774725274725275,,1.0,
2017-05-18,0.8814645308924485,0.7629290617848971,,1.0,
2017-05-19,0.8472095150960659,0.6944190301921318,,1.0,
2017-05-20,0.8390489254686786,0.6780978509373571,,1.0,
2017-05-21,0.8112431444241316,0.6224862888482632,,1.0,
2017-05-22,0.7724064973531591,0.546368204659662,,0.9984447900466563,
2017-05-23,0.7667120451515925,0.5365296803652968,,0.9968944099378882,
2017-05-24,0.7686458698198055,0.5403925148334094,,0.9968992248062015,
2017-05-25,0.7363138686131387,0.4726277372262774,,1.0,
2017-05-26,0.6996375991897783,0.4008207934336525,,0.9984544049459042,
2017-05-27,0.6953053783044667,0.3906107566089334,,1.0,
2017-05-28,0.6872437357630979,0.3744874715261959,,1.0,
2017-05-29,0.697484237074401,0.40573770491803274,,0.9892307692307692,
2017-05-30,0.7064751752669294,0.4283113336367774,,0.9846390168970814,
2017-05-31,0.7173413365189771,0.4576888080072793,,0.9769938650306749,
2017-06-01,0.76060014749848,0.5457025920873124,,0.9754977029096478,
2017-06-02,0.7853294412010008,0.5981818181818181,,0.9724770642201835,
2017-06-03,0.7683856401150067,0.5688323489323035,,0.9679389312977099,
2017-06-04,0.8043526118163089,0.6498637602179836,,0.9588414634146342,
2017-06-05,0.7923542063506869,0.6273263731275533,,0.9573820395738204,
2017-06-06,0.7788484876902455,0.6048094373865699,,0.952887537993921,
2017-06-07,0.7704269163406383,0.5909297052154194,,0.9499241274658573,
2017-06-08,0.8075736970795901,0.6681776971894833,,0.946969696969697,
2017-06-09,0.8156145314009131,0.6887177163570457,,0.9425113464447806,
2017-06-10,0.7993495227461798,0.6530797101449275,,0.945619335347432,
2017-06-11,0.540077195577422,0.6165685830692621,0.05494505494505497,0.9487179487179487,
2017-06-12,0.5115317651937944,0.5452488687782806,0.046575342465753455,0.9427710843373494,
2017-06-13,0.510264948429604,0.5119855269109,0.08196721311475408,0.9368421052631579,
2017-06-14,0.5116212178692777,0.5140144665461122,0.08991825613079019,0.9309309309309309,
2017-06-15,0.49161402692237255,0.482150926344329,0.11413043478260865,0.8785607196401799,
2017-06-16,0.481453984533192,0.49683830171635046,0.14363143631436315,0.8038922155688623,
2017-06-17,0.46372151742587714,0.45643340857787806,0.17837837837837833,0.7563527653213752,
2017-06-18,0.47347353940351083,0.4945848375451264,0.2318059299191375,0.6940298507462687,
2017-06-19,0.40937896282599384,0.4997744700045106,0.23655913978494625,0.4918032786885246,
2017-06-20,0.3697460244840532,0.5081154192966637,0.25737265415549593,0.34375,
2017-06-21,0.34092263576943865,0.5033799008562416,0.2593582887700535,0.2600297176820208,
2017-06-22,0.3338222436085938,0.5220720720720721,0.28800000000000003,0.1913946587537092,
2017-06-23,0.34920345610889775,0.5420981539846916,0.32180851063829785,0.1837037037037037,
2017-06-24,0.36164890208669914,0.5931593159315931,0.36604774535809015,0.1257396449704142,
2017-06-25,0.4264891493505865,0.6950067476383266,0.4470899470899471,0.13737075332348597,
2017-06-26,0.37147329909673027,0.6785071942446044,0.39313984168865435,0.04277286135693215,
2017-06-27,0.402249751565291,0.7069662921348314,0.4894736842105263,0.010309278350515464,
2017-06-28,0.4325162705105812,0.6990116801437556,0.5853018372703411,0.013235294117647059,
2017-06-29,0.47742693868284203,0.7040862146385272,0.7120418848167539,0.016152716593245228,
2017-06-30,0.4739390214554812,0.6889587073608617,0.7284595300261096,0.004398826979472141,
2017-07-01,0.4774520538583528,0.6787797218483624,0.7447916666666667,0.008784773060029283,
2017-07-02,0.48748446852057903,0.6573991031390134,0.7714285714285715,0.033625730994152045,
2017-07-03,0.4955063895630489,0.6584491259524876,0.8134715025906736,0.014598540145985401,
2017-07-04,0.5016419415025444,0.6689068100358423,0.8010335917312661,0.03498542274052478,
2017-07-05,0.5114811495852731,0.6587550380653828,0.8247422680412371,0.050946142649199416,
2017-07-06,0.5365925104925007,0.6830796777081468,0.8714652956298201,0.055232558139534885,
2017-07-07,0.5632396376856298,0.7360178970917226,0.9,0.05370101596516691,
2017-07-08,0.5747726499793353,0.7222719141323792,0.9411764705882353,0.06086956521739131,
2017-07-09,0.5987777625038216,0.7250782297720161,0.9974489795918368,0.07380607814761216,
2017-07-10,0.5794754640893586,0.679177837354781,1.0,0.059248554913294796,
2017-07-11,0.5809832732566096,0.7025457793657883,1.0,0.04040404040404041,
2017-07-12,0.5844852133937148,0.7044642857142858,1.0,0.04899135446685879,
2017-07-13,0.5998587329479242,0.7603748326639893,0.9974747474747475,0.041726618705035974,
2017-07-14,0.6227348153161004,0.8064228367528992,1.0,0.0617816091954023,
2017-07-15,0.614490481675476,0.7864467231386536,0.992462311557789,0.06456241032998565,
2017-07-16,0.587690921960884,0.7125668449197862,0.987468671679198,0.06303724928366762,
2017-07-17,0.5752359107771947,0.6859688195991092,0.9725,0.06723891273247497,
2017-07-18,0.5842436545281836,0.7083704363312555,0.970074812967581,0.07428571428571429,
2017-07-19,0.5692247117347939,0.659101023587005,0.9800995024875622,0.06847360912981455,
2017-07-20,0.5911412178966612,0.7099644128113879,0.9851116625310173,0.07834757834757834,
2017-07-21,0.5934415831113594,0.7140951534015119,0.9851485148514851,0.08108108108108109,
2017-07-22,0.601384025439581,0.7208888888888889,0.9753086419753086,0.10795454545454546,
2017-07-23,0.5901815442436339,0.6996890270990671,0.9630541871921182,0.10780141843971631,
2017-07-24,0.6008874642170069,0.7411190053285968,0.9680589680589681,0.09348441926345609,
2017-07-25,0.5842322343324308,0.748335552596538,0.9166666666666666,0.0876944837340877,
2017-07-26,0.6147279657803607,0.805678793256433,0.9339853300733496,0.10451977401129943,
2017-07-27,0.6320171337371792,0.8674057649667406,0.9341463414634146,0.09449929478138223,
2017-07-28,0.6286299000539796,0.8962765957446809,0.878345498783455,0.11126760563380282,
2017-07-29,0.6228637760629855,0.8573327425786442,0.8495145631067962,0.1617440225035162,
2017-07-30,0.6205364053222001,0.8534100974313552,0.8523002421307506,0.15589887640449437,
2017-07-31,0.6470123867937941,0.9274015050907481,0.8719806763285024,0.14165497896213183,
2017-08-01,0.6527535241981784,0.9287610619469027,0.9132530120481928,0.11624649859943978,
2017-08-02,0.6662076120473953,0.9314462627156126,0.9399038461538461,0.12727272727272726,
2017-08-03,0.6635484345508197,0.920866489832007,0.9664268585131894,0.10335195530726257,
2017-08-04,0.655537779800755,0.9200176756517897,0.9545454545454546,0.09205020920502092,
2017-08-05,0.6294209056937479,0.9121024734982333,0.9093078758949881,0.06685236768802229,
2017-08-06,0.5980756879503298,0.8988962472406181,0.8285714285714285,0.06675938803894298,
2017-08-07,0.5958676212423647,0.9042365401588702,0.819477434679335,0.06388888888888888,
2017-08-08,0.5979521441296156,0.9263343625937362,0.8009478672985781,0.06657420249653259,
2017-08-09,0.5756736188833135,0.8778659611992945,0.789598108747045,0.05955678670360111,
2017-08-10,0.5792317105804364,0.873071837814015,0.7830188679245282,0.08160442600276625,
2017-08-11,0.5813931222938222,0.8607929515418502,0.7811764705882354,0.10220994475138122,
2017-08-12,0.5825177133650229,0.8687802730074857,0.7629107981220657,0.11586206896551725,
2017-08-13,0.5601965846017714,0.8318661971830986,0.7330210772833723,0.11570247933884298,
2017-08-14,0.5620375811365632,0.8363396392432908,0.691588785046729,0.15818431911966988,
2017-08-15,0.5607237602620189,0.8298153034300791,0.6806526806526807,0.1717032967032967,
2017-08-16,0.5669546659038476,0.8545054945054945,0.7023255813953488,0.1440329218106996,
2017-08-17,0.5495546381638965,0.8378734622144113,0.6751740139211138,0.13561643835616438,
2017-08-18,0.5563800463245833,0.8493631971892841,0.6597222222222222,0.1600547195622435,
2017-08-19,0.5517343742963663,0.7884108867427568,0.6605080831408776,0.2062841530054645,
2017-08-20,0.5657843533336018,0.8503729706011409,0.6382488479262673,0.208731241473397,
2017-08-21,0.5701265637079639,0.8236842105263158,0.6482758620689655,0.23841961852861035,
2017-08-22,0.5775387025167105,0.8215694870670758,0.6743119266055047,0.23673469387755103,
2017-08-23,0.5650853803286556,0.7721297107800176,0.6636155606407322,0.2595108695652174,
2017-08-24,0.5477098405142647,0.7187910643889619,0.6529680365296804,0.27137042062415195,
2017-08-25,0.5571394921895422,0.7644483362521891,0.6332574031890661,0.27371273712737126,
2017-08-26,0.5242576218326316,0.6722100656455142,0.6204545454545455,0.28010825439783493,
2017-08-27,0.48594272401921446,0.5848643919510061,0.5986394557823129,0.2743243243243243,
2017-08-28,0.49260948564861784,0.6327066025360735,0.5927601809954751,0.252361673414305,
2017-08-29,0.5110395473246317,0.7111013986013985,0.5282167042889391,0.29380053908355797,
2017-08-30,0.3564129136041912,0.41415465268676277,0.35360360360360366,0.30148048452220727,
2017-08-31,0.32207892602903926,0.3838427947598253,0.27191011235955054,0.31048387096774194,
2017-09-01,0.31656966561392824,0.3841117415975557,0.22197309417040356,0.3436241610738255,
2017-09-02,0.34092126041442244,0.4018324607329843,0.21476510067114096,0.4061662198391421,
2017-09-03,0.3576852131422846,0.4138682948102922,0.2388392857142857,0.4203480589022758,
2017-09-04,0.5180607301586665,0.4420226678291195,0.31403118040089084,0.7981283422459893,
2017-09-05,0.5863351474199926,0.4387799564270153,0.48444444444444446,0.835781041388518,
2017-09-06,0.5963288283532185,0.438588850174216,0.5210643015521064,0.8293333333333334,
2017-09-07,0.5739650592359645,0.35959947757945143,0.5353982300884956,0.8268974700399467,
2017-09-08,0.6372028545834609,0.5143603133159269,0.5342163355408389,0.863031914893617,
2017-09-09,0.6551337076341585,0.5123966942148761,0.605726872246696,0.8472775564409031,
2017-09-10,0.6768250490139546,0.5543478260869565,0.6153846153846154,0.8607427055702918,
2017-09-11,0.6509081464825508,0.49543676662320735,0.6162280701754386,0.8410596026490066,
2017-09-12,0.6547422087706406,0.5134665508253693,0.6280087527352298,0.8227513227513228,
2017-09-13,0.6730647078114639,0.5523230568823274,0.6703056768558953,0.7965653896961691,
2017-09-14,0.7089135789295685,0.6050347222222222,0.6971677559912854,0.8245382585751979,
2017-09-15,0.7164255018352915,0.5570498915401301,0.7173913043478262,0.8748353096179183,
2017-09-16,0.7469671404931008,0.5511708586296618,0.7765726681127982,0.9131578947368421,
2017-09-17,0.7709981276604484,0.5851755526657998,0.7922077922077921,0.9356110381077529,
2017-09-18,0.7892587643466831,0.6802426343154246,0.7688984881209503,0.9186351706036745,
2017-09-19,0.7997142807003801,0.6587267215244694,0.8125,0.927916120576671,
2017-09-20,0.8218134246170051,0.716017316017316,0.8279569892473118,0.9214659685863874,
2017-09-21,0.8169984823704435,0.7187364777152747,0.8133047210300429,0.918954248366013,
2017-09-22,0.8241350454707032,0.7339965397923875,0.841541755888651,0.8968668407310705,
2017-09-23,0.8446004040048755,0.7894509295287505,0.8525641025641025,0.8917861799217731,
2017-09-24,0.830430005658367,0.7225583405358686,0.8742004264392325,0.89453125,
2017-09-25,0.8368731540682123,0.7075593952483801,0.9148936170212766,0.8881664499349805,
2017-09-26,0.8265087046546404,0.7348877374784111,0.8641188959660298,0.8805194805194805,
2017-09-27,0.8257630649071155,0.7501078981441519,0.8516949152542372,0.8754863813229572,
2017-09-28,0.8075743385991324,0.7161345987920622,0.8477801268498943,0.8588082901554405,
2017-09-29,0.8304721771897169,0.7498921949115998,0.890295358649789,0.851228978007762,
2017-09-30,0.8194539995404174,0.7530172413793104,0.8526315789473684,0.8527131782945736,
2017-10-01,0.8142023070711794,0.7432141318397243,0.8529411764705882,0.8464516129032258,
2017-10-02,0.8028444547649479,0.7635658914728682,0.8511530398322851,0.7938144329896907,
2017-10-03,0.7917875861173465,0.7774429616874731,0.8347280334728033,0.7631917631917632,
2017-10-04,0.657220050138537,0.7284853700516352,0.826722338204593,0.41645244215938304,
2017-10-05,0.6602003763670913,0.7595698924731182,0.8166666666666667,0.40436456996148906,
2017-10-06,0.6442533577959201,0.7304385210662081,0.8087318087318087,0.3935897435897436,
2017-10-07,0.6333425966289795,0.7137945853029652,0.8008298755186722,0.3854033290653009,
2017-10-08,0.6173092649580375,0.7091924398625429,0.7846790890269151,0.35805626598465473,
2017-10-09,0.6003795778511742,0.7402318591670245,0.731404958677686,0.32950191570881227,
2017-10-10,0.5479361954064401,0.6639484978540773,0.6762886597938145,0.30357142857142855,
2017-10-11,0.5391296935057256,0.7027027027027026,0.6255144032921811,0.289171974522293,
2017-10-12,0.5277158981903778,0.6809605488850772,0.6057494866529773,0.2964376590330789,
2017-10-13,0.4739657205417842,0.6275182168881268,0.5122950819672132,0.2820838627700127,
2017-10-14,0.4144593556781149,0.5826906598114825,0.39672801635991817,0.2639593908629442,
2017-10-15,0.38228042576054255,0.6286937901498929,0.28367346938775506,0.23447401774397972,
2017-10-16,0.35626780282175274,0.6592465753424658,0.21588594704684316,0.19367088607594937,
2017-10-17,0.3190398743098483,0.6123234916559692,0.19308943089430897,0.15170670037926676,
2017-10-18,0.3124389098687965,0.5940975192472198,0.19675456389452328,0.14646464646464646,
2017-10-19,0.2990875661085676,0.5929884566053869,0.18825910931174084,0.11601513240857503,
2017-10-20,0.2952159651152094,0.5645299145299145,0.1838383838383838,0.13727959697732997,
2017-10-21,0.2773533029910389,0.5425032037590773,0.1411290322580645,0.14842767295597484,
2017-10-22,0.2752849391183077,0.5264730999146029,0.13480885311871227,0.16457286432160803,
2017-10-23,0.28175130429863043,0.5275288092189501,0.13453815261044177,0.18318695106649938,
2017-10-24,0.2913237001173517,0.5610068259385665,0.13627254509018039,0.17669172932330826,
2017-10-25,0.31141339076119495,0.6187633262260128,0.134,0.18147684605757197,
2017-10-26,0.33088309740280736,0.6534526854219949,0.15169660678642716,0.1875,
2017-10-27,0.3199535344618737,0.6037494674051982,0.16135458167330674,0.1947565543071161,
2017-10-28,0.3394430418456463,0.6264906303236797,0.19483101391650104,0.1970074812967581,
2017-10-29,0.35807113025923715,0.6594295444870157,0.2142857142857143,0.20049813200498132,
