,score,N005,M018,M096t,M068
2021-04-15,0.23516448711073054,0.3477508650519031,0.2404418011894648,0.10778443113772451,0.24468085106382975
2021-04-16,0.5162186115888059,0.5220397579948142,0.44482173174872663,0.12136752136752138,0.9766454352441614
2021-04-17,0.39189070135855597,0.6312607944732297,0.5759117896522477,0.14005123825789922,0.22033898305084743
2021-04-18,0.6652126971939218,0.9413287316652287,0.6788135593220339,0.1083617747440273,0.9323467230443975
2021-04-19,0.6743334373772194,0.9362068965517242,0.7146486028789162,0.1730605285592498,0.8734177215189873
2021-04-20,0.5563971925729819,0.9190353143841516,0.6514382402707275,0.1814310051107325,0.4736842105263158
2021-04-21,0.5842991737754972,0.9337349397590361,0.8410819949281487,0.18212765957446808,0.3802521008403361
2021-04-22,0.5657228022620635,0.9484092863284609,0.9535472972972973,0.2372448979591837,0.12368972746331242
2021-04-23,0.74508247716439,0.872852233676976,0.8379746835443038,0.33644859813084116,0.9330543933054394
2021-04-24,0.7158240003471742,0.8927038626609443,0.9005059021922428,0.6629881154499151,0.40709812108559496
2021-04-25,0.880735027401668,0.9279588336192109,0.932603201347936,0.731128074639525,0.93125
2021-04-26,0.6321589350547784,0.4995715509854327,0.654040404040404,0.7762711864406779,0.5987525987525988
2021-04-27,0.5073520422132416,0.21404109589041098,0.59798149705635,0.39373412362404747,0.8236514522821576
2021-04-28,0.3119235325180045,0.19589392643284864,0.5848739495798319,0.2868020304568528,0.18012422360248448
2021-04-29,0.5401512806955286,0.20940170940170943,0.6473551637279598,0.3761622992392223,0.9276859504132231
2021-04-30,0.42005681457509086,0.040990606319385114,0.37416107382550334,0.3826013513513513,0.8824742268041237
2021-05-01,0.41106653631195483,0.24232081911262804,0.24811399832355407,0.21350210970464134,0.9403292181069959
2021-05-02,0.4621548419844851,0.43904518329070763,0.21440536013400335,0.22596964586846546,0.9691991786447639
2021-05-03,0.29483446261211266,0.36201022146507666,0.20083682008368198,0.2763268744734625,0.3401639344262295
2021-05-04,0.5942932946321509,0.6272340425531915,0.544314381270903,0.21380471380471378,0.9918200408997955
2021-05-05,0.33203682716944954,0.6173469387755102,0.1629072681704261,0.42136248948696386,0.12653061224489792
2021-05-06,0.5444942859472757,0.7119796091758708,0.2913188647746243,0.2378151260504202,0.9368635437881874
2021-05-07,0.30733365418462866,0.5076400679117148,0.1834862385321101,0.24349286314021834,0.2947154471544715
2021-05-08,0.2740109950542229,0.3960983884648007,0.05166666666666664,0.22231543624161076,0.4259634888438134
2021-05-09,0.2014557317837115,0.1313559322033898,0.1440466278101582,0.18021793797150043,0.3502024291497976
2021-05-10,0.5344075062869202,0.7154953429297206,0.5698835274542429,0.1876046901172529,0.6646464646464647
2021-05-11,0.4207218336238984,0.5076142131979695,0.46550290939318373,0.2803347280334728,0.42943548387096775
2021-05-12,0.5556057212180171,0.9628064243448858,0.9501661129568106,0.21488294314381273,0.09456740442655931
2021-05-13,0.7420577669536913,0.96875,0.7651452282157676,0.7343358395989975,0.5
2021-05-14,0.7677237249082799,0.9578059071729957,0.7437810945273632,0.7921535893155258,0.5771543086172345
2021-05-15,0.7435717033265614,0.9645868465430016,0.9627174813587407,0.7789824854045038,0.268
2021-05-16,0.7477419747713131,0.9713563605728728,0.8816225165562914,0.8825000000000001,0.2554890219560878
2021-05-17,0.7797073366202533,0.9057239057239057,0.9545078577336642,0.7785179017485429,0.4800796812749004
2021-05-18,0.8484764343086018,0.9217830109335576,0.9892561983471074,0.8685524126455907,0.614314115308151
2021-05-19,0.6923469146570597,0.9915966386554622,0.791907514450867,0.8370739817123857,0.14880952380952384
2021-05-20,0.7276505878283921,0.892527287993283,0.6732673267326732,0.9883720930232558,0.3564356435643564
2021-05-21,0.8147625215314045,0.9572147651006712,0.7749381698268756,0.9004149377593361,0.6264822134387351
2021-05-22,0.8084166660259854,0.8910310142497905,0.7685337726523888,0.978441127694859,0.5956607495069033
2021-05-23,0.8887618382826612,0.9447236180904522,0.8576131687242798,0.9594034797017399,0.7933070866141733
2021-05-24,0.6556421579155066,0.17489539748953975,0.7105263157894737,0.9925496688741722,0.7445972495088409
2021-05-25,0.7649954078750453,0.6321070234113713,0.7198027937551356,0.8453267162944582,0.8627450980392157
2021-05-26,0.49084313735197554,0.1921470342522974,0.5911330049261083,0.8454545454545455,0.3346379647749511
2021-05-27,0.4983916945981257,0.26711185308848084,0.623461853978671,0.772914946325351,0.330078125
2021-05-28,0.5596724169353554,0.26355296080066726,0.7295081967213115,0.8655115511551155,0.3801169590643275
2021-05-29,0.7340564844139146,0.8141666666666667,0.7755937755937756,0.9126133553173948,0.433852140077821
2021-05-30,0.7051167443897207,0.6711074104912573,0.6693944353518821,0.9925864909390445,0.487378640776699
2021-05-31,0.6421498502643466,0.579034941763727,0.5543744889615699,0.9119341563786009,0.5232558139534884
2021-06-01,0.6445690133008544,0.5502909393183708,0.5334967320261438,0.8774671052631579,0.6170212765957447
2021-06-02,0.5411574521299637,0.14534883720930236,0.4971428571428571,0.8290879211175021,0.6930501930501931
2021-06-03,0.3681108216645629,0.05311203319502078,0.3230016313213703,0.8111658456486043,0.2851637764932563
2021-06-04,0.5260507090880739,0.22636815920398012,0.4784026079869601,0.7686628383921247,0.6307692307692307
2021-06-05,0.5914473956341689,0.5584092792046396,0.5928338762214984,0.8114754098360656,0.40307101727447214
2021-06-06,0.6600764382878181,0.45695364238410596,0.7184703010577705,0.9246519246519247,0.5402298850574713
2021-06-07,0.8354079681807755,0.8031430934656741,0.9951219512195122,0.9468085106382979,0.5965583173996176
2021-06-08,0.8969205195256652,0.8876033057851239,0.8058489033306255,0.9648405560098119,0.9293893129770993
2021-06-09,0.6048390103983439,0.2691990090834021,0.3831168831168831,0.9575163398692811,0.8095238095238095
2021-06-10,0.4052066079811555,0.2054455445544554,0.38767234387672345,0.8604081632653061,0.16730038022813687
2021-06-11,0.5351214421876622,0.17642209398186315,0.3103727714748784,0.8605220228384992,0.793168880455408
2021-06-12,0.4964755462305923,0.1375617792421746,0.5271255060728746,0.7473512632436838,0.5738636363636364
2021-06-13,0.29836609208139836,0.03456790123456788,0.059061488673139206,0.8257328990228013,0.274102079395085
2021-06-14,0.45071789692039915,0.10526315789473684,0.05254648342764756,0.7469487388120424,0.8981132075471698
2021-06-15,0.42922046083302,0.09613804437140505,0.1340872374798061,0.6260162601626016,0.8606403013182674
2021-06-16,0.48484032938324784,0.25041050903119866,0.3462469733656174,0.6848090982940699,0.6578947368421053
2021-06-17,0.5673708954103092,0.1369975389663659,0.37177419354838714,0.7775974025974026,0.9831144465290806
2021-06-18,0.7306617670311242,0.7237704918032787,0.5834004834810637,0.7858880778588808,0.8295880149812734
2021-06-19,0.6232684179248311,0.8329238329238329,0.6167471819645733,0.826580226904376,0.2168224299065421
2021-06-20,0.6116452780463972,0.8158756137479541,0.6049879324215608,0.8615384615384616,0.16417910447761197
2021-06-21,0.7194371061769975,0.9215044971381848,0.977491961414791,0.8260517799352751,0.15270018621973924
2021-06-22,0.7228735827631896,0.8799019607843137,0.7437751004016064,0.9927243330638642,0.275092936802974
2021-06-23,0.7370217121619218,0.6293877551020408,0.6565008025682183,0.9571890145395799,0.7050092764378479
2021-06-24,0.5829738392570478,0.4624796084828712,0.5797914995990376,0.837772397094431,0.45185185185185184
2021-06-25,0.7776922768598347,0.810920945395273,0.828525641025641,0.7596774193548387,0.711645101663586
2021-06-26,0.617302030718629,0.2719869706840391,0.7686148919135308,0.8751007252215954,0.5535055350553506
2021-06-27,0.45416892430984324,0.14076484947111467,0.5751999999999999,0.8373590982286634,0.26335174953959484
2021-06-28,0.5911734559826719,0.25853658536585367,0.5915267785771383,0.7811745776347546,0.7334558823529411
2021-06-29,0.4006719589632931,0.20308692120227456,0.45127795527156545,0.7813504823151125,0.16697247706422014
2021-06-30,0.4737235718248456,0.07386363636363635,0.4860335195530726,0.7397590361445783,0.5952380952380952
2021-07-01,0.4560268170177017,0.20356853203568537,0.5478468899521531,0.739967897271268,0.3327239488117002
2021-07-02,0.6698332161929754,0.4529983792544571,0.4151394422310757,0.8604651162790697,0.9507299270072993
2021-07-03,0.4598762647917387,0.31740890688259105,0.30573248407643316,0.8028846153846154,0.4134790528233151
2021-07-04,0.5252377946160349,0.41909385113268605,0.21797931583134444,0.7566052842273819,0.7072727272727273
2021-07-05,0.49134971482889356,0.5149555375909458,0.43243243243243246,0.724,0.294010889292196
2021-07-06,0.4505128906499176,0.25848142164781907,0.4265289912629071,0.8760991207034372,0.2409420289855072
2021-07-07,0.5975379652667501,0.32687651331719125,0.49523809523809526,0.7380191693290734,0.8300180831826401
2021-07-08,0.6929585183396855,0.5588709677419355,0.6272799365582871,0.8762968874700718,0.7093862815884476
2021-07-09,0.6819752179139098,0.5141015310233683,0.5031695721077655,0.8763955342902712,0.8342342342342343
2021-07-10,0.5885204150384014,0.34219001610305955,0.7181314330958036,0.8764940239043825,0.41726618705035967
2021-07-11,0.5348874848727796,0.32502011263073205,0.5609177215189873,0.8765923566878981,0.37701974865350085
2021-07-12,0.7427065081219749,0.44212218649517687,0.8205533596837945,0.7780429594272076,0.9301075268817205
2021-07-13,0.6871402602842187,0.3710843373493976,0.8799368088467614,0.8767885532591415,0.6207513416815742
2021-07-14,0.7595301205283277,0.5032102728731942,0.7671665351223362,0.8570293884034949,0.9107142857142857
2021-07-15,0.7790151443786097,0.6174819566960705,0.8943217665615142,0.876984126984127,0.7272727272727273
2021-07-16,0.8430313074753243,0.7716346153846154,0.9653270291568163,0.8326724821570183,0.802491103202847
2021-07-17,0.7966280898279998,0.6244995996797438,0.9417322834645669,0.945324881141046,0.674955595026643
2021-07-18,0.8159906481075646,0.544,0.8678206136900078,0.894695170229612,0.9574468085106383
2021-07-19,0.8245750453254682,0.7234212629896083,0.9481132075471698,0.7966772151898734,0.8300884955752212
2021-07-20,0.8969147106152895,0.7699680511182109,0.9457973291437549,0.8948616600790513,0.9770318021201413
2021-07-21,0.6908898417549377,0.2753391859537111,0.5235478806907379,0.9928909952606635,0.9717813051146384
2021-07-22,0.5517337261308478,0.2830940988835726,0.5082352941176471,0.8539857932123125,0.5616197183098591
2021-07-23,0.38239660624677474,0.1386454183266932,0.2405956112852664,0.8146687697160884,0.335676625659051
2021-07-24,0.46032402153181906,0.0573248407643312,0.08927173061863747,0.8297872340425532,0.8649122807017544
2021-07-25,0.3021547527678262,0.01829753381066035,0.0007824726134585402,0.7464566929133858,0.4430823117338003
2021-07-26,0.4343749284360071,0.03338632750397452,0.34792806880375293,0.7600314712824547,0.5961538461538461
2021-07-27,0.39722216955766454,0.017474185861795055,0.11171874999999998,0.6761006289308176,0.7835951134380454
2021-07-28,0.3299172062368708,0.030952380952380953,0.08587041373926618,0.3770620581304006,0.8257839721254355
2021-07-29,0.2285970044222601,0.04599524187153048,0.08736349453978154,0.37755102040816324,0.4034782608695652
2021-07-30,0.26894495984413846,0.03961965134706813,0.0038971161340607408,0.3482352941176471,0.6840277777777778
2021-07-31,0.3096743332274575,0.1266825019794141,0.08489096573208721,0.26802507836990597,0.7590987868284229
2021-08-01,0.35980635372920544,0.5261075949367089,0.27081712062256813,0.2685982772122162,0.37370242214532867
2021-08-02,0.4240759878552064,0.6664031620553359,0.31337480559875586,0.4021909233176839,0.31433506044905013
2021-08-03,0.49505693668473444,0.7677725118483412,0.39083139083139085,0.40265832681782643,0.4189655172413793
2021-08-04,0.508504682781562,0.8082083662194159,0.31677018633540377,0.48046875,0.4285714285714286
2021-08-05,0.39003612916485586,0.6277602523659306,0.20325833979829322,0.37861046057767367,0.35051546391752575
2021-08-06,0.37389663063388046,0.21197793538219067,0.06201550387596899,0.358814352574103,0.8627787307032591
2021-08-07,0.15169204502824712,0.08582677165354335,0.0077459333849728695,0.19641465315666407,0.3167808219178082
2021-08-08,0.21049195141369786,0.08339889850511406,0.19969040247678016,0.15887850467289721,0.4
2021-08-09,0.19265063443874114,0.0676100628930818,0.013147718484145421,0.22568093385214005,0.4641638225255973
2021-08-10,0.30448676997337465,0.14375490966221527,0.1506955177743431,0.18584758942457236,0.737649063032368
2021-08-11,0.3135945510945511,0.3178963893249608,0.17065637065637063,0.19269619269619265,0.5731292517006803
2021-08-12,0.40187739318707016,0.6329411764705882,0.3109567901234568,0.19332298136645965,0.4702886247877759
2021-08-13,0.2519478053184392,0.19827586206896552,0.005397070161912154,0.19394879751745542,0.6101694915254237
2021-08-14,0.31980942654722533,0.5129209083790134,0.11479198767334364,0.12868217054263564,0.5228426395939086
2021-08-15,0.26590292005372995,0.4460093896713615,0.1285604311008468,0.1866769945778466,0.3023648648648649
2021-08-16,0.3463206909948955,0.5519937451133698,0.2815384615384615,0.1756965944272446,0.37605396290050586
2021-08-17,0.37251340862674076,0.571875,0.3866256725595696,0.17633410672853833,0.3552188552188552
2021-08-18,0.39855519102834097,0.8508977361436378,0.38325652841781876,0.1684698608964451,0.19159663865546217
2021-08-19,0.37184112333523794,0.6583463338533542,0.2202609363008442,0.1976833976833977,0.4110738255033557
2021-08-20,0.3790494488665713,0.3764614185502728,0.008435582822085896,0.19830246913580252,0.932998324958124
2021-08-21,0.28880857496046997,0.31152647975077885,0.18084291187739465,0.11102544333076325,0.5518394648829432
2021-08-22,0.17029921150969135,0.15875486381322956,0.09418070444104132,0.1294298921417566,0.2988313856427379
2021-08-23,0.21099380019930164,0.15241057542768277,0.1996939556235654,0.09853733641262508,0.3933333333333333
2021-08-24,0.4006280657142752,0.62004662004662,0.4938837920489296,0.09923076923076923,0.389351081530782
2021-08-25,0.4023492168824008,0.7554347826086957,0.29717341482047366,0.17140661029976945,0.3853820598006644
2021-08-26,0.5175709391090895,0.8564778898370831,0.616030534351145,0.14669738863287252,0.451077943615257
2021-08-27,0.3360832670676361,0.7255813953488373,0.29366895499618617,0.19263238679969297,0.13245033112582782
2021-08-28,0.44184384642517494,0.7645236250968241,0.3132621951219512,0.11273006134969321,0.5768595041322314
