,score,y,year
2014-05-10,0.5184631511691837,0.3502605827129023,2014
2014-05-11,0.520944553457831,0.39365211901528346,2014
2014-05-12,0.5281722435764494,0.3583987978852134,2014
2014-05-13,0.5404123957593221,0.2989519667325549,2014
2014-05-14,0.5403505581417003,0.29425937369652366,2014
2014-05-15,0.5330996291273621,0.25286995209794855,2014
2014-05-16,0.5295936750346955,0.2732072720698366,2014
2014-05-17,0.5381953173806014,0.2735660671927828,2014
2014-05-18,0.5451816051720046,0.3094746118513757,2014
2014-05-19,0.5603245454224671,0.3061019037757614,2014
2014-05-20,0.5618457432709867,0.19473344221480238,2014
2014-05-21,0.5611194691126133,0.18031409879553614,2014
2014-05-22,0.5941129496360433,0.1179488404478825,2014
2014-05-23,0.604605372775275,0.13540282228014353,2014
2014-05-24,0.6873054298562028,0.11085208912901219,2014
2014-05-25,0.7053514718443694,0.011551918330535817,2014
2014-05-26,0.7033333617648199,-0.03942886363207222,2014
2014-05-27,0.7180259142076568,0.011814624211618049,2014
2014-05-28,0.7098387081629898,0.03636353239528205,2014
2014-05-29,0.7038194692221071,0.04128718205387838,2014
2014-05-30,0.7019863391462537,-0.032754105956155646,2014
2014-05-31,0.685777979665608,0.017451274974207242,2014
2014-06-01,0.6996682252228652,0.02023843458189974,2014
2014-06-02,0.7259774237073208,-0.01856965178111399,2014
2014-06-03,0.7370953294033877,-0.03939618149774628,2014
2014-06-04,0.7411917752699313,-0.02079577187403913,2014
2014-06-05,0.7519880521310147,-0.048052419406345935,2014
2014-06-06,0.7634047529663393,-0.0240680505411339,2014
2014-06-07,0.7690402447598476,-0.05306625878400443,2014
2014-06-08,0.7638901608780881,-0.051348734275659204,2014
2014-06-09,0.7483309708353438,-0.04156741291779181,2014
2014-06-10,0.7286784376128168,-0.05431687790099146,2014
2014-06-11,0.7132587913133859,0.0047478688535636145,2014
2014-06-12,0.6895900397085131,0.07318573856195794,2014
2014-06-13,0.6871008658358874,0.05353009146153723,2014
2014-06-14,0.7100452468219662,0.07308167406393883,2014
2014-06-15,0.7168706284867655,0.053179217818403936,2014
2014-06-16,0.7311512330967067,0.04273412900300014,2014
2014-06-17,0.7276259281632607,0.024616160085124943,2014
2014-06-18,0.7479254047206385,0.03734400150244799,2014
2014-06-19,0.7614315505907644,0.054583242753728375,2014
2014-06-20,0.7137236287999207,0.0554344775710684,2014
2014-06-21,0.7070470114225076,0.04702570503986536,2014
2014-06-22,0.6837189896538972,0.03311385444131016,2014
2014-06-23,0.6436010051352581,0.04998955133259012,2014
2014-06-24,0.6165916028418024,0.03873479425447659,2014
2014-06-25,0.583459280023718,0.06763397996012387,2014
2014-06-26,0.5850036090588263,0.023742414590615685,2014
2014-06-27,0.595589234446958,-0.01520370952006104,2014
2014-06-28,0.5900867555643656,-0.01167184186316821,2014
2014-06-29,0.5886373047126978,-0.028236120282854625,2014
2014-06-30,0.603455607217466,-0.12669214834728404,2014
2014-07-01,0.5981058535433333,-0.09964876368045096,2014
2014-07-02,0.6089688815907868,-0.0878772557837819,2014
2014-07-03,0.6072020255943954,-0.09172818924544254,2014
2014-07-04,0.6071437866418294,-0.07212284256425237,2014
2014-07-05,0.5945259315459156,-0.07040231322114103,2014
2014-07-06,0.5869838733000675,-0.08684173425036443,2014
2014-07-07,0.5933469695925896,-0.06741660141944031,2014
2014-07-08,0.5774509865298927,-0.06418319934754198,2014
2014-07-09,0.5864624020815508,-0.05437453435573634,2014
2014-07-10,0.5998752473889266,-0.04570566899887637,2014
2014-07-11,0.5995994541090219,-0.07376831503167132,2014
2014-07-12,0.6272249081998058,-0.10499437503996505,2014
2014-07-13,0.6387895999769518,-0.10285989745727747,2014
2014-07-14,0.6266115201399111,-0.12147365739044927,2014
2014-07-15,0.6173851394284551,-0.20806366744185226,2014
2014-07-16,0.5991930147208098,-0.20856402778844893,2014
2014-07-17,0.6057602500516308,-0.17938114529066673,2014
2014-07-18,0.5463214755931205,-0.2367824169248786,2014
2014-07-19,0.578034139492812,-0.2938938000951078,2014
2014-07-20,0.6046290391180713,-0.25030769652523327,2014
2014-07-21,0.6088911094518173,-0.18742206782060084,2014
2014-07-22,0.5947486975883416,-0.17693750874153893,2014
2014-07-23,0.597808733525256,-0.18293741429044916,2014
2014-07-24,0.6271896626426086,-0.19287455267871648,2014
2014-07-25,0.6477305140089841,-0.16822805221643106,2014
2014-07-26,0.6416449079333442,-0.17023796400890426,2014
2014-07-27,0.6423950898480875,-0.14475307317574831,2014
2014-07-28,0.6457695781022688,-0.1411353824965149,2014
2014-07-29,0.6756664085631694,-0.14299336725659023,2014
2014-07-30,0.6682220563897242,-0.10094212934510084,2014
2014-07-31,0.6632202399417865,-0.14927216154579726,2014
2014-08-01,0.6004578873298219,-0.22041048460211984,2014
2014-08-02,0.6092622345038033,-0.2173619779722917,2014
2014-08-03,0.6093515648240816,-0.2124897061173572,2014
2014-08-04,0.6166346294063622,-0.2149393806362309,2014
2014-08-05,0.6280171464899171,-0.17277043195867242,2014
2014-08-06,0.6128200615000238,-0.19571902474396147,2014
2014-08-07,0.6398812462076162,-0.1982756323470101,2014
2014-08-08,0.6454017863684944,-0.2080925438879151,2014
2014-08-09,0.6508658163583185,-0.22783919710607087,2014
2014-08-10,0.6458885493344404,-0.21888279889759754,2014
2014-08-11,0.6502105739809465,-0.18250883461671544,2014
2014-08-12,0.6822442197513974,-0.17457888338634278,2014
2014-08-13,0.6872925987221905,-0.14574897322153313,2014
2014-08-14,0.7366602086938434,-0.05524219254027532,2014
2014-08-15,0.7645063903502167,-0.0505757906221359,2014
2014-08-16,0.7607062435118127,-0.09881757373361953,2014
2014-08-17,0.7753794820920819,-0.0698598224566686,2014
2014-08-18,0.7776615968145595,-0.027275130218557504,2014
2014-08-19,0.7779944805410234,-0.1313385621798528,2014
2014-08-20,0.7738553563368737,-0.26831901012731346,2014
2014-08-21,0.7810305327010029,-0.233803071199098,2014
2014-08-22,0.785547048307272,-0.25394020926926547,2014
2014-08-23,0.7860064831518577,-0.21517685418814927,2014
2014-08-24,0.7716583179044648,-0.147987891761985,2014
2014-08-25,0.762552623097392,-0.16879762263369055,2014
2014-08-26,0.7355683568960483,-0.2230070650563922,2014
2014-08-27,0.7184917970693363,-0.23010573649096597,2014
2014-08-28,0.6847421672753586,-0.23413828917827204,2014
2014-08-29,0.6631989244512984,-0.30379425354393313,2014
2014-08-30,0.6404270011680122,-0.2954048134882569,2014
2014-08-31,0.6317882755063141,-0.20642220782884063,2014
2014-09-01,0.6259681029508999,-0.21455073462311883,2014
2014-09-02,0.6319981102969179,-0.24180947100900316,2014
2014-09-03,0.6260824514113522,-0.28152245986287616,2014
2014-09-04,0.6344779453106251,-0.3979681470820066,2014
2014-09-05,0.612257355134419,-0.3940637984229455,2014
2014-09-06,0.6234442470117947,-0.3857645605036514,2014
2014-09-07,0.6207115459680675,-0.36052176377004064,2014
2014-09-08,0.6316433581333804,-0.2801036060370127,2014
2014-09-09,0.6311588302035461,-0.2693167646832364,2014
2014-09-10,0.6137696214245085,-0.28613003969931255,2014
2014-09-11,0.6151223335926994,-0.27669272006063494,2014
2014-09-12,0.6024151312231331,-0.22664807560875871,2014
2014-09-13,0.5647757749623894,-0.19828201821524064,2014
2014-09-14,0.5362527035273768,-0.1710146118824551,2014
2014-09-15,0.5296585232464119,-0.18042889125697018,2014
2014-09-16,0.5004532545243601,-0.19400575475888157,2014
2014-09-17,0.5274095799088105,-0.17729180976995149,2014
2014-09-18,0.5349766644161817,-0.0870461012940972,2014
2014-09-19,0.5605281407787037,-0.013313604811986146,2014
2014-09-20,0.566685525556412,-0.07539360934194558,2014
2014-09-21,0.576429598649663,-0.038700653996389646,2014
2014-09-22,0.5776190603172593,-0.05144764441055634,2014
2014-09-23,0.5748785751538328,-0.20463999108866143,2014
2014-09-24,0.5493918091216019,-0.16992286515676522,2014
2014-09-25,0.6055424219465925,-0.16913598802153246,2014
2014-09-26,0.5825104031679322,-0.13792302009446286,2014
2014-09-27,0.602358960918503,-0.13498371770392537,2014
2014-09-28,0.6106700416398724,-0.057249474180334145,2014
2014-09-29,0.6297617530773756,-0.11181075973848102,2014
2014-09-30,0.6233563793079699,-0.12184633031756614,2014
2014-10-01,0.6085266126172462,-0.12717276799558985,2014
2014-10-02,0.5989877405975845,-0.13841713245075404,2014
2014-10-03,0.6018723052165316,-0.09808838672109076,2014
2014-10-04,0.6274561023502191,-0.01059108394326504,2014
2014-10-05,0.6368425922290579,0.020940566901314975,2014
2014-10-06,0.6252887279889828,0.03606780658798732,2014
2014-10-07,0.6265585698404492,0.047193472633581264,2014
2014-10-08,0.5942371672861182,-0.035246520987483446,2014
2014-10-09,0.6118765334953258,-0.045241957516687324,2014
2014-10-10,0.5687194645290103,0.013064983135709236,2014
2014-10-11,0.5471924894785649,0.009881368411015909,2014
2014-10-12,0.5473121752253648,-0.0269449613567976,2014
2014-10-13,0.5387713155375449,0.07515873465693473,2014
2014-10-14,0.5136268410059637,0.05113901215210996,2014
2014-10-15,0.5278580115138998,0.009490444171226159,2014
2014-10-16,0.5163703369622262,-0.011383914626222937,2014
2014-10-17,0.5158588601066841,0.020728254733115067,2014
2014-10-18,0.5320055729517815,-0.009738581662126575,2014
2014-10-19,0.5201071992590558,-0.03887435024378526,2014
2014-10-20,0.5146842448992386,-0.009429275138391802,2014
2014-10-21,0.515393135367277,-0.07833493519827314,2014
2014-10-22,0.5079282894836867,-0.08214806717430723,2014
2014-10-23,0.4685676710205368,-0.013776708096259051,2014
2014-10-24,0.4767573548010966,0.028363549682205825,2014
2014-10-25,0.4884918448123498,0.08633676970828583,2014
2014-10-26,0.5084039472124363,0.0648965806722959,2014
2014-10-27,0.5244712900629661,0.04882746957527959,2014
2014-10-28,0.5391341590705723,0.04109042642106166,2014
2014-10-29,0.5612532889420072,0.12468076923328338,2014
2014-10-30,0.5347146627652204,0.08738059250077602,2014
2014-10-31,0.56946498516568,0.1160934266045809,2014
2014-11-01,0.5745902767255296,0.15594272682910876,2014
2014-11-02,0.5581451575754588,0.1663856639142078,2014
2014-11-03,0.5793303078382268,0.14442777001867632,2014
2014-11-04,0.5700318470592924,0.1123231863250385,2014
2014-11-05,0.5749508921958976,0.11059972168608637,2014
2014-11-06,0.5724573971947109,0.0702470328369981,2014
2014-11-07,0.5608498777016921,0.09608888222231375,2014
2014-11-08,0.5676207424351329,0.04937821809469993,2014
2014-11-09,0.5633567431928548,-0.03499144853891505,2014
2014-11-10,0.5530475228845476,-0.049410846297866406,2014
2014-11-11,0.5613410844391399,-0.053703480982516226,2014
2014-11-12,0.566381939773648,-0.1793979112600286,2014
2014-11-13,0.5922362679494116,-0.18903482200995758,2014
2014-11-14,0.5986268840647768,-0.11227397814362663,2014
2014-11-15,0.6208147534172043,-0.08527886061215295,2014
2014-11-16,0.6347388967564196,-0.1717926112217319,2014
2014-11-17,0.6312315509030099,-0.1904679054836494,2014
2014-11-18,0.6310347827953953,-0.176057080815971,2014
2014-11-19,0.6160452426975102,-0.1710560236120309,2014
2014-11-20,0.6172263306884298,-0.07614787130514597,2014
2014-11-21,0.610795040626062,-0.08865217731811656,2014
2014-11-22,0.6253685015439933,-0.060263701341514535,2014
2014-11-23,0.6293937319455375,-0.09010504742377756,2014
2014-11-24,0.6211912638706529,-0.15447755461870238,2014
2014-11-25,0.6021650339379163,-0.16641776503398573,2014
2014-11-26,0.6086618377537254,-0.11010863051761757,2014
2014-11-27,0.6031670710702446,-0.15659019563753962,2014
2014-11-28,0.6081456881523428,-0.17568665694237953,2014
2014-11-29,0.5846948443560506,-0.18337960803389527,2014
2014-11-30,0.5815123855771268,-0.19872187553033854,2014
2014-12-01,0.5860759588228581,-0.16744311573191187,2014
2014-12-02,0.5742945685265979,-0.19603329246122086,2014
2014-12-03,0.5751572958826264,-0.17380479700379523,2014
2014-12-04,0.5893032983657818,-0.25562017460603326,2014
2014-12-05,0.5881939022668135,-0.36260133001657024,2014
2014-12-06,0.5854763071187735,-0.31050872498406246,2014
2014-12-07,0.5919177441710882,-0.26989418224862277,2014
2014-12-08,0.5830184000353917,-0.19946304416459407,2014
2014-12-09,0.5737273137567962,-0.21091144118781,2014
2014-12-10,0.5744874317488502,-0.17339312251541286,2014
2014-12-11,0.5140538691745976,-0.23266929169220082,2014
2014-12-12,0.5181934025633957,-0.273205787994056,2014
2014-12-13,0.48977756259298905,-0.2624803606663849,2014
2014-12-14,0.473931042560526,-0.4630260385894107,2014
2014-12-15,0.48119689945165955,-0.6811760283036253,2014
2014-12-16,0.48067879010148945,-0.43668821456594586,2014
2014-12-17,0.4661252701871569,-0.4336605523932331,2014
2014-12-18,0.5085943010202353,-0.45039535820640597,2014
2014-12-19,0.5436102292863304,-0.4103289063819521,2014
2014-12-20,0.5715072546509932,-0.4198799434040786,2014
2014-12-21,0.617694663204807,-0.415210132725708,2014
2014-12-22,0.6268189462801338,-0.37573530239783187,2014
2014-12-23,0.6596777853975037,-0.36354844351343246,2014
2014-12-24,0.6884332151766074,-0.3261438381904809,2014
2014-12-25,0.6722565421560632,-0.24739635910226282,2014
2014-12-26,0.626435585178325,-0.25732555394934037,2014
2014-12-27,0.6091314774682303,-0.14268854503973968,2014
2014-12-28,0.5841130286415644,-0.1801344800552468,2014
2014-12-29,0.5997653056951835,-0.2837006766669071,2014
2014-12-30,0.5653625492741005,-0.2828581675248164,2014
2014-12-31,0.5433321820935804,-0.3371199229404747,2014
2015-01-01,0.4115951246374218,-0.37043591777028784,2015
2015-01-02,0.4039648748702455,-0.33012075712781186,2015
2015-01-03,0.39814583868465964,-0.17373393491073646,2015
2015-01-04,0.3999913737804965,-0.14506401692159096,2015
2015-01-05,0.46300537844875356,-0.19279971764591033,2015
2015-01-06,0.4932175533092522,-0.28144635281005076,2015
2015-01-07,0.5096816905146948,-0.28959607577767804,2015
2015-01-08,0.5075290900890418,-0.2179992304340358,2015
2015-01-09,0.5294962394303129,-0.26666177344051395,2015
2015-01-10,0.5623724523947803,-0.2241211650903477,2015
2015-01-11,0.5561698982315063,-0.19614561772556557,2015
2015-01-12,0.5323524876127247,-0.20195406694820978,2015
2015-01-13,0.5129109548874365,-0.00682751420516322,2015
2015-01-14,0.5245258263158967,0.29775926481306264,2015
2015-01-15,0.5542480854303197,0.19332197649617164,2015
2015-01-16,0.5532309887309629,0.1216343910662911,2015
2015-01-17,0.5385693548262056,0.1625107781115479,2015
2015-01-18,0.5282086667275979,0.1442960760204426,2015
2015-01-19,0.526446451276119,0.08439964392154571,2015
2015-01-20,0.4954117817753401,0.1322015550315619,2015
2015-01-21,0.49413835899566544,0.0744968860592887,2015
2015-01-22,0.43157646944219447,0.049874852417046624,2015
2015-01-23,0.3932304213766514,0.015145618515460278,2015
2015-01-24,0.4125236114991215,-0.04104291796280071,2015
2015-01-25,0.4283665217767356,-0.059277295844524715,2015
2015-01-26,0.49988998300843096,-0.13969155733972716,2015
2015-01-27,0.5627680781109857,-0.11055287906998958,2015
2015-01-28,0.5595887110012451,0.07900952119643695,2015
2015-01-29,0.574813461794529,0.08592242815508379,2015
2015-01-30,0.5837516317691912,0.1299150351339408,2015
2015-01-31,0.5856438829496927,0.2401422169363239,2015
2015-02-01,0.6144780701905207,0.21896692661883213,2015
2015-02-02,0.5977836037044248,0.13008584863861763,2015
2015-02-03,0.5425406498334028,0.19301298369994976,2015
2015-02-04,0.5214263546168889,0.18665098708965286,2015
2015-02-05,0.49294533315711025,0.241912498992887,2015
2015-02-06,0.47598541276378725,0.2120618681357689,2015
2015-02-07,0.4704139118646515,0.2381494150904867,2015
2015-02-08,0.3641343196857922,0.26604369954933166,2015
2015-02-09,0.358575975426759,0.29558443081310304,2015
2015-02-10,0.34412027624783387,0.2920282317699113,2015
2015-02-11,0.34682228471565196,0.2643472955028013,2015
2015-02-12,0.3545665518861381,0.242292993045404,2015
2015-02-13,0.28411194297761355,0.19424075741631566,2015
2015-02-14,0.3004777890178601,0.12315434169844679,2015
2015-02-15,0.343123158179316,0.19613592345210792,2015
2015-02-16,0.3604848288712348,0.09023698490105532,2015
2015-02-17,0.376456753058149,0.0719171424498841,2015
2015-02-18,0.3969286851800935,0.10821501484571446,2015
2015-02-19,0.39830417370966403,0.07681656825519952,2015
2015-02-20,0.42387568185762015,0.0909150939372247,2015
2015-02-21,0.4496925869830193,0.08272890537729287,2015
2015-02-22,0.49928455487723483,0.04196634176485235,2015
2015-02-23,0.4537079280069292,0.03151085251131352,2015
2015-02-24,0.4807340830275995,0.03949711142951957,2015
2015-02-25,0.40547955442770506,0.037658917363924876,2015
2015-02-26,0.345411292407352,0.06605706470130022,2015
2015-02-27,0.3405704753692727,-0.04879321935240915,2015
2015-02-28,0.3813238852959248,-0.026274931128247574,2015
2015-03-01,0.38807468354052205,-0.06309962331242565,2015
2015-03-02,0.39960445244826853,-0.11142871416119395,2015
2015-03-03,0.3775145648909186,-0.10853034819865397,2015
2015-03-04,0.45067248386212655,-0.07050071006733737,2015
2015-03-05,0.5530725274701793,-0.08425328812310001,2015
2015-03-06,0.5875189607564381,-0.045686417063127,2015
2015-03-07,0.5674523219514868,-0.07524971787351,2015
2015-03-08,0.5739695131948963,-0.07739545268091286,2015
2015-03-09,0.5446280974250434,-0.1657085452842252,2015
2015-03-10,0.585890752629458,-0.181253504299603,2015
2015-03-11,0.5620420563449618,-0.229410180424294,2015
2015-03-12,0.5470730232834408,-0.21990003829674198,2015
2015-03-13,0.5522869501841652,-0.18702558594595542,2015
2015-03-14,0.5703814963453944,-0.22924893138213223,2015
2015-03-15,0.5708159456946681,-0.2678995668994206,2015
2015-03-16,0.514164433733554,-0.2660914042703866,2015
2015-03-17,0.4700882497599623,-0.22185122402029064,2015
2015-03-18,0.4124729287928017,-0.14398147799377822,2015
2015-03-19,0.40093949248187827,-0.15974407257727036,2015
2015-03-20,0.41347442196837664,-0.1635815078820321,2015
2015-03-21,0.3895554572119337,-0.14959308096056342,2015
2015-03-22,0.3827431172718682,-0.13500996739579524,2015
2015-03-23,0.4164935749826713,-0.13185489251371113,2015
2015-03-24,0.4436985677118707,-0.04517132223093113,2015
2015-03-25,0.4995697933131904,-0.06384960075068526,2015
2015-03-26,0.494359913086921,-0.09708467027943628,2015
2015-03-27,0.4957340371266134,-0.11500801746966921,2015
2015-03-28,0.5199090833771564,-0.10791947200205733,2015
2015-03-29,0.5189093037309164,-0.0743890944968467,2015
2015-03-30,0.49804116437037377,-0.09571582908929165,2015
2015-03-31,0.49131384188855115,-0.03486342437053128,2015
2015-04-01,0.4781834419516598,-0.06019012529395867,2015
2015-04-02,0.45936727550564244,-0.07399571182177615,2015
2015-04-03,0.42208253128361156,-0.058037645234486755,2015
2015-04-04,0.4063857543008716,-0.06075515416840107,2015
2015-04-05,0.39344608588495217,-0.10101907325399347,2015
2015-04-06,0.3919029474282211,-0.11079032777220438,2015
2015-04-07,0.39666096152394553,-0.07199269185892619,2015
2015-04-08,0.3984718133331282,-0.005882155035895688,2015
2015-04-09,0.4166680143733336,-0.004746270495449906,2015
2015-04-10,0.42513506438706283,0.020393273988506763,2015
2015-04-11,0.45393435796659976,0.020184901135180677,2015
2015-04-12,0.488594112343855,0.021146290229024034,2015
2015-04-13,0.47510401326721735,0.04781557479266769,2015
2015-04-14,0.4810476745699768,0.0753211090645217,2015
2015-04-15,0.49907226531677534,0.061523927431928215,2015
2015-04-16,0.49342699368576576,0.03152630393944725,2015
2015-04-17,0.5253383981981908,0.061699441786171205,2015
2015-04-18,0.4946717682512962,0.04158469820239786,2015
2015-04-19,0.46273351527895046,0.03818211280763331,2015
2015-04-20,0.4842193455781753,0.04050086160185887,2015
2015-04-21,0.4699933812697485,0.0026120063064149993,2015
2015-04-22,0.4394272339746324,0.027422766319818038,2015
2015-04-23,0.46049550619912755,0.012760795895331477,2015
2015-04-24,0.4900319076219625,0.03919920338868622,2015
2015-04-25,0.5104585330951877,0.04556861651253777,2015
2015-04-26,0.5386176952124725,0.07128696923265049,2015
2015-04-27,0.5565794181419133,0.04253376087502895,2015
2015-04-28,0.5798021741190812,0.04933912652799354,2015
2015-04-29,0.5678787117489893,0.04749697681656306,2015
2015-04-30,0.5641184480675593,-0.01508909328064921,2015
2015-05-01,0.5819053272778323,-0.014262704941175205,2015
2015-05-02,0.5695163257741002,-0.053442387716653765,2015
2015-05-03,0.5584407829496969,-0.06504625665870663,2015
2015-05-04,0.5293893895298756,-0.05931899310257483,2015
