,ret,expo,turnover,strat
2017-08-21,0.024446272369793798,0.0766598220396989,0.0766598220396989,0.0017590571563428524
2017-08-22,0.005659730722154199,0.07460643394934974,0.002053388090349162,0.00041917224415797904
2017-08-23,0.04679025929135472,0.07460643394934974,0.0,0.0034908543892934038
2017-08-24,0.012938511838598732,0.07049965776865164,0.004106776180698102,0.0009060004923858111
2017-08-25,-0.005188269918594557,0.07049965776865164,0.0,-0.00036577125367230634
2017-08-26,0.0009922970060323166,0.07118412046543465,0.000684462696783017,6.960909556972004e-05
2017-08-27,0.009754062079267989,0.07186858316221756,0.0006844626967829059,0.0006999839276681299
2017-08-28,0.04539508081068666,0.07118412046543465,0.0006844626967829059,0.0032303822069208858
2017-08-29,-0.0012273904630449861,0.06707734428473644,0.004106776180698213,-8.849025693251793e-05
2017-08-30,0.03521822793667462,0.06776180698151946,0.000684462696783017,0.002385424069630927
2017-08-31,0.03959224884142398,0.06570841889117052,0.00205338809034894,0.0025984639895802243
2017-09-01,-0.06538391206290517,0.06365503080082136,0.002053388090349162,-0.004165095018377947
2017-09-02,0.001382638753016474,0.06981519507186862,0.006160164271047264,8.728894784919942e-05
2017-09-03,-0.07148098457316787,0.07118412046543465,0.001368925393566034,-0.005090364404934607
2017-09-04,0.027944821136310694,0.08213552361396315,0.010951403148528494,0.0022788354116066306
2017-09-05,0.04760128465240676,0.08008213552361398,0.002053388090349162,0.003808932446496641
2017-09-06,0.001997481436449622,0.07186858316221756,0.008213552361396426,0.00013123583218837079
2017-09-07,-0.06565547128927407,0.07255304585900069,0.000684462696783128,-0.00476453111339018
2017-09-08,-0.0007606679035250252,0.0848733744010951,0.012320328542094416,-8.304094458391718e-05
2017-09-09,-0.019147217735197453,0.08624229979466125,0.001368925393566145,-0.0016533534802429027
2017-09-10,-0.004474447615126498,0.08966461327857633,0.003422313483915085,-0.00040633308527143817
2017-09-11,-0.008259434175280633,0.09308692676249142,0.003422313483915085,-0.0007739788143998396
2017-09-12,-0.07362865962382814,0.0958247775496236,0.002737850787132179,-0.007059556705910982
2017-09-13,-0.16494021224523592,0.10540725530458583,0.009582477754962238,-0.0174002687787586
2017-09-14,0.14629824121147905,0.14442162902121836,0.03901437371663252,0.021070108758125997
2017-09-15,-0.005697281899238238,0.12114989733059545,0.02327173169062291,-0.0007251327146921068
2017-09-16,-0.0043327815424594185,0.12320328542094461,0.002053388090349162,-0.0005368930031777521
2017-09-17,0.11974097663384309,0.12594113620807657,0.002737850787131957,0.015076207871750248
2017-09-18,-0.05188219231519409,0.09924709103353857,0.026694045174537995,-0.005189197731487429
2017-09-19,-0.0036875128574367366,0.10882956878850114,0.00958247775496257,-0.0004156841508093376
2017-09-20,-0.06643764550414766,0.11225188227241611,0.003422313483914974,-0.007462884231813971
2017-09-21,-0.0013464010726974562,0.13278576317590696,0.020533880903490842,-0.00020958371533422775
2017-09-22,0.046229700624,0.134154688569473,0.001368925393566034,0.006199877701782343
2017-09-23,-0.0304167317162235,0.12251882272416159,0.0116358658453114,-0.0037440759597563377
2017-09-24,0.06925894187576076,0.13210130047912383,0.009582477754962238,0.0091348225749636
2017-09-25,-0.007649310872894333,0.11293634496919924,0.019164955509924586,-0.0008926326447827277
2017-09-26,0.08005596664634784,0.11430527036276528,0.001368925393566034,0.009148765523572959
2017-09-27,-0.003441057893119992,0.09924709103353857,0.015058179329226706,-0.00036410225496399636
2017-09-28,-0.004783934391757061,0.10061601642710472,0.001368925393566145,-0.0004833938094375689
2017-09-29,0.03872196157336938,0.10198494182067075,0.001368925393566034,0.003947003610151975
2017-09-30,0.011818986660009356,0.09650924024640661,0.005475701574264136,0.0011324278706785218
2017-10-01,0.0032577754830689365,0.09650924024640661,0.0,0.00031440543676435333
2017-10-02,-0.0172265386612257,0.09514031485284047,0.001368925393566145,-0.0016409917001439912
2017-10-03,-0.02231320510770818,0.0999315537303217,0.00479123887748123,-0.00223698011343285
2017-10-04,0.0193291669925324,0.10540725530458583,0.005475701574264136,0.0020292208876454398
2017-10-05,0.014382400740277301,0.10130047912388773,0.004106776180698102,0.001450783921670801
2017-10-06,0.013832384052074875,0.0999315537303217,0.001368925393566034,0.0013802382420280163
