,ret,expo,turnover,strat
2016-08-17,0.0010159219491689964,0.9123287671232876,0.9123287671232876,-0.0004416383313060937
2016-08-18,0.002484732891214092,0.9178082191780823,0.00547945205479472,0.0022722890919362215
2016-08-19,0.008675010036480524,0.9232876712328768,0.005479452054794498,0.008001310636421744
2016-08-20,-0.0005710528137330417,0.9260273972602739,0.002739726027397138,-0.0005329201398404604
2016-08-21,0.009055493030906359,0.9205479452054794,0.005479452054794498,0.008327796324341196
2016-08-22,-0.004375579120765916,0.9287671232876713,0.008219178082191858,-0.004076222799834645
2016-08-23,-0.004567154404287899,0.9534246575342467,0.024657534246575352,-0.00439142392518408
2016-08-24,-0.003237646732920152,0.9342465753424658,0.019178082191780854,-0.003053527495687046
2016-08-25,0.00533254589984522,0.9068493150684931,0.027397260273972712,0.00479471970643498
2016-08-26,-0.018089775044058287,0.8876712328767123,0.019178082191780743,-0.016086540039109275
2016-08-27,0.008604458834087225,0.8712328767123287,0.016438356164383605,0.0074718298883280476
2016-08-28,-0.002965806001395732,0.8712328767123287,0.0,-0.0025839076943666925
2016-08-29,0.007716535433070826,0.8794520547945206,0.008219178082191858,0.006773994175385576
2016-08-30,-0.00895973329166011,0.8410958904109589,0.03835616438356171,-0.007593529097368914
2016-08-31,0.0005256241787121585,0.8684931506849316,0.027397260273972712,0.00041540510863494304
2016-09-01,0.0016636021364153653,0.9095890410958904,0.041095890410958846,0.0014515504364106884
2016-09-02,0.04022727272727278,0.8547945205479452,0.0547945205479452,0.03430386052303865
2016-09-03,0.014638409438496813,0.8,0.0547945205479452,0.011628535769975534
2016-09-04,-0.0003975352812561894,0.7698630136986302,0.03013698630136985,-0.00035125318913147735
2016-09-05,0.007755020878902341,0.7671232876712328,0.00273972602739736,0.005944947523541522
2016-09-06,0.011510128913443829,0.7917808219178082,0.024657534246575352,0.009076513030096621
2016-09-07,0.017084986019897164,0.7917808219178082,0.0,0.01352756427328844
2016-09-08,-0.0058497290904150345,0.7726027397260274,0.019178082191780743,-0.004548283845197369
2016-09-09,-0.0005787688300831206,0.7232876712328767,0.049315068493150704,-0.0004925889620327229
2016-09-10,-0.024660178557065704,0.7150684931506849,0.008219178082191858,-0.01764604548875109
2016-09-11,0.002836785855653723,0.7123287671232876,0.002739726027397249,0.002016614582109501
2016-09-12,-0.0009538846128542833,0.6602739726027397,0.05205479452054795,-0.000707907374514746
2016-09-13,0.0017120468837452663,0.5753424657534246,0.08493150684931505,0.0008576160153054957
