,score,M066
2016-02-28,0.7161241483724451,0.7161241483724451
2016-02-29,0.7170953101361573,0.7170953101361573
2016-03-01,0.7135298563869992,0.7135298563869992
2016-03-02,0.7190332326283988,0.7190332326283988
2016-03-03,0.7267924528301887,0.7267924528301887
2016-03-04,0.7292609351432882,0.7292609351432882
2016-03-05,0.7370007535795027,0.7370007535795027
2016-03-06,0.7492469879518072,0.7492469879518072
2016-03-07,0.7404063205417607,0.7404063205417607
2016-03-08,0.7330827067669172,0.7330827067669172
2016-03-09,0.7347858752817431,0.7347858752817431
2016-03-10,0.7342342342342343,0.7342342342342343
2016-03-11,0.7306826706676669,0.7306826706676669
2016-03-12,0.7278860569715142,0.7278860569715142
2016-03-13,0.7378277153558053,0.7378277153558053
2016-03-14,0.7357784431137724,0.7357784431137724
2016-03-15,0.7329842931937173,0.7329842931937173
2016-03-16,0.7331838565022422,0.7331838565022422
2016-03-17,0.729648991784914,0.729648991784914
2016-03-18,0.7283582089552239,0.7283582089552239
2016-03-19,0.7419835943325876,0.7419835943325876
2016-03-20,0.7421758569299552,0.7421758569299552
2016-03-21,0.7401340282948623,0.7401340282948623
2016-03-22,0.7410714285714286,0.7410714285714286
2016-03-23,0.7330855018587361,0.7330855018587361
2016-03-24,0.7317979197622586,0.7317979197622586
2016-03-25,0.7401633259094283,0.7401633259094283
2016-03-26,0.7344213649851632,0.7344213649851632
2016-03-27,0.7338769458858414,0.7338769458858414
2016-03-28,0.72,0.72
2016-03-29,0.7239082161361954,0.7239082161361954
2016-03-30,0.7396449704142012,0.7396449704142012
2016-03-31,0.7450110864745011,0.7450110864745011
2016-04-01,0.741506646971935,0.741506646971935
2016-04-02,0.7380073800738007,0.7380073800738007
2016-04-03,0.7308259587020649,0.7308259587020649
2016-04-04,0.7310243183492999,0.7310243183492999
2016-04-05,0.7341678939617085,0.7341678939617085
2016-04-06,0.7262693156732891,0.7262693156732891
2016-04-07,0.7286764705882354,0.7286764705882354
2016-04-08,0.7325495958853784,0.7325495958853784
2016-04-09,0.7430249632892805,0.7430249632892805
2016-04-10,0.743947175348496,0.743947175348496
2016-04-11,0.7331378299120235,0.7331378299120235
2016-04-12,0.7274725274725276,0.7274725274725276
2016-04-13,0.7181551976573939,0.7181551976573939
2016-04-14,0.7256766642282371,0.7256766642282371
2016-04-15,0.7244152046783625,0.7244152046783625
2016-04-16,0.7129291453615778,0.7129291453615778
2016-04-17,0.7102189781021897,0.7102189781021897
2016-04-18,0.7184536834427425,0.7184536834427425
2016-04-19,0.7193877551020409,0.7193877551020409
2016-04-20,0.7057538237436272,0.7057538237436272
2016-04-21,0.7016011644832605,0.7016011644832605
2016-04-22,0.6938181818181819,0.6938181818181819
2016-04-23,0.6954941860465116,0.6954941860465116
2016-04-24,0.692084241103849,0.692084241103849
2016-04-25,0.6850507982583454,0.6850507982583454
2016-04-26,0.6838288614938361,0.6838288614938361
2016-04-27,0.6818840579710145,0.6818840579710145
2016-04-28,0.7031136857349747,0.7031136857349747
2016-04-29,0.695369030390738,0.695369030390738
2016-04-30,0.6912509038322487,0.6912509038322487
2016-05-01,0.7001445086705202,0.7001445086705202
2016-05-02,0.6931407942238268,0.6931407942238268
2016-05-03,0.7056277056277056,0.7056277056277056
2016-05-04,0.699351117519827,0.699351117519827
2016-05-05,0.7038904899135447,0.7038904899135447
2016-05-06,0.7019438444924406,0.7019438444924406
2016-05-07,0.685611510791367,0.685611510791367
2016-05-08,0.6872753414809489,0.6872753414809489
2016-05-09,0.6882183908045977,0.6882183908045977
2016-05-10,0.6841349605168701,0.6841349605168701
2016-05-11,0.7044476327116213,0.7044476327116213
2016-05-12,0.700358422939068,0.700358422939068
2016-05-13,0.6977077363896849,0.6977077363896849
2016-05-14,0.6950608446671439,0.6950608446671439
2016-05-15,0.69241773962804,0.69241773962804
2016-05-16,0.6897784131522516,0.6897784131522516
2016-05-17,0.7014285714285714,0.7014285714285714
2016-05-18,0.7066381156316917,0.7066381156316917
2016-05-19,0.7061340941512125,0.7061340941512125
2016-05-20,0.7419814682822523,0.7419814682822523
2016-05-21,0.7257834757834758,0.7257834757834758
2016-05-22,0.7202846975088968,0.7202846975088968
2016-05-23,0.7339971550497866,0.7339971550497866
2016-05-24,0.7249466950959489,0.7249466950959489
2016-05-25,0.71875,0.71875
2016-05-26,0.7104329311568488,0.7104329311568488
2016-05-27,0.7063829787234043,0.7063829787234043
2016-05-28,0.6732813607370659,0.6732813607370659
2016-05-29,0.6303116147308783,0.6303116147308783
2016-05-30,0.6334041047416843,0.6334041047416843
2016-05-31,0.6287128712871287,0.6287128712871287
2016-06-01,0.6325088339222615,0.6325088339222615
2016-06-02,0.6264124293785311,0.6264124293785311
2016-06-03,0.625970359915314,0.625970359915314
2016-06-04,0.6198871650211566,0.6198871650211566
2016-06-05,0.6180408738548273,0.6180408738548273
2016-06-06,0.6176056338028169,0.6176056338028169
2016-06-07,0.609429978888107,0.609429978888107
2016-06-08,0.6174402250351618,0.6174402250351618
2016-06-09,0.6120871398453971,0.6120871398453971
2016-06-10,0.6193820224719101,0.6193820224719101
2016-06-11,0.6175438596491227,0.6175438596491227
2016-06-12,0.591164095371669,0.591164095371669
2016-06-13,0.5227750525578136,0.5227750525578136
2016-06-14,0.47969187675070024,0.47969187675070024
2016-06-15,0.5073477956613016,0.5073477956613016
2016-06-16,0.49580419580419577,0.49580419580419577
2016-06-17,0.43675751222921033,0.43675751222921033
2016-06-18,0.44972067039106145,0.44972067039106145
2016-06-19,0.44242847173761335,0.44242847173761335
2016-06-20,0.4372384937238494,0.4372384937238494
2016-06-21,0.47038327526132406,0.47038327526132406
2016-06-22,0.5403899721448469,0.5403899721448469
2016-06-23,0.6144745998608212,0.6144745998608212
2016-06-24,0.586230876216968,0.586230876216968
2016-06-25,0.5503822098679638,0.5503822098679638
2016-06-26,0.5458333333333334,0.5458333333333334
2016-06-27,0.5863983344899375,0.5863983344899375
2016-06-28,0.5651872399445215,0.5651872399445215
2016-06-29,0.571032571032571,0.571032571032571
2016-06-30,0.5824099722991689,0.5824099722991689
2016-07-01,0.542560553633218,0.542560553633218
2016-07-02,0.5394190871369295,0.5394190871369295
2016-07-03,0.5051831375259157,0.5051831375259157
2016-07-04,0.56146408839779,0.56146408839779
2016-07-05,0.5403726708074534,0.5403726708074534
2016-07-06,0.5544827586206896,0.5544827586206896
2016-07-07,0.5458304617505169,0.5458304617505169
2016-07-08,0.5888429752066116,0.5888429752066116
2016-07-09,0.5636613902271164,0.5636613902271164
2016-07-10,0.5804676753782668,0.5804676753782668
2016-07-11,0.5821305841924398,0.5821305841924398
2016-07-12,0.5824175824175823,0.5824175824175823
2016-07-13,0.5614275909402883,0.5614275909402883
2016-07-14,0.575445816186557,0.575445816186557
2016-07-15,0.5716244002741604,0.5716244002741604
2016-07-16,0.5657534246575342,0.5657534246575342
2016-07-17,0.568104038329911,0.568104038329911
2016-07-18,0.5485636114911081,0.5485636114911081
2016-07-19,0.5604921394395079,0.5604921394395079
2016-07-20,0.5621584699453552,0.5621584699453552
2016-07-21,0.5713310580204778,0.5713310580204778
2016-07-22,0.5750341064120055,0.5750341064120055
2016-07-23,0.5957736877982277,0.5957736877982277
2016-07-24,0.5899182561307902,0.5899182561307902
2016-07-25,0.5847515316541865,0.5847515316541865
2016-07-26,0.5938775510204082,0.5938775510204082
2016-07-27,0.5955132562882393,0.5955132562882393
2016-07-28,0.5944293478260869,0.5944293478260869
2016-07-29,0.5960624575695859,0.5960624575695859
2016-07-30,0.5949796472184532,0.5949796472184532
2016-07-31,0.5986440677966102,0.5986440677966102
2016-08-01,0.6253387533875339,0.6253387533875339
2016-08-02,0.6371022342586323,0.6371022342586323
2016-08-03,0.6826792963464141,0.6826792963464141
2016-08-04,0.6504394861392833,0.6504394861392833
2016-08-05,0.6425675675675675,0.6425675675675675
2016-08-06,0.6441593517893316,0.6441593517893316
2016-08-07,0.6376518218623481,0.6376518218623481
2016-08-08,0.6365475387727579,0.6365475387727579
2016-08-09,0.6381401617250674,0.6381401617250674
2016-08-10,0.6424242424242423,0.6424242424242423
2016-08-11,0.639300134589502,0.639300134589502
2016-08-12,0.640215198386012,0.640215198386012
2016-08-13,0.6438172043010753,0.6438172043010753
2016-08-14,0.6474143720617864,0.6474143720617864
2016-08-15,0.6550335570469799,0.6550335570469799
2016-08-16,0.6619718309859155,0.6619718309859155
2016-08-17,0.6521447721179625,0.6521447721179625
2016-08-18,0.6543871399866041,0.6543871399866041
2016-08-19,0.6559571619812583,0.6559571619812583
2016-08-20,0.6555183946488294,0.6555183946488294
2016-08-21,0.6497326203208555,0.6497326203208555
2016-08-22,0.6513026052104208,0.6513026052104208
2016-08-23,0.6481975967957276,0.6481975967957276
2016-08-24,0.6511007338225483,0.6511007338225483
2016-08-25,0.654,0.654
2016-08-26,0.6582278481012658,0.6582278481012658
2016-08-27,0.6544607190412783,0.6544607190412783
2016-08-28,0.6660013306719894,0.6660013306719894
2016-08-29,0.6615691489361701,0.6615691489361701
2016-08-30,0.6644518272425249,0.6644518272425249
2016-08-31,0.6633466135458168,0.6633466135458168
2016-09-01,0.6668878566688785,0.6668878566688785
2016-09-02,0.6671087533156499,0.6671087533156499
2016-09-03,0.663353214049039,0.663353214049039
2016-09-04,0.6357615894039735,0.6357615894039735
2016-09-05,0.6260754467240238,0.6260754467240238
2016-09-06,0.6283068783068784,0.6283068783068784
2016-09-07,0.6252478519497686,0.6252478519497686
2016-09-08,0.6235138705416117,0.6235138705416117
2016-09-09,0.6217821782178218,0.6217821782178218
2016-09-10,0.6220316622691293,0.6220316622691293
2016-09-11,0.6216216216216216,0.6216216216216216
2016-09-12,0.6350461133069829,0.6350461133069829
2016-09-13,0.6359447004608295,0.6359447004608295
2016-09-14,0.6355263157894737,0.6355263157894737
2016-09-15,0.6351084812623274,0.6351084812623274
2016-09-16,0.6412614980289093,0.6412614980289093
2016-09-17,0.639527248850952,0.639527248850952
2016-09-18,0.6423884514435696,0.6423884514435696
2016-09-19,0.6354098360655738,0.6354098360655738
2016-09-20,0.6422018348623852,0.6422018348623852
2016-09-21,0.6444007858546169,0.6444007858546169
2016-09-22,0.6531413612565444,0.6531413612565444
2016-09-23,0.6572923479398299,0.6572923479398299
2016-09-24,0.6490196078431373,0.6490196078431373
2016-09-25,0.6505551926845199,0.6505551926845199
2016-09-26,0.6527415143603132,0.6527415143603132
2016-09-27,0.6457925636007829,0.6457925636007829
2016-09-28,0.6473272490221642,0.6473272490221642
2016-09-29,0.6514657980456027,0.6514657980456027
2016-09-30,0.6516927083333333,0.6516927083333333
2016-10-01,0.6447625243981783,0.6447625243981783
2016-10-02,0.6397919375812744,0.6397919375812744
2016-10-03,0.6432748538011697,0.6432748538011697
2016-10-04,0.6428571428571428,0.6428571428571428
2016-10-05,0.6469824789097989,0.6469824789097989
2016-10-06,0.6446173800259403,0.6446173800259403
2016-10-07,0.6461438755670772,0.6461438755670772
2016-10-08,0.6398963730569949,0.6398963730569949
2016-10-09,0.6388349514563108,0.6388349514563108
2016-10-10,0.6416558861578266,0.6416558861578266
2016-10-11,0.6412411118293471,0.6412411118293471
2016-10-12,0.6111111111111112,0.6111111111111112
2016-10-13,0.6145900581020013,0.6145900581020013
2016-10-14,0.6154838709677419,0.6154838709677419
2016-10-15,0.6118633139909735,0.6118633139909735
2016-10-16,0.6153350515463918,0.6153350515463918
2016-10-17,0.6104314230521571,0.6104314230521571
2016-10-18,0.6151866151866152,0.6151866151866152
2016-10-19,0.619935691318328,0.619935691318328
2016-10-20,0.6317480719794344,0.6317480719794344
2016-10-21,0.636480411046885,0.636480411046885
2016-10-22,0.631578947368421,0.631578947368421
2016-10-23,0.6048749198203978,0.6048749198203978
2016-10-24,0.6070512820512821,0.6070512820512821
2016-10-25,0.6079436258808456,0.6079436258808456
2016-10-26,0.6043533930857874,0.6043533930857874
2016-10-27,0.6007677543186181,0.6007677543186181
2016-10-28,0.5907928388746804,0.5907928388746804
2016-10-29,0.587220447284345,0.587220447284345
2016-10-30,0.5670498084291188,0.5670498084291188
2016-10-31,0.5820038289725591,0.5820038289725591
2016-11-01,0.5848214285714286,0.5848214285714286
2016-11-02,0.5544933078393881,0.5544933078393881
2016-11-03,0.545859872611465,0.545859872611465
2016-11-04,0.596435391470401,0.596435391470401
2016-11-05,0.5807888040712468,0.5807888040712468
2016-11-06,0.5804195804195804,0.5804195804195804
2016-11-07,0.5743329097839898,0.5743329097839898
2016-11-08,0.5822222222222222,0.5822222222222222
2016-11-09,0.5786802030456852,0.5786802030456852
2016-11-10,0.5688015218769816,0.5688015218769816
2016-11-11,0.5792141951837769,0.5792141951837769
2016-11-12,0.5763141228625712,0.5763141228625712
2016-11-13,0.589873417721519,0.589873417721519
2016-11-14,0.5901328273244781,0.5901328273244781
2016-11-15,0.5891276864728192,0.5891276864728192
2016-11-16,0.5837018319646241,0.5837018319646241
2016-11-17,0.5536616161616161,0.5536616161616161
2016-11-18,0.5602523659305993,0.5602523659305993
2016-11-19,0.5460277427490543,0.5460277427490543
2016-11-20,0.5456836798991809,0.5456836798991809
2016-11-21,0.5698992443324937,0.5698992443324937
2016-11-22,0.5613593455003147,0.5613593455003147
2016-11-23,0.5509433962264151,0.5509433962264151
2016-11-24,0.5600251414204902,0.5600251414204902
2016-11-25,0.5640703517587939,0.5640703517587939
2016-11-26,0.5618330194601381,0.5618330194601381
2016-11-27,0.5721455457967377,0.5721455457967377
2016-11-28,0.5811912225705329,0.5811912225705329
2016-11-29,0.5783208020050126,0.5783208020050126
2016-11-30,0.5760801502817783,0.5760801502817783
2016-12-01,0.5632040050062579,0.5632040050062579
2016-12-02,0.5540963101938712,0.5540963101938712
2016-12-03,0.53,0.53
2016-12-04,0.5371642723297938,0.5371642723297938
2016-12-05,0.5399500624219725,0.5399500624219725
2016-12-06,0.5583281347473488,0.5583281347473488
2016-12-07,0.5529925187032418,0.5529925187032418
2016-12-08,0.5445482866043614,0.5445482866043614
2016-12-09,0.5417185554171855,0.5417185554171855
2016-12-10,0.5351586807716242,0.5351586807716242
2016-12-11,0.5335820895522387,0.5335820895522387
2016-12-12,0.5419515226848974,0.5419515226848974
2016-12-13,0.5304347826086957,0.5304347826086957
2016-12-14,0.5325884543761639,0.5325884543761639
2016-12-15,0.5347394540942928,0.5347394540942928
2016-12-16,0.5399876007439554,0.5399876007439554
2016-12-17,0.5297397769516728,0.5297397769516728
2016-12-18,0.5188854489164086,0.5188854489164086
2016-12-19,0.5185643564356436,0.5185643564356436
2016-12-20,0.5213358070500927,0.5213358070500927
2016-12-21,0.5098887515451174,0.5098887515451174
2016-12-22,0.4786905497220506,0.4786905497220506
2016-12-23,0.44999999999999996,0.44999999999999996
2016-12-24,0.41209130166563845,0.41209130166563845
2016-12-25,0.4198520345252774,0.4198520345252774
2016-12-26,0.418977202711029,0.418977202711029
2016-12-27,0.41625615763546797,0.41625615763546797
2016-12-28,0.40800000000000003,0.40800000000000003
2016-12-29,0.3825338253382534,0.3825338253382534
2016-12-30,0.3835279655808236,0.3835279655808236
2016-12-31,0.38697788697788693,0.38697788697788693
2017-01-01,0.38551258440761205,0.38551258440761205
2017-01-02,0.3797546012269939,0.3797546012269939
2017-01-03,0.3764561618638872,0.3764561618638872
2017-01-04,0.3737745098039216,0.3737745098039216
2017-01-05,0.3661971830985915,0.3661971830985915
2017-01-06,0.38188494492044067,0.38188494492044067
2017-01-07,0.44036697247706424,0.44036697247706424
2017-01-08,0.4297066014669927,0.4297066014669927
2017-01-09,0.42333536957849727,0.42333536957849727
2017-01-10,0.43284493284493286,0.43284493284493286
2017-01-11,0.4307504575960952,0.4307504575960952
2017-01-12,0.5695121951219513,0.5695121951219513
2017-01-13,0.5429616087751371,0.5429616087751371
2017-01-14,0.515225334957369,0.515225334957369
2017-01-15,0.5240413877054169,0.5240413877054169
2017-01-16,0.5200729927007299,0.5200729927007299
2017-01-17,0.5142857142857142,0.5142857142857142
2017-01-18,0.43924665856622114,0.43924665856622114
2017-01-19,0.46448087431693985,0.46448087431693985
2017-01-20,0.4441747572815534,0.4441747572815534
2017-01-21,0.4542146755609461,0.4542146755609461
2017-01-22,0.42181818181818187,0.42181818181818187
2017-01-23,0.42337976983646275,0.42337976983646275
2017-01-24,0.4328087167070218,0.4328087167070218
2017-01-25,0.4664246823956443,0.4664246823956443
2017-01-26,0.46009673518742444,0.46009673518742444
2017-01-27,0.4392749244712991,0.4392749244712991
2017-01-28,0.4341787439613527,0.4341787439613527
2017-01-29,0.43391671695835843,0.43391671695835843
2017-01-30,0.44330518697225574,0.44330518697225574
2017-01-31,0.4412296564195298,0.4412296564195298
2017-02-01,0.40662650602409633,0.40662650602409633
