,score,T102,T108,T110
2019-11-05,0.3663469461116541,0.4129746835443038,,0.31971920867900444
2019-11-06,0.3401533637170283,0.39841897233201584,,0.28188775510204084
2019-11-07,0.313178315647664,0.3886255924170616,,0.2377310388782664
2019-11-08,0.27110482156053467,0.3804262036306235,,0.16178343949044585
2019-11-09,0.2655688072657613,0.3809148264984227,,0.15022278803309994
2019-11-10,0.32079039816168287,0.3814026792750197,,0.26017811704834604
2019-11-11,0.36725450640983925,0.38740157480314963,,0.34710743801652894
2019-11-12,0.38151582011782736,0.40597954366640443,,0.3570520965692503
2019-11-13,0.352596585804133,0.42138364779874216,,0.2838095238095238
2019-11-14,0.2977269011607737,0.43047918303220734,,0.1649746192893401
2019-11-15,0.29080114558871695,0.43956043956043955,,0.14204185161699429
2019-11-16,0.27030492805487216,0.4392156862745098,,0.10139416983523447
2019-11-17,0.29526693415339655,0.44043887147335425,,0.15009499683343888
2019-11-18,0.31138472289682106,0.43226311667971806,,0.19050632911392404
2019-11-19,0.36151496794386395,0.43270735524256654,,0.2903225806451613
2019-11-20,0.3090134418778893,0.434714620797498,,0.18331226295828065
2019-11-21,0.3710841262634239,0.43515625,,0.30701200252684774
2019-11-22,0.33276189884796437,0.45277127244340354,,0.21275252525252525
2019-11-23,0.5003125046137492,0.514820592823713,,0.48580441640378547
2019-11-24,0.47851303150422786,0.544037412314887,,0.4129886506935687
2019-11-25,0.5496049973794086,0.572429906542056,,0.5267800882167611
2019-11-26,0.5298130923560949,0.6062256809338522,,0.4534005037783375
2019-11-27,0.49637868041071637,0.6220839813374806,,0.3706733794839522
2019-11-28,0.405824573749102,0.6254856254856255,,0.1861635220125786
2019-11-29,0.43410283387533133,0.6413043478260869,,0.22690131992457574
2019-11-30,0.5190459668396287,0.6159813809154383,,0.4221105527638191
2019-12-01,0.47497262733762535,0.6147286821705427,,0.3352165725047081
2019-12-02,0.37604538514394126,0.6034082106893881,,0.14868255959849436
2019-12-03,0.3520031639119928,0.5804953560371517,,0.12351097178683386
2019-12-04,0.4201483988393257,0.5746326372776489,,0.2656641604010025
2019-12-05,0.5156693529889408,0.60741885625966,,0.42391984971822166
2019-12-06,0.4555539984826593,0.5806949806949807,,0.3304130162703379
2019-12-07,0.4327408044379589,0.5640432098765432,,0.30143839899937463
2019-12-08,0.3571460582112567,0.5474171164225135,,0.166875
2019-12-09,0.34900254944665743,0.5462249614791987,,0.15178013741411617
2019-12-10,0.3657033788595664,0.5304080061585835,,0.2009987515605493
2019-12-11,0.34145208503287106,0.5138461538461538,,0.16905801621958827
2019-12-12,0.32558136748827393,0.4734819369715604,,0.17768079800498754
2019-12-13,0.2777746672983332,0.47081413210445466,,0.08473520249221184
2019-12-14,0.336554019892785,0.5049884881043745,,0.16811955168119552
2019-12-15,0.3461456969317518,0.5429447852760736,,0.14934660858742999
2019-12-16,0.36033910905243893,0.5440613026819923,,0.17661691542288557
2019-12-17,0.3751685817810802,0.5620214395099541,,0.18831572405220634
2019-12-18,0.4194887062971957,0.5998469778117828,,0.2391304347826087
2019-12-19,0.4806676006127598,0.6162079510703364,,0.34512725015518314
2019-12-20,0.39758344122670497,0.6264323911382734,,0.1687344913151365
2019-12-21,0.3778095909665267,0.6198473282442748,,0.13577185368877867
2019-12-22,0.38717854925012546,0.593440122044241,,0.1809169764560099
2019-12-23,0.3797756361851544,0.5929878048780488,,0.16656346749226006
2019-12-24,0.44537795125666413,0.5757806549885758,,0.3149752475247525
2019-12-25,0.34773440301816033,0.5167427701674276,,0.17872603586889302
2019-12-26,0.438983488980904,0.47376425855513304,,0.4042027194066749
2019-12-27,0.3908605259353686,0.45744680851063835,,0.3242742433600988
2019-12-28,0.47570657217582046,0.4365983295368261,,0.5148148148148148
2019-12-29,0.4181767844087325,0.43474962063732925,,0.40160394818013573
2019-12-30,0.3966889593338001,0.4351781652767248,,0.35819975339087545
2019-12-31,0.3068356858791239,0.43560606060606055,,0.1780653111521873
2020-01-01,0.28482699887754837,0.43603330809992435,,0.1336206896551724
2020-01-02,0.2708453392296055,0.4364599092284418,,0.10523076923076922
2020-01-03,0.273356985270533,0.4520030234315948,,0.09471094710947109
2020-01-04,0.31133445798524517,0.452416918429003,,0.1702519975414874
2020-01-05,0.351722219646748,0.4528301886792453,,0.25061425061425063
2020-01-06,0.41937771000169444,0.4532428355957768,,0.38551258440761205
2020-01-07,0.3728397002325463,0.45365486058779203,,0.2920245398773006
2020-01-08,0.3925757444246637,0.45406626506024095,,0.33108522378908645
2020-01-09,0.4466012703049617,0.454477050413845,,0.4387254901960784
2020-01-10,0.42366187974529096,0.4345864661654135,,0.4127372933251684
2020-01-11,0.4479217915317534,0.43501126972201354,,0.46083231334149327
2020-01-12,0.3791856076259746,0.4354354354354354,,0.3229357798165138
2020-01-13,0.3933573552312284,0.43585896474118535,,0.3508557457212714
2020-01-14,0.36636248155702233,0.41079460269865065,,0.321930360415394
2020-01-15,0.3542357767076868,0.39101123595505616,,0.31746031746031744
2020-01-16,0.39641225480704245,0.38098802395209586,,0.411836485661989
2020-01-17,0.41214472700074795,0.3492894540014959,,0.475
2020-01-18,0.4120129364409211,0.3340807174887892,,0.489945155393053
2020-01-19,0.38497128676935444,0.3308439133681852,,0.43909866017052374
2020-01-20,0.3583070647977398,0.33134328358208953,,0.3852708460133901
2020-01-21,0.3905796687296222,0.3340790454884415,,0.4470802919708029
2020-01-22,0.42357729469693195,0.35171385991058124,,0.49544072948328266
2020-01-23,0.445313397672464,0.3596425912137007,,0.5309842041312273
2020-01-24,0.463063253534565,0.3839285714285714,,0.5421979356405586
2020-01-25,0.42571980907351936,0.39330855018587363,,0.45813106796116504
2020-01-26,0.4077880060588749,0.39895988112927194,,0.4166161309884779
2020-01-27,0.3687939528919485,0.39940608760207874,,0.3381818181818182
2020-01-28,0.3314556684466028,0.3612759643916914,,0.30163537250151423
2020-01-29,0.26504410046362026,0.3224610822831727,,0.2076271186440678
2020-01-30,0.2663251999731129,0.3051851851851852,,0.22746521476104054
2020-01-31,0.3718064096907034,0.29681717246484085,,0.4467956469165659
2020-02-01,0.39411613543323976,0.2921597633136095,,0.4960725075528701
2020-02-02,0.32182709919984576,0.286770140428677,,0.35688405797101447
2020-02-03,0.21220902504838257,0.28138847858197935,,0.14302957151478576
2020-02-04,0.2299295821667505,0.2952029520295203,,0.1646562123039807
2020-02-05,0.24682544127766484,0.3134218289085545,,0.18022905364677516
2020-02-06,0.3633799753176301,0.29182019159911565,,0.43493975903614457
2020-02-07,0.35404129563343056,0.28424153166421207,,0.423841059602649
2020-02-08,0.40314536330865497,0.2774098601913172,,0.5288808664259927
2020-02-09,0.29363990484949243,0.25955882352941173,,0.32772098616957307
2020-02-10,0.2658994287995252,0.24393828067597356,,0.2878605769230769
2020-02-11,0.23762749533674646,0.23201174743024966,,0.24324324324324326
2020-02-12,0.28518758934241345,0.20542920029347034,,0.36494597839135656
2020-02-13,0.33739205238131265,0.21407624633431088,,0.46070785842831435
2020-02-14,0.37128165599388624,0.2131868131868132,,0.5293764988009593
2020-02-15,0.3983395427952843,0.21669106881405564,,0.5799880167765129
2020-02-16,0.41049021196816315,0.2377468910021946,,0.5832335329341317
2020-02-17,0.40813030856614907,0.2507309941520468,,0.5655296229802513
2020-02-18,0.3764676919904516,0.2571219868517166,,0.4958133971291866
2020-02-19,0.3631016007783562,0.27372262773722633,,0.452480573819486
2020-02-20,0.33178696448972445,0.30634573304157553,,0.35722819593787336
2020-02-21,0.3149070971672251,0.326530612244898,,0.30328358208955225
2020-02-22,0.28217567926965154,0.33284777858703574,,0.2315035799522673
2020-02-23,0.3047107930828861,0.33333333333333337,,0.2760882528324389
2020-02-24,0.385531260158197,0.3658181818181818,,0.4052443384982122
2020-02-25,0.387386898001302,0.37572674418604646,,0.3990470518165575
2020-02-26,0.37420894283639383,0.36746550472040673,,0.38095238095238093
2020-02-27,0.28264134538757685,0.3737300435413643,,0.19155264723378942
2020-02-28,0.3312656985752829,0.3741841914430747,,0.28834720570749106
2020-02-29,0.3101249063525278,0.3659420289855072,,0.25430778371954843
2020-03-01,0.28622908285331466,0.36640115858073863,,0.20605700712589073
2020-03-02,0.23903687512614497,0.3516642547033285,,0.12640949554896141
2020-03-03,0.2660174513603158,0.35647143890094,,0.17556346381969157
2020-03-04,0.42424944577883916,0.42052023121387283,,0.42797866034380555
2020-03-05,0.46823553817988944,0.4216606498194946,,0.5148104265402843
2020-03-06,0.4791802829103007,0.4213564213564214,,0.53700414446418
2020-03-07,0.48319539425689945,0.4297043979812545,,0.5366863905325444
2020-03-08,0.4876773885138648,0.4301152737752162,,0.5452395032525134
2020-03-09,0.46334420905901996,0.4586033117350612,,0.46808510638297873
2020-03-10,0.4850397531944911,0.46978417266187056,,0.5002953337271117
2020-03-11,0.48143848504936015,0.4723220704529115,,0.49055489964580873
2020-03-12,0.6248874732987488,0.6084770114942528,,0.6412979351032448
2020-03-13,0.7846152511208333,0.8858578607322326,,0.683372641509434
2020-03-14,0.8127901461689926,0.975609756097561,,0.6499705362404242
2020-03-15,0.7759780640095242,0.9842293906810036,,0.5677267373380448
2020-03-16,0.6628979460360132,0.9885386819484241,,0.3372572101236021
2020-03-17,0.7829942313360563,0.9906943450250537,,0.5752941176470588
2020-03-18,0.8026501704374857,0.9921316165951359,,0.6131687242798354
2020-03-19,0.8021154526189178,0.9914224446032881,,0.6128084606345476
2020-03-20,0.7415118278667896,0.9821428571428571,,0.5008807985907222
2020-03-21,0.7433843783615325,0.9321912919343326,,0.5545774647887324
2020-03-22,0.7346630912688619,0.9115549215406562,,0.5577712609970674
2020-03-23,0.7318397020619858,0.894511760513186,,0.5691676436107854
2020-03-24,0.5684349010359555,0.8304843304843305,,0.30638547158758056
2020-03-25,0.4779721969880071,0.797864768683274,,0.15807962529274006
2020-03-26,0.47458543049223967,0.7859174964438123,,0.16325336454066705
2020-03-27,0.45813164752677715,0.7782515991471215,,0.13801169590643275
2020-03-28,0.4647507687556453,0.7933238636363636,,0.13617767387492694
2020-03-29,0.5593257297878127,0.7892122072391767,,0.3294392523364486
2020-03-30,0.587093689061122,0.7801418439716312,,0.39404553415061294
2020-03-31,0.636585603860979,0.7795889440113395,,0.4935822637106184
2020-04-01,0.6824600054509865,0.7882436260623229,,0.5766763848396501
2020-04-02,0.6914199565473451,0.7820240622788394,,0.6008158508158508
2020-04-03,0.6720193027706132,0.768033946251768,,0.5760046592894583
2020-04-04,0.48777072526604603,0.7590106007067138,,0.21653084982537835
2020-04-05,0.4814381390441822,0.7365819209039548,,0.22629435718440954
2020-04-06,0.4025473486402652,0.7021877205363444,,0.10290697674418604
2020-04-07,0.40870369262466716,0.6988716502115656,,0.11853573503776874
2020-04-08,0.3848541324434688,0.6582100070472163,,0.11149825783972125
2020-04-09,0.4668999779290952,0.6598591549295775,,0.2739408009286129
2020-04-10,0.449630460232737,0.6875439831104856,,0.2117169373549884
2020-04-11,0.4964073870237877,0.6884669479606189,,0.30434782608695654
2020-04-12,0.5107786822838503,0.7069571328179902,,0.3146002317497103
2020-04-13,0.5569844928205696,0.7485955056179776,,0.36537348002316156
2020-04-14,0.46886756822612086,0.7670175438596492,,0.1707175925925926
2020-04-15,0.5370099377259634,0.7854137447405329,,0.28860613071139385
2020-04-16,0.5875718492654058,0.795374912403644,,0.37976878612716763
2020-04-17,0.6751331381772814,0.7535014005602241,,0.5967648757943386
2020-04-18,0.6451472468190259,0.7319804058782365,,0.5583140877598153
2020-04-19,0.6491556337488247,0.7160839160839161,,0.5822273514137334
2020-04-20,0.4853382467797823,0.6638714185883997,,0.30680507497116494
2020-04-21,0.49313227504709156,0.696927374301676,,0.28933717579250723
2020-04-22,0.4369137126520689,0.6929518492672715,,0.18087557603686635
2020-04-23,0.4923616681480839,0.6582984658298465,,0.32642487046632124
2020-04-24,0.5947426454373043,0.6578397212543554,,0.5316455696202531
2020-04-25,0.5942526121213966,0.6462395543175488,,0.5422656699252444
2020-04-26,0.5985458210352026,0.6499652052887961,,0.5471264367816092
2020-04-27,0.5607683145347542,0.6620305980528511,,0.4595060310166571
2020-04-28,0.39630188715374326,0.5997220291869354,,0.1928817451205511
2020-04-29,0.3717919296232549,0.5777777777777777,,0.16580608146873207
2020-04-30,0.3367490959387276,0.5662734212352534,,0.10722477064220183
2020-05-01,0.4013386771794984,0.5665742024965326,,0.2361031518624642
2020-05-02,0.3854762772288545,0.5613305613305613,,0.20962199312714777
2020-05-03,0.34672973217244607,0.5263157894736843,,0.1671436748712078
2020-05-04,0.3684834076314602,0.5155709342560554,,0.221395881006865
2020-05-05,0.3125336588305351,0.495850622406639,,0.1292166952544311
2020-05-06,0.3445171290354428,0.47131997235659984,,0.21771428571428572
2020-05-07,0.37804699603383707,0.4716850828729282,,0.2844089091947459
2020-05-08,0.4970953042721953,0.47135955831608,,0.5228310502283106
2020-05-09,0.41333182524539214,0.4724137931034482,,0.354249857387336
2020-05-10,0.39932964094278545,0.5506547208821502,,0.24800456100342075
2020-05-11,0.33419156600974775,0.524793388429752,,0.14358974358974358
2020-05-12,0.3884306995031879,0.5781142463867859,,0.19874715261958997
2020-05-13,0.4568532707448845,0.5887207702888584,,0.32498577120091066
2020-05-14,0.467603180746631,0.5910652920962199,,0.3441410693970421
2020-05-15,0.5515002514540605,0.5913461538461539,,0.511654349061967
2020-05-16,0.4566087695763399,0.5916266300617707,,0.3215909090909091
2020-05-17,0.4941058321240036,0.5123456790123457,,0.47586598523566154
2020-05-18,0.48788859161383524,0.49280328992460587,,0.48297389330306467
2020-05-19,0.4659808934024351,0.42260273972602735,,0.5093590470788428
2020-05-20,0.3125992354505115,0.4120465434633812,,0.21315192743764172
2020-05-21,0.273373430009727,0.4158686730506156,,0.13087818696883852
2020-05-22,0.2797262640798434,0.42241968557758036,,0.13703284258210646
2020-05-23,0.32980496256505887,0.4637978142076503,,0.19581211092246745
2020-05-24,0.3148365712785508,0.46621160409556317,,0.16346153846153846
2020-05-25,0.3435427635409589,0.5361527967257844,,0.15093273035613342
2020-05-26,0.38686642866220694,0.552828902522154,,0.22090395480225988
2020-05-27,0.41173877656521896,0.5722070844686649,,0.251270468661773
2020-05-28,0.47256929131317355,0.5636487406398911,,0.38148984198645597
2020-05-29,0.46165268137711934,0.5578231292517006,,0.36548223350253806
2020-05-30,0.42054063644592143,0.5316111488783141,,0.30947012401352875
2020-05-31,0.39840056644213107,0.5258152173913043,,0.27098591549295775
2020-06-01,0.3876006862259408,0.47114731839782753,,0.30405405405405406
2020-06-02,0.3233549599930974,0.3175033921302578,,0.32920652785593696
2020-06-03,0.3091365274255972,0.3111864406779661,,0.30708661417322836
2020-06-04,0.23873830643871363,0.31165311653116534,,0.16582349634626195
2020-06-05,0.22122811955603905,0.3121191604603927,,0.1303370786516854
2020-06-06,0.23686499883372752,0.3125845737483085,,0.16114542391914655
2020-06-07,0.2614629504419903,0.31304935767410413,,0.20987654320987653
2020-06-08,0.3115653089994088,0.3202702702702702,,0.3028603477285474
2020-06-09,0.38950643123813444,0.4645509790681972,,0.31446188340807174
2020-06-10,0.38651776500073715,0.4649122807017544,,0.3081232492997199
2020-06-11,0.4372838039777426,0.46527309507754555,,0.40929451287793955
2020-06-12,0.43885817305879393,0.49663072776280326,,0.38108561835478455
2020-06-13,0.45597925564368513,0.49696969696969695,,0.41498881431767337
2020-06-14,0.3819960774194325,0.5141318977119784,,0.24986025712688653
2020-06-15,0.3459781796049937,0.5003362474781439,,0.19162011173184357
2020-06-16,0.3162260676140559,0.5040322580645161,,0.12841987716359576
2020-06-17,0.3227741907919985,0.5043653458697113,,0.14118303571428573
2020-06-18,0.3471621555864155,0.5046979865771812,,0.18962632459564974
2020-06-19,0.33780217537106694,0.46545942320590206,,0.21014492753623187
2020-06-20,0.37407790481453546,0.4651474530831099,,0.283008356545961
2020-06-21,0.3815049294629578,0.44675150703281985,,0.31625835189309576
2020-06-22,0.4639537560369469,0.44042838018741637,,0.48747913188647746
2020-06-23,0.4554149724145372,0.4180602006688964,,0.492769744160178
2020-06-24,0.4301243932309393,0.41778074866310155,,0.4424680377987771
2020-06-25,0.40064239590291695,0.42017368069472283,,0.3811111111111111
2020-06-26,0.3682481695008485,0.42056074766355145,,0.31593559133814547
2020-06-27,0.30703302756776807,0.42094729819879917,,0.19311875693673697
2020-06-28,0.28268996117581807,0.45999999999999996,,0.10537992235163617
2020-06-29,0.27840604415976933,0.46035976015989344,,0.09645232815964523
2020-06-30,0.32942152845144607,0.46604527296937415,,0.192797783933518
2020-07-01,0.4414620371659781,0.48369926813040587,,0.3992248062015504
2020-07-02,0.4687494480683866,0.48204787234042556,,0.45545102379634755
2020-07-03,0.4549216476053274,0.49833887043189373,,0.41150442477876104
2020-07-04,0.40058835966251083,0.5159362549800797,,0.28524046434494194
2020-07-05,0.38475328760443894,0.504313205043132,,0.26519337016574585
2020-07-06,0.34266060487999217,0.5119363395225465,,0.17338487023743787
2020-07-07,0.3245625584242887,0.512259774685222,,0.1368653421633554
2020-07-08,0.31668213016368174,0.4894039735099338,,0.14396028681742967
2020-07-09,0.36504735212630346,0.48974189278623426,,0.24035281146637266
2020-07-10,0.45682692728147273,0.46957671957671954,,0.4440771349862259
2020-07-11,0.436283487309689,0.4540647719762062,,0.4185022026431718
2020-07-12,0.38274290442023773,0.4385733157199472,,0.32691249312052834
2020-07-13,0.34317931793179324,0.43168316831683173,,0.2546754675467547
2020-07-14,0.42685915018980247,0.4320580474934037,,0.42166025288620124
2020-07-15,0.45165577665577666,0.43243243243243246,,0.47087912087912087
2020-07-16,0.3893850401442981,0.432806324110672,,0.34596375617792424
2020-07-17,0.3186754819487372,0.43317972350230416,,0.20417124039517015
2020-07-18,0.3143601856396339,0.44276315789473686,,0.185957213384531
2020-07-19,0.3424529179210353,0.443129520052597,,0.24177631578947367
2020-07-20,0.3507887962846291,0.4434954007884363,,0.2580821917808219
2020-07-21,0.39416479263918924,0.44386080105055814,,0.34446878422782035
2020-07-22,0.3548441143132971,0.44422572178477693,,0.2654625068418172
2020-07-23,0.3322513182910643,0.4445901639344262,,0.21991247264770242
2020-07-24,0.3356536634547379,0.44495412844036697,,0.2263531984691088
2020-07-25,0.36332356382921616,0.43156516044531756,,0.29508196721311475
2020-07-26,0.3475125528635684,0.3880890052356021,,0.3069361004915347
2020-07-27,0.3110427299288001,0.33551340745585345,,0.2865720524017467
2020-07-28,0.2434084272006675,0.28823529411764703,,0.19858156028368795
2020-07-29,0.25217176534107544,0.2606139777922927,,0.24372955288985823
2020-07-30,0.2563890410569077,0.25065274151436034,,0.262125340599455
2020-07-31,0.25031443323143565,0.23483365949119372,,0.2657952069716776
2020-08-01,0.20211018049239912,0.2229465449804433,,0.18127381600435494
2020-08-02,0.16912927590887986,0.2201954397394137,,0.11806311207834602
2020-08-03,0.18108092033713974,0.234375,,0.1277868406742795
2020-08-04,0.27055528839353904,0.26284970722186074,,0.2782608695652174
2020-08-05,0.3202770445473675,0.2912873862158648,,0.3492667028788702
2020-08-06,0.3779501685810618,0.29824561403508776,,0.4576547231270358
2020-08-07,0.39852601278265953,0.3266233766233766,,0.4704286489419425
2020-08-08,0.3986016348513023,0.3763789746917586,,0.420824295010846
2020-08-09,0.4253118640135818,0.4072632944228275,,0.443360433604336
2020-08-10,0.4129924118217456,0.39857420609202854,,0.42741061755146265
2020-08-11,0.3961179520914745,0.40349740932642486,,0.3887384948565241
2020-08-12,0.3648205354516034,0.40388349514563104,,0.32575757575757575
2020-08-13,0.3500523341521622,0.4042690815006468,,0.29583558680367766
2020-08-14,0.36841244605950485,0.38655462184873945,,0.35027027027027025
2020-08-15,0.40112981041046325,0.36627906976744184,,0.4359805510534846
2020-08-16,0.4058537034274185,0.3408650742414461,,0.4708423326133909
2020-08-17,0.43875946590533227,0.3367741935483871,,0.5407447382622774
2020-08-18,0.31620741603183244,0.2920696324951644,,0.34034519956850057
2020-08-19,0.2896591130130325,0.29252577319587625,,0.28679245283018867
2020-08-20,0.28576868047383264,0.2929813264649066,,0.2785560344827586
2020-08-21,0.32651887983067307,0.29601029601029605,,0.3570274636510501
2020-08-22,0.3619931537905088,0.3041800643086817,,0.41980624327233584
2020-08-23,0.37305054546007677,0.31683804627249357,,0.42926304464766
2020-08-24,0.3438477634822964,0.3436095054592164,,0.34408602150537637
2020-08-25,0.31469684814781346,0.43003851091142486,,0.19935518538420205
2020-08-26,0.2802296908770598,0.45734445157152026,,0.10311493018259936
2020-08-27,0.3098982204054668,0.45769230769230773,,0.16210413311862587
2020-08-28,0.32424518095311416,0.45803971812940425,,0.19045064377682402
2020-08-29,0.39031934723132855,0.45838668373879643,,0.3222520107238606
2020-08-30,0.4450686391287264,0.4587332053742802,,0.43140407288317256
2020-08-31,0.45744537306317695,0.459079283887468,,0.4558114622388859
2020-09-01,0.4192103768873443,0.42300319488817895,,0.41541755888650966
2020-09-02,0.32737710866343184,0.3984674329501916,,0.256286784376672
2020-09-03,0.4410851826952281,0.3982131461391193,,0.4839572192513369
2020-09-04,0.5910031536665976,0.49681122448979587,,0.6851950828433993
2020-09-05,0.6036426925528264,0.5149776927979605,,0.6923076923076923
2020-09-06,0.6006104175664233,0.5375796178343949,,0.6636412172984517
2020-09-07,0.40290191688060073,0.5646085295989816,,0.24119530416221985
2020-09-08,0.41552213740458016,0.5782442748091603,,0.2528
2020-09-09,0.38702376321100884,0.6109345200254291,,0.1631130063965885
2020-09-10,0.4049515332734452,0.6111817026683608,,0.19872136387852957
2020-09-11,0.3793488513616309,0.5638095238095238,,0.19488817891373802
2020-09-12,0.472242802495117,0.5501269035532995,,0.3943587014369345
2020-09-13,0.47907351691199285,0.5389980976537729,,0.41914893617021276
2020-09-14,0.5304258312563296,0.582382762991128,,0.4784688995215311
2020-09-15,0.5103897528601686,0.6010132995566815,,0.4197662061636557
2020-09-16,0.5578732429398281,0.6037974683544304,,0.5119490175252257
2020-09-17,0.5470324353287648,0.6046805819101835,,0.4893842887473461
2020-09-18,0.5795236194992069,0.5967130214917826,,0.5623342175066313
2020-09-19,0.5639722220919646,0.6247631080227416,,0.5031813361611877
2020-09-20,0.5214766905943377,0.6338383838383839,,0.40911499735029144
2020-09-21,0.5019021012671764,0.6012618296529968,,0.4025423728813559
2020-09-22,0.4614655298445837,0.6185372005044136,,0.3043938591847538
2020-09-23,0.5063056980826357,0.6364209199747952,,0.3761904761904762
2020-09-24,0.43295565498510113,0.6549118387909321,,0.21099947117927023
2020-09-25,0.4653245023596422,0.6494650723725613,,0.28118393234672306
2020-09-26,0.4469335884938552,0.6339622641509435,,0.25990491283676703
2020-09-27,0.45810548644467264,0.6247642991829039,,0.2914466737064414
2020-09-28,0.48939585791755613,0.5967336683417086,,0.3820580474934037
2020-09-29,0.5006525781305872,0.5593220338983051,,0.4419831223628692
2020-09-30,0.49983117370159186,0.49623588456712675,,0.503426462836057
2020-10-01,0.39875021058299287,0.484012539184953,,0.31348788198103267
2020-10-02,0.34794925702882806,0.5363408521303259,,0.15955766192733017
2020-10-03,0.37123554032231487,0.6161552911709456,,0.12631578947368421
2020-10-04,0.4253042829049199,0.6501877346683353,,0.20042083114150447
2020-10-05,0.4824865896074636,0.6679174484052532,,0.297055730809674
2020-10-06,0.47095950472937465,0.678125,,0.26379400945874937
2020-10-07,0.486953893050037,0.7139287945034354,,0.2599789915966387
2020-10-08,0.5623452967255498,0.7278401997503121,,0.3968503937007874
2020-10-09,0.6209967342188276,0.7136618839675608,,0.5283315844700944
2020-10-10,0.5865622388705739,0.6770573566084788,,0.4960671211326691
2020-10-11,0.5169933776131977,0.6529595015576324,,0.3810272536687631
2020-10-12,0.459122971935389,0.6301369863013699,,0.2881089575694081
2020-10-13,0.46003349221501477,0.6017423771001866,,0.3183246073298429
2020-10-14,0.4000581863055211,0.5149253731343284,,0.2851909994767138
2020-10-15,0.3472182493349386,0.4381603480422622,,0.25627615062761505
2020-10-16,0.4105955330153608,0.44534161490683233,,0.3758494511238892
2020-10-17,0.45998756589201595,0.4878957169459963,,0.4320794148380355
2020-10-18,0.4480485782220811,0.5347394540942928,,0.36135770234986947
2020-10-19,0.3711339689138485,0.5517668939863608,,0.19050104384133612
2020-10-20,0.3801250986574825,0.5656753407682775,,0.19457485654668752
2020-10-21,0.4710916944572682,0.5746130030959753,,0.367570385818561
2020-10-22,0.5262343668577384,0.5699257425742574,,0.4825429911412194
2020-10-23,0.473507073283859,0.575139146567718,,0.371875
2020-10-24,0.43951392101739345,0.5333745364647713,,0.3456533055700156
2020-10-25,0.431917031042016,0.4861025324274243,,0.3777315296566077
2020-10-26,0.4722174072148071,0.4691358024691358,,0.4752990119604784
2020-10-27,0.5625363119965218,0.4509561998766194,,0.6741164241164241
2020-10-28,0.5596590708921165,0.4445129469790382,,0.6748051948051949
2020-10-29,0.5757994982561812,0.49168207024029575,,0.6599169262720664
2020-10-30,0.44896943486519025,0.4895320197044335,,0.40840685002594707
2020-10-31,0.33852154484519625,0.5027692307692307,,0.17427385892116182
2020-11-01,0.4681722361547099,0.5221402214022139,,0.4142042509072058
2020-11-02,0.4194861008053858,0.5617701290719115,,0.2772020725388601
2020-11-03,0.47209517671713425,0.5915233415233415,,0.352667011910927
2020-11-04,0.4172695781811804,0.6083486801718846,,0.2261904761904762
2020-11-05,0.42573132452496043,0.5705521472392638,,0.280910501810657
2020-11-06,0.47007279461975415,0.5585530349478847,,0.3815925542916236
2020-11-07,0.4224354955160359,0.5373774509803921,,0.30749354005167956
2020-11-08,0.33040169692246185,0.46968769136558486,,0.19111570247933884
2020-11-09,0.34725714347098846,0.4002447980416156,,0.29426948890036136
2020-11-10,0.376020393671713,0.381039755351682,,0.37100103199174406
2020-11-11,0.39672385508624286,0.3679706601466992,,0.4254770500257865
2020-11-12,0.3968072410557406,0.3683567501527184,,0.4252577319587629
2020-11-13,0.4118312564989536,0.36874236874236876,,0.4549201442555384
2020-11-14,0.40550679906426074,0.3794996949359365,,0.431513903192585
2020-11-15,0.31579434618329716,0.43292682926829273,,0.19866186309830158
2020-11-16,0.30742837851054383,0.43327239488117,,0.1815843621399177
2020-11-17,0.3234925744201848,0.4336175395858709,,0.2133676092544987
2020-11-18,0.3570519986063145,0.4278758368837492,,0.28622816032887977
2020-11-19,0.32248377627568525,0.4282238442822385,,0.216743708269132
2020-11-20,0.26752541769908195,0.3969604863221885,,0.13809034907597537
2020-11-21,0.264615090643736,0.39428918590522477,,0.1349409953822473
2020-11-22,0.2809326981458129,0.38494231936854884,,0.17692307692307693
2020-11-23,0.3230576614929859,0.33191747572815533,,0.3141978472578165
2020-11-24,0.3847429266619611,0.29714978775015166,,0.4723360655737705
2020-11-25,0.3089238002141228,0.2793939393939394,,0.3384536610343062
2020-11-26,0.3567181454495182,0.2774076317383404,,0.436028659160696
2020-11-27,0.29304864908380446,0.2766343825665859,,0.309462915601023
2020-11-28,0.3358775084527481,0.2770719903206291,,0.3946830265848671
2020-11-29,0.33460266343062667,0.279322853688029,,0.38988247317322433
2020-11-30,0.41385068307570766,0.30574018126888214,,0.5219611848825332
2020-12-01,0.43760403488914046,0.27898550724637683,,0.5962225625319041
2020-12-02,0.41606311504686366,0.29692214846107423,,0.5352040816326531
2020-12-03,0.36148410285242566,0.3027744270205066,,0.4201937786843447
2020-12-04,0.23600120185882584,0.31705846895720313,,0.15494393476044852
2020-12-05,0.23313513861866209,0.32108433734939756,,0.14518593988792663
2020-12-06,0.21980967468619372,0.32149307645996383,,0.11812627291242363
2020-12-07,0.28259753263335813,0.2990373044524669,,0.26615776081424936
2020-12-08,0.34719210340062484,0.3932651834034877,,0.301119023397762
2020-12-09,0.314761014674827,0.3936298076923077,,0.23589222165734622
2020-12-10,0.31132626528967994,0.39399399399399404,,0.22865853658536586
