,score,M096t,N005,M018,M068,T101,T102,T103,T104,T105,T106,T107,T108,T109,T110,T111,T112
2021-12-31,0.4490569400176908,0.7396780965710287,0.8880358285348688,0.9412878787878788,0.6547945205479452,0.6919889502762431,0.628961482203803,0.4572025052192067,0.020618556701030966,0.25,0.0761316872427984,0.18930041152263374,,,0.1516567544604928,0.270096463022508,0.32704402515723274
2022-01-01,0.4498306086555779,0.8678321678321679,0.7672634271099744,0.7274447949526814,0.7879616963064295,0.6924137931034482,0.6096491228070176,0.6479166666666667,0.0,0.2515592515592515,0.07802874743326493,0.188911704312115,,,0.09044585987261146,0.26156812339331614,0.3266331658291457
2022-01-02,0.40694792222985526,0.7225716282320056,0.392332268370607,0.7931904161412358,0.6530054644808743,0.6914600550964187,0.614223088163663,0.5530145530145529,0.014373716632443578,0.25311203319502074,0.07991803278688525,0.1885245901639344,,,0.06621392190152801,0.3102119460500964,0.36511919698870765
2022-01-03,0.3944341929064204,0.7227653631284916,0.3575989782886334,0.9338374291115312,0.5866302864938608,0.6932599724896836,0.627555988315482,0.2842323651452282,0.012295081967213073,0.25465838509316774,0.08179959100204504,0.18813905930470348,,,0.09164191769198134,0.3029525032092426,0.38471177944862156
2022-01-04,0.4384535351012011,0.829030006978367,0.5373324824505424,0.9836272040302267,0.5640326975476839,0.6909340659340659,0.6360097323600973,0.23188405797101452,0.0,0.25619834710743805,0.0836734693877551,0.18775510204081633,,,0.17896522476675147,0.34188582424631175,0.6170212765957447
2022-01-05,0.513053918415172,0.8096234309623431,0.7659438775510204,0.9446192573945877,0.9455782312925171,0.6941015089163237,0.6352140077821011,0.3347107438016529,0.0,0.25773195876288657,0.08553971486761713,0.18737270875763748,,,0.4340822382365409,0.32948717948717954,0.75875
2022-01-06,0.5146200773546764,0.9512195121951219,0.8948374760994264,0.969811320754717,0.6100543478260869,0.6904109589041096,0.6271268838113757,0.20412371134020624,0.004073319755600768,0.2592592592592593,,,,,0.24745762711864408,0.2863549007046765,0.43071161048689144
2022-01-07,0.6221171673827561,0.9178272980501393,0.935031847133758,0.9547454431175362,0.7449118046132972,0.6333789329685362,0.6166180758017492,0.5102880658436214,0.004065040650406471,,,,,,0.45616264294790343,0.2784891165172856,0.7917705735660848
2022-01-08,0.5959422885552124,0.9937369519832986,0.8962444302991726,0.9415829145728644,0.486449864498645,0.6338797814207651,0.6357455075279261,0.4045174537987679,0.008113590263691739,,,,,,0.4212531752751905,0.25463851567498397,0.8792029887920298
2022-01-09,0.6047754363969982,0.827538247566064,0.8314249363867685,0.9322033898305084,0.7537212449255751,0.6343792633015006,0.6135922330097088,0.4385245901639344,0.010121457489878583,,,,,,0.4951333051206094,0.23529411764705888,0.8805970149253731
2022-01-10,0.5782597440187884,0.8276580958999304,0.5168467895740623,0.8588456712672522,0.8554054054054054,0.6457765667574932,0.6472586123241145,0.7586912065439673,0.012121212121212088,,,,,,0.2038917089678511,0.22939297124600644,0.8049689440993789
2022-01-11,0.5477259108648659,0.8666666666666667,0.30114358322744594,0.7134796238244514,0.9406207827260459,0.6666666666666667,0.6319107662463628,0.7755102040816326,0.01008064516129037,,,,,,0.3378435517970402,0.2624521072796935,0.5186104218362283
2022-01-12,0.5091156987800346,0.8417765440666204,0.061587301587301635,0.5776942355889725,0.8530997304582211,0.7445652173913043,0.6897721764420747,0.6272912423625254,0.008048289738430636,,,,,,0.25274725274725274,0.32163369495851946,0.6220570012391573
2022-01-13,0.5907646797515461,0.8668515950069349,0.1567258883248731,0.7276142767689417,0.9111709286675639,0.7734056987788331,0.7151162790697674,0.7398373983739837,0.008032128514056214,,,,,,0.44106463878326996,0.3392857142857143,0.8193069306930694
2022-01-14,0.526563482278762,0.8669438669438669,0.14077362079898537,0.6445556946182729,0.799731182795699,0.8157181571815718,0.723002421307506,0.7261663286004056,0.012024048096192397,,,,,,0.2660472972972973,0.32504780114722753,0.47218788627935726
2022-01-15,0.5079330040785699,0.8254847645429363,0.1419518377693283,0.6416510318949343,0.7476510067114094,0.8294993234100135,0.7250726040658277,0.6720647773279352,0.02400000000000002,,,,,,0.32629801604052344,0.33630573248407647,0.317283950617284
2022-01-16,0.5193476301597042,0.8671280276816609,0.25269157694743505,0.625,0.707774798927614,0.8513513513513513,0.7387518142235123,0.7414141414141414,0.021956087824351322,,,,,,0.24641350210970464,0.3348185868873329,0.32552404438964244
2022-01-17,0.5735055412017549,0.8402489626556017,0.5886075949367089,0.7307932542161149,0.9076305220883534,0.8569500674763832,0.7267891682785299,0.6592741935483871,0.03386454183266929,,,,,,0.14002530577815267,0.361323155216285,0.4630541871921182
2022-01-18,0.567974152712511,0.8030407740152039,0.35104364326375714,0.6941323345817727,0.7633689839572193,0.8530997304582211,0.7201546640889318,0.7484909456740443,0.021868787276341894,,,,,,0.12774030354131535,0.33820724729815643,0.8265682656826568
2022-01-19,0.5287763916817984,0.8031767955801105,0.5530973451327434,0.638178415470992,0.6008010680907877,0.8223418573351279,0.6874396135265701,0.7188755020080322,0.02777777777777779,,0.16869918699186992,,,,0.1146228402865571,0.3773824650571792,0.8329238329238329
2022-01-20,0.554099930506001,0.8033126293995859,0.7207833228048011,0.8466334164588529,0.8333333333333334,0.7943548387096774,0.637856108160309,0.6172344689378757,0.025742574257425765,,0.09127789046653145,,,,0.07118786857624262,0.3853968253968254,0.8220858895705522
2022-01-21,0.6121715134278106,0.903448275862069,0.9772727272727273,0.9364485981308411,0.877496671105193,0.7543624161073825,0.63996138996139,0.76,0.01976284584980237,,0.21255060728744934,,,,0.04968421052631579,0.39276649746192893,0.8223039215686274
2022-01-22,0.6135339255793428,0.9682977257064094,0.9804416403785489,0.9427148194271482,0.9694148936170213,0.7587131367292226,0.6459237819585142,0.7365269461077844,0.06311637080867849,,0.45252525252525255,,,,0.04377104377104377,0.2942295497780596,0.5067319461444308
2022-01-23,0.5685152202169174,0.9869146005509641,0.9546027742749055,0.8444306160547604,0.7941567065073041,0.7603748326639893,0.6610414657666346,0.5796812749003983,0.053149606299212615,,0.47379032258064513,,,,0.06731173748422381,0.22496831432192654,0.421760391198044
2022-01-24,0.5915521445680413,0.9676531314521679,0.908002520478891,0.7282338308457712,0.7493368700265253,0.7633689839572193,0.6934939759036145,0.7495029821073559,0.037328094302554016,,0.7826961770623743,,,,0.07569386038687972,0.23305889803673208,0.41025641025641024
2022-01-25,0.599680282106958,0.9779917469050894,0.8217884130982368,0.7097576134244872,0.9298013245033112,0.7863818424566088,0.7124277456647399,0.5277777777777778,0.05490196078431375,,0.8293172690763052,,,,0.14081546868432115,0.30886075949367087,0.39634146341463417
2022-01-26,0.566952680632545,0.8219931271477663,0.23033354310887355,0.7180124223602484,0.9021164021164021,0.8146666666666667,0.7477130476649013,0.6811881188118811,0.023483365949119372,,0.7955911823647295,,,,0.24747899159663866,0.3908918406072106,0.42996345919610235
2022-01-27,0.5995964317971247,0.8832417582417582,0.08238993710691822,0.6623215394165115,0.9682959048877147,0.8761651131824234,0.7613089509143407,0.808300395256917,0.04296875,,0.784,,,,0.33347333053338934,0.38685208596713017,0.6058394160583942
2022-01-28,0.5728502679004864,0.7995881949210707,0.12507856693903208,0.6098014888337469,0.8825857519788918,0.8803191489361702,0.748917748917749,0.42998027613412226,0.06822612085769986,,0.9660678642714571,,,,0.25566750629722923,0.37650031585596966,0.7314702308626975
2022-01-29,0.5604060488233884,0.7997256515775034,0.1306532663316583,0.5492870427774333,0.8102766798418972,0.8911022576361222,0.7504807692307692,0.3917322834645669,0.03696498054474706,,0.9741035856573705,,,,0.18715904322282836,0.34659090909090906,0.8567961165048543
2022-01-30,0.5092598708905509,0.7100753941055518,0.18330194601381045,0.580545229244114,0.7289473684210526,0.8779840848806366,0.735223450264296,0.40667976424361496,0.01747572815533982,0.19507186858316217,0.9681908548707754,0.4146341463414634,,,0.11577181208053691,0.35331230283911674,0.8424242424242424
2022-01-31,0.5080929483872255,0.8835616438356164,0.11731493099121704,0.534984520123839,0.9566360052562418,0.8913907284768212,0.7156580211335255,0.12549019607843137,0.011627906976744207,0.19672131147540983,1.0,0.41379310344827586,,,0.1350104821802935,0.32723833543505676,0.8038740920096852
2022-02-01,0.5067315779554524,0.7611225188227242,0.13855799373040756,0.5204207920792079,0.7624671916010499,0.8994708994708995,0.7201152184349495,0.4461839530332681,0.0,0.19836400817995914,0.9920792079207921,0.41295546558704455,,,0.09555741827326068,0.34404536862003776,0.8029020556227328
2022-02-02,0.5115901771868699,0.725718194254446,0.46115288220551376,0.6808905380333952,0.6238532110091743,0.8863936591809776,0.6972168905950096,0.34765625,0.007722007722007707,0.19999999999999996,0.7944664031620553,0.4121212121212121,,,0.2534562211981567,0.3469773299748111,0.7246376811594203
2022-02-03,0.5143202915537072,0.8838004101161996,0.47589229805886035,0.5234857849196539,0.8965968586387435,0.8746701846965699,0.6916067146282974,0.24171539961013644,0.009633911368015391,0.2016293279022403,0.8402366863905325,0.4112903225806452,,,0.3241206030150754,0.3650094398993078,0.4607961399276237
2022-02-04,0.4841574985455237,0.8838797814207651,0.04380475594493116,0.022235948116121063,0.8967320261437909,0.8814229249011858,0.7104506232023011,0.2042801556420234,0.009615384615384581,0.2032520325203252,0.9960629921259843,0.4104627766599598,,,0.595228128924236,0.36415094339622645,0.5566265060240965
2022-02-05,0.45356710236833064,0.6566552901023891,0.07317073170731703,0.07777777777777772,0.6618798955613576,0.8513157894736842,0.6890273119310014,0.3242718446601942,0.0019193857965451588,0.20486815415821502,0.9980353634577603,0.40963855421686746,,,0.49456066945606697,0.38214959145191707,0.5246690734055355
2022-02-06,0.47079023425010125,0.6214188267394269,0.05437499999999995,0.028377544725478154,0.8187744458930899,0.8436268068331143,0.6800766283524904,0.4089147286821705,0.005747126436781658,0.20647773279352222,0.9882352941176471,0.4088176352705411,,,0.4065244667503137,0.39133165829145733,0.7283653846153846
2022-02-07,0.4934598432015842,0.4342194955691888,0.010618363522798213,0.09617755856966703,0.6770833333333333,0.8412073490813649,0.6917185256103399,0.8123791102514507,0.007648183556405397,,0.9804305283757339,,,,0.1948160535117057,0.39610797237915885,0.7791116446578632
2022-02-08,0.51268205745588,0.41280653950953683,0.01810237203495635,0.20702402957486132,0.8296488946684005,0.8020969855832241,0.6861244019138756,0.8359073359073359,0.01717557251908397,,0.87109375,,,,0.2921019640618471,0.383939774153074,0.7961630695443644
2022-02-09,0.5044344190263118,0.34717494894486045,0.1503431066749844,0.1490147783251231,0.7415584415584415,0.7892670157068062,0.6676231468197035,0.7764932562620424,0.08571428571428574,,0.8752436647173489,,,,0.25898078529657476,0.4094043887147335,0.8023952095808383
2022-02-10,0.534245597892928,0.38911564625850337,0.2125935162094763,0.3187692307692308,0.8871595330739299,0.7660130718954248,0.6701720841300192,0.8480769230769231,0.05513307984790872,,0.7587548638132295,,,,0.28517745302713987,0.43170426065162903,0.7882775119617225
2022-02-11,0.5215182946313542,0.389530931339225,0.46791277258566977,0.42373923739237396,0.655440414507772,0.7806788511749347,0.6564739608217869,0.8752399232245681,0.09867172675521818,,0.5902912621359223,,,,0.20826377295492488,0.4214151534126487,0.6905615292712066
2022-02-12,0.5537308824671695,0.4538043478260869,0.674346201743462,0.44130301167793484,0.7994825355756792,0.7757496740547588,0.6552053486150907,0.8639846743295019,0.09090909090909094,,0.5213178294573644,,,,0.2853566958698373,0.4055068836045056,0.6778042959427208
2022-02-13,0.5588087073364432,0.45417515274949083,0.7125077784691973,0.45945945945945943,0.7157622739018088,0.7838541666666666,0.6568019093078759,0.8680688336520077,0.09073724007561434,,0.504835589941973,,,,0.2493744787322769,0.37460913070669166,0.8355184743742551
2022-02-14,0.5657279700415966,0.4280868385345997,0.691542288557214,0.4088397790055248,0.6851612903225807,0.7594278283485045,0.6016221374045801,0.7824427480916031,0.09999999999999998,,0.7104247104247104,,,,0.4226761150479366,0.36875,0.8297619047619047
2022-02-15,0.4946915244264856,0.42847457627118646,0.3393412057178372,0.1883435582822086,0.7487113402061856,0.7857142857142857,0.5650929899856938,0.3866666666666667,0.06026365348399243,,0.815028901734104,,,,0.40708333333333335,0.39350405996252347,0.8180737217598097
2022-02-16,0.4849163372581335,0.3733062330623306,0.28012422360248446,0.2814224402207235,0.7104247104247104,0.7691309987029831,0.5605338417540515,0.47528517110266155,0.03947368421052633,,0.6884615384615385,,,,0.3898375676801333,0.4350811485642946,0.8159144893111638
2022-02-17,0.5189334607221334,0.3676371022342586,0.6970825574177529,0.6544117647058824,0.9010282776349614,0.7564766839378239,0.5745593139590282,0.3757115749525617,0.039399624765478425,,0.3915547024952015,,,,0.21398834304746045,0.46412975670617596,0.7912218268090154
2022-02-18,0.5697228129201121,0.6968876860622463,0.7450372208436724,0.9565217391304348,0.6534017971758665,0.7477360931435963,0.64,0.49810606060606055,0.050561797752809,,0.4386973180076629,,,,0.15397419891801914,0.4488778054862843,0.806872037914692
2022-02-19,0.5748676360512839,0.7748478701825557,0.7761934283942964,0.9443084455324358,0.9346153846153846,0.7622739018087855,0.6420752022846263,0.33459357277882795,0.06915887850467295,,0.3460803059273423,,,,0.15058236272878536,0.3838006230529595,0.7798816568047338
2022-02-20,0.5748123936222528,0.7486486486486487,0.9479553903345725,0.9853211009174312,0.8309859154929577,0.7896774193548387,0.6341579448144624,0.42830188679245285,0.027985074626865725,,0.3740458015267175,,,,0.3384615384615385,0.3536737235367372,0.4385342789598109
2022-02-21,0.5977586033208452,0.775151924375422,0.9597523219814241,0.9963325183374083,0.8976982097186701,0.8118556701030928,0.6538278649548264,0.6421845574387948,0.06890130353817503,,0.42666666666666664,,,,0.12011637572734829,0.31176104542626015,0.5088547815820543
2022-02-22,0.5855852010116298,0.8852901484480432,0.7165841584158417,0.8564447159437997,0.8237547892720307,0.8262548262548263,0.6582699619771863,0.631578947368421,0.08736059479553904,,0.7034220532319392,,,,0.09347735770668883,0.30472636815920395,0.43985849056603776
2022-02-23,0.588156390608582,0.7747808496291302,0.7680890538033396,0.9438339438339438,0.9017857142857143,0.884318766066838,0.6855106888361044,0.7617260787992495,0.04823747680890533,,0.5294117647058824,,,,0.06561461794019934,0.31883157240522064,0.375736160188457
2022-02-24,0.6181573710056866,0.8221024258760108,0.6310259579728059,0.6723611958511287,0.7210191082802548,0.920410783055199,0.670940170940171,0.8782771535580525,0.08333333333333337,,0.7878787878787878,,,,0.10294728102947281,0.33229813664596275,0.7952941176470588
2022-02-25,0.5897438246999575,0.7468013468013468,0.26991970352069183,0.5804878048780489,0.7506361323155216,0.9051282051282051,0.6411960132890365,0.8411214953271028,0.13308687615526804,,0.8790170132325141,,,,0.18672199170124482,0.3743016759776536,0.7685076380728555
2022-02-26,0.5958967573108763,0.7604306864064603,0.1469135802469136,0.5904936014625228,0.8043202033036849,0.8988476312419974,0.6688804554079697,0.8768656716417911,0.1328413284132841,,0.8433962264150944,,,,0.17503110742430528,0.38771712158808935,0.8650234741784038
2022-02-27,0.6525674920234068,0.7605917955615333,0.47563232572486125,0.7295980511571254,0.9543147208121827,0.8964194373401535,0.701280227596017,0.8640595903165735,0.13443830570902393,,0.6384180790960452,,,,0.38598673300165837,0.41785492870427776,0.8722157092614302
2022-02-28,0.5741847225928001,0.885752688172043,0.026510480887792842,0.21667681071211198,0.6032953105196451,0.9195402298850575,0.7085308056872037,0.7936802973977695,0.13970588235294112,,0.900375939849624,,,,0.4222958972233734,0.4014869888475836,0.8723653395784543
2022-03-01,0.5493390114488995,0.37139019476158497,0.03203943314849045,0.06326034063260344,0.910126582278481,0.8966836734693877,0.6968261487446707,0.8014842300556586,0.12477064220183487,,0.9437148217636022,,,,0.4511184755592378,0.42229102167182664,0.8783625730994152
2022-03-02,0.5054985282262832,0.3651006711409396,0.0714285714285714,0.1908814589665654,0.629582806573957,0.8573248407643312,0.6666666666666667,0.5925925925925926,0.1208791208791209,,0.9250936329588015,,,,0.27701863354037265,0.46287128712871284,0.9065420560747663
2022-03-03,0.4584008559619215,0.5734406438631791,0.13169230769230766,0.33657351154313486,0.601010101010101,0.7938931297709924,0.65309985802177,0.12569316081330872,0.08592321755027421,,0.6467289719626168,,,,0.15935430463576158,0.5287569573283859,0.8646441073512252
2022-03-04,0.5000842959224684,0.6554959785522788,0.29089790897908974,0.6205221615057681,0.8713745271122321,0.7789072426937738,0.6215704824976348,0.1605166051660517,0.051094890510948954,,0.457089552238806,,,,0.141083988415391,0.4981458590852905,0.8543123543123543
2022-03-05,0.5300121501840404,0.8379102478231748,0.842040565457898,0.591626213592233,0.8904282115869018,0.7842639593908629,0.5891252955082742,0.1289134438305709,0.04735883424408016,,0.2960893854748603,,,,0.1662531017369727,0.44224830142063,0.7438882421420256
2022-03-06,0.5195888863811499,0.8380187416331994,0.9269041769041769,0.6895087932080048,0.8440251572327044,0.7858048162230672,0.5888468809073724,0.19301470588235292,0.029090909090909056,,0.32899628252788105,,,,0.10541546093427036,0.4135802469135802,0.4918604651162791
2022-03-07,0.5864765850653608,0.8214046822742475,0.9232658072437078,0.7242424242424242,0.9233668341708543,0.7544303797468355,0.550307038261691,1.0,0.10526315789473684,,0.3024118738404453,,,,0.08223140495867769,0.3769278223318939,0.4738675958188153
2022-03-08,0.6438004148776738,0.8643048128342246,0.8331288343558282,0.6486977589339794,0.8682559598494354,0.7560050568900126,0.5689329556185081,0.673992673992674,1.0,,0.4537037037037037,,,,0.09458901280462619,0.3816276202219482,0.5823665893271461
2022-03-09,0.5174726874273585,0.8376753507014028,0.1808706315144083,0.38256658595641646,0.5914786967418546,0.7436868686868687,0.5847097687588485,0.6416819012797075,0.13381555153707048,,0.7744916820702403,,,,0.17341040462427745,0.42020948860135554,0.7450753186558516
2022-03-10,0.5431277374438293,0.7209612817089452,0.47977941176470584,0.7634603750756201,0.7546933667083855,0.7755359394703657,0.5938679245283018,0.8138686131386861,0.10649819494584833,,0.3579335793357934,,,,0.23359471729261247,0.5400246305418719,0.37731481481481477
2022-03-11,0.5859462832767827,0.837891927951968,0.4470300061236987,0.8530834340991535,0.7887500000000001,0.8299748110831234,0.6558227251296558,0.819672131147541,0.1333333333333333,,0.24677716390423576,,,,0.27186468646864687,0.5864615384615385,0.5606936416184971
2022-03-12,0.5946419763909349,0.838,0.3910648714810282,0.8422960725075529,0.7565543071161048,0.8616352201257862,0.6814326107445805,0.7909090909090909,0.13309352517985606,,0.2977941176470589,,,,0.25237113402061856,0.5399753997539976,0.7505773672055427
2022-03-13,0.6053859228364709,0.8647568287808127,0.6116207951070336,0.9619565217391304,0.9875311720698254,0.8768844221105527,0.6773433820065944,0.39564428312159705,0.12208258527827653,,0.18532110091743115,,,,0.3454245671887881,0.45175169022741246,0.7843137254901961
2022-03-14,0.6258587094003122,0.8189081225033289,0.7481662591687042,0.7423053711526856,0.7957658779576587,0.877038895859473,0.704331450094162,1.0,0.043010752688172005,,0.4578754578754579,,,,0.38401318500206016,0.41584766584766586,0.5230414746543779
2022-03-15,0.575430709568756,0.8649367930805056,0.4893097128894319,0.7973462002412546,0.6592039800995024,0.8822055137844611,0.7011764705882353,0.2368896925858951,0.0661896243291592,,0.7568555758683729,,,,0.4135090609555189,0.47022713321055865,0.567318757192175
2022-03-16,0.5372581050331672,0.7952127659574468,0.20940170940170943,0.4924653405666064,0.6434782608695653,0.8823529411764706,0.7046095954844779,0.47653429602888087,0.050000000000000044,,0.8047445255474452,,,,0.300123507616303,0.5674846625766872,0.5206896551724138
2022-03-17,0.5451798929786742,0.7408637873754154,0.23550945698596704,0.3777108433734939,0.8176178660049628,0.8575,0.7099200752233192,0.3189189189189189,0.06773618538324422,,0.6848816029143898,,,,0.18271604938271604,0.756591048436542,0.7921928817451206
2022-03-18,0.47904530002549683,0.7695883134130146,0.1097560975609756,0.21673690547862734,0.6059479553903346,0.8089887640449438,0.7020676691729324,0.2517985611510791,0.06405693950177938,,0.8909090909090909,,,,0.13081036610448374,0.6795343137254901,0.518348623853211
2022-03-19,0.48113192910839614,0.7173191771731917,0.2205971968312005,0.09145607701564384,0.7029702970297029,0.7680798004987531,0.6871770784405824,0.28186714542190305,0.026642984014209614,,0.9038112522686026,,,,0.17310855263157895,0.6209430496019596,0.5796105383734249
2022-03-20,0.5376681520243459,0.6783819628647214,0.27649208282582216,0.3199037883343355,0.5488257107540173,0.7085927770859277,0.6727699530516431,0.6182795698924731,0.01773049645390068,,0.7481884057971014,,,,0.5039046444718455,0.6003671970624235,0.7585812356979404
2022-03-21,0.5732768692688424,0.6865473823724321,0.5209981740718199,0.38521634615384615,0.8296296296296296,0.6890547263681592,0.65884561238855,0.6618962432915921,0.05663716814159292,,0.5244122965641953,,,,0.4732949876746097,0.5859327217125383,0.8068571428571428
2022-03-22,0.5582304758631241,0.7556291390728477,0.35888077858880774,0.24204204204204205,0.7274969173859434,0.6782608695652175,0.6735459662288931,0.65,0.10070671378091878,,0.7581227436823105,,,,0.4041067761806982,0.5702933985330073,0.7796803652968036
2022-03-23,0.4696944032292641,0.6776968894771674,0.4115501519756839,0.10924369747899154,0.7339901477832512,0.6749379652605458,0.686826066572902,0.6737967914438503,0.07054673721340388,,0.6576576576576576,,0.03571428571428571,,0.09195402298850575,0.5626145387904704,0.7194982896237172
2022-03-24,0.4593468698891615,0.5383597883597884,0.34811664641555284,0.03479304139172168,0.7749077490774907,0.7063197026022305,0.6888472352389878,0.2758007117437722,0.096830985915493,,0.9946043165467626,,0.0136986301369863,,0.11776774723020107,0.6343101343101343,0.7471526195899771
2022-03-25,0.4728752928590093,0.4137475214805023,0.21250758955676985,0.13429256594724226,0.8415233415233415,0.7128712871287128,0.6627634660421546,0.39076376554174064,0.007029876977152849,,0.9946140035906643,,0.00273224043715847,,0.20795734208367514,0.7986577181208054,0.7679180887372014
2022-03-26,0.4864346925433057,0.3665785997357992,0.1814320388349514,0.10425404433792695,0.8306748466257668,0.7354758961681087,0.6446629213483146,0.45744680851063835,0.010526315789473717,,0.9838709677419355,,0.021798365122615803,,0.3813038130381304,0.8408536585365853,0.7647727272727273
2022-03-27,0.4559818445363959,0.3927392739273927,0.12734990903577925,0.018562874251497052,0.6029411764705883,0.7740740740740741,0.6144127281235376,0.3309734513274336,0.012259194395796813,,0.9803220035778175,,0.03804347826086957,,0.3819672131147541,0.8641072516758075,0.7900113507377979
2022-03-28,0.43763885046517914,0.2757255936675461,0.14848484848484844,0.13764213046080187,0.5299877600979193,0.7435265104808878,0.5823199251637043,0.37809187279151946,0.00874125874125875,,0.975,,0.008130081300813009,,0.26751331421548546,0.8903775883069427,0.7437641723356009
2022-03-29,0.4616736573026442,0.30652603823335534,0.2222895215021199,0.11004784688995217,0.7310513447432763,0.7450738916256158,0.5703599812996727,0.47619047619047616,0.03839441535776611,,0.9144385026737968,,0.0,,0.22358722358722358,0.920876445526476,0.7429218573046432
2022-03-30,0.49002013160523533,0.3214756258234519,0.2941888619854721,0.19904363419007776,0.702075702075702,0.7380073800738007,0.5313084112149533,0.3661971830985915,0.0331010452961672,,0.8042704626334519,,0.008086253369272238,0.8131868131868132,0.3622595169873107,0.9416058394160584,0.745475113122172
2022-03-31,0.5050740553283374,0.3607636603028308,0.49606775559588623,0.4038231780167264,0.576829268292683,0.6977886977886978,0.5151798225128444,0.8400702987697715,0.034782608695652195,,0.5612788632326821,,0.016129032258064516,0.5178082191780822,0.45990180032733224,0.8990881458966565,0.6915254237288135
2022-04-01,0.5252861669244673,0.38355263157894737,0.6753325272067714,0.3241791044776119,0.7490864799025578,0.6871165644171779,0.5392156862745099,0.8473684210526315,0.08506944444444442,,0.4556737588652482,,0.0,0.6229508196721312,0.42822085889570555,0.8068043742405833,0.7494356659142212
2022-04-02,0.5384074871393155,0.36094674556213013,0.7540785498489426,0.38186157517899766,0.7384428223844282,0.6629901960784313,0.5319645356976201,0.8546409807355517,0.10571923743500866,,0.5097345132743363,,0.0,0.8283378746594006,0.410466067048242,0.6769884638737098,0.7215332581736189
2022-04-03,0.513293882277887,0.40867279894875164,0.7198067632850241,0.31127012522361364,0.7108140947752126,0.5740514075887393,0.5242537313432836,0.8601398601398601,0.1539792387543253,,0.431095406360424,,0.0026666666666666666,0.9211956521739131,0.4540253371475276,0.5837378640776699,0.5304054054054055
2022-04-04,0.47484110303101523,0.36112934996717005,0.6662643331321665,0.30154946364719903,0.5169902912621359,0.5733496332518337,0.5244755244755245,0.7591623036649214,0.15371329879101903,,0.5008818342151675,,0.007978723404255319,0.5934959349593496,0.5049019607843137,0.5809581564584596,0.6029246344206974
2022-04-05,0.44239407716926166,0.34842519685039375,0.6073582629674306,0.48362120309708156,0.7951515151515152,0.5726495726495726,0.5009319664492078,0.5818815331010453,0.10517241379310349,,0.2693661971830986,,0.021220159151193633,0.3540540540540541,0.49285422621478153,0.5406060606060605,0.5202247191011236
2022-04-06,0.4208664610232032,0.4098360655737705,0.8649789029535865,0.9375,0.6561743341404358,0.5731707317073171,0.49417792268281324,0.3095652173913044,0.03614457831325302,,0.22671353251318105,,0.04497354497354497,0.21024258760107817,0.2342857142857143,0.4791035735917626,0.4152637485970819
2022-04-07,0.46542967575162836,0.6363040629095675,0.8144578313253013,0.9214753123140987,0.9177750906892382,0.6138855054811205,0.48463687150837986,0.2378472222222222,0.0034364261168384758,,0.21052631578947367,,0.010554089709762533,0.5887096774193548,0.22929416564667482,0.44128329297820823,0.405829596412556
2022-04-08,0.4263051567574883,0.6155861165684349,0.9054786273329319,0.995243757431629,0.8756038647342995,0.6313868613138687,0.45509539320614234,0.1317157712305026,0.006861063464837058,,0.16462346760070057,,0.015789473684210527,0.2654155495978552,0.1137846655791191,0.4131881427707199,0.3784994400895857
2022-04-09,0.4428211265014107,0.6897905759162304,0.8886883273164862,0.9376114081996435,0.9155609167671894,0.6330498177399757,0.4874418604651163,0.08650519031141868,0.0,,0.1625874125874126,,0.007874015748031496,0.39572192513368987,0.19200978393803506,0.39661426844014513,0.40604026845637586
2022-04-10,0.43782541043394424,0.6363636363636364,0.8562838244137102,0.9863420427553444,0.7867469879518072,0.6638349514563107,0.5169688516968851,0.07599309153713296,0.0,,0.14834205933682376,,0.013089005235602094,0.31733333333333336,0.39364303178484106,0.38489425981873115,0.34972067039106147
2022-04-11,0.4589307382374805,0.6640522875816993,0.8792067307692307,0.9905044510385757,0.9217809867629362,0.6763636363636364,0.537639405204461,0.10172413793103452,0.0,,0.1759581881533101,,0.0731070496083551,0.10372340425531912,0.5942973523421589,0.3629227053140096,0.34375
2022-04-12,0.48153497735643186,0.8889614630960156,0.8546546546546546,0.9383155397390273,0.7331730769230769,0.7445520581113801,0.5963771481653507,0.24956970740103268,0.0017035775127768327,,0.09913043478260875,,0.044270833333333336,0.286472148541114,0.5508957654723127,0.34761617380808696,0.4057971014492754
2022-04-13,0.5144419526329216,0.7728459530026109,0.6422569027611045,0.8197984588026082,0.7851140456182473,0.7956469165659008,0.6030640668523677,0.6821305841924399,0.003401360544217691,,0.2569444444444444,,0.03896103896103896,0.5978835978835979,0.3667073667073667,0.3262967430639324,0.5111358574610245
2022-04-14,0.5169043064232798,0.7201565557729941,0.8170365926814637,0.9472748815165877,0.9364508393285371,0.8055555555555556,0.6464037122969837,0.4974271012006861,0.025466893039049254,,0.10918544194107449,,0.02072538860103627,0.4195250659630607,0.24450772986167615,0.3194695599758891,0.7274749721913236
2022-04-15,0.5372742572619306,0.8396349413298566,0.7056354916067147,0.8845470692717584,0.8790419161676647,0.8564535585042219,0.6470315398886828,0.660958904109589,0.008474576271186418,,0.17128027681660896,,0.0103359173126615,0.5526315789473684,0.25945506303375354,0.31746987951807226,0.7288888888888889
2022-04-16,0.4860047957932598,0.7198697068403909,0.37387657279808273,0.9094674556213018,0.784688995215311,0.8710843373493976,0.6481223922114048,0.6871794871794872,0.013536379018612488,,0.18480138169257343,,0.015463917525773196,0.3307086614173228,0.216260162601626,0.3142685129440096,0.7347391786903441
