,score,O072,M066,O067,O059,O081
2015-05-31,0.4582563381107165,0.8641188959660298,0.9885496183206107,0.19665640123185218,0.18584455058619187,0.05611222444889774
2015-06-01,0.443854727365836,0.7942008486562941,0.996186844613918,0.19349164467897978,0.17664930555555558,0.058744993324432615
2015-06-02,0.4663250662382955,0.903886925795053,0.9990476190476191,0.19384615384615383,0.1761388286334057,0.058705803869246176
2015-06-03,0.445387056318728,0.7923728813559322,0.9980970504281637,0.1968365553602812,0.17562879444926283,0.06399999999999995
2015-06-04,0.4565218006907994,0.8383909668313339,0.9980988593155894,0.20860781730346947,0.17555266579973994,0.06195869420386413
2015-06-05,0.4587543573662439,0.8469675599435825,0.9990503323836657,0.20237050043898155,0.17547660311958402,0.06990679094540608
2015-06-06,0.45840354852920634,0.8604651162790697,0.9971537001897534,0.1882404563405002,0.17496751840623648,0.07119095143047238
2015-06-07,0.42905551350211224,0.6922535211267606,0.9962085308056872,0.2026315789473684,0.17705627705627702,0.0771276595744681
2015-06-08,0.4456649706783846,0.7874736101337086,0.9990530303030303,0.1968434896975011,0.17784508870618776,0.06710963455149499
2015-06-09,0.4330308522152011,0.7327707454289734,0.9895931882686849,0.21034180543382996,0.1773356401384083,0.05511288180610885
2015-06-10,0.44213137706580447,0.7540407589599438,0.9886578449905482,0.2378449408672799,0.17769130998702987,0.05242203052422034
2015-06-11,0.4305241160873379,0.702247191011236,0.9905571293673276,0.23555166374781086,0.1771823681936041,0.04708222811671092
2015-06-12,0.4537445534405431,0.8435087719298245,0.9877358490566037,0.21925601750547047,0.17580993520518362,0.042412193505632856
2015-06-13,0.4410141264305182,0.7917251051893408,0.9858623939679547,0.2073490813648294,0.17443868739205526,0.045695364238410585
2015-06-14,0.4246384332599053,0.7098808689558515,0.9783427495291902,0.21163095758635767,0.17436340094950364,0.0489741892786234
2015-06-15,0.4288354132502363,0.7457983193277311,0.9811853245531514,0.20454545454545456,0.17428817946505604,0.03835978835978837
2015-06-16,0.4292421953654916,0.7508747375787264,0.9689849624060151,0.22018348623853212,0.173781802501078,0.032385988103106444
2015-06-17,0.4362631168042019,0.8692307692307693,0.9230046948356807,0.18384279475982532,0.17155172413793107,0.03368560105680318
2015-06-18,0.40124286186257885,0.6834381551362683,0.9315196998123827,0.19205587079877784,0.1714778112882378,0.027722772277227747
2015-06-19,0.4034417918213986,0.6843575418994414,0.9259606373008435,0.20724258289703315,0.16666666666666663,0.03298153034300788
2015-06-20,0.41033189346122495,0.7131891137473831,0.9400749063670412,0.21151330135194069,0.16315109771846747,0.02373104812129201
2015-06-21,0.41602726514896576,0.7587168758716876,0.9382600561272217,0.2000871839581517,0.16265060240963858,0.020421607378129147
2015-06-22,0.4311127415430258,0.8278745644599304,0.9457943925233645,0.19956427015250544,0.16258064516129034,0.01974983541803821
2015-06-23,0.40707262745937883,0.6880222841225627,0.934640522875817,0.2304006968641115,0.15993121238177133,0.022368421052631593
2015-06-24,0.4141065389615031,0.7286012526096033,0.9458955223880597,0.21462777535916414,0.15642458100558654,0.024983563445101886
2015-06-25,0.4143081599951411,0.6877607788595271,0.9655172413793104,0.23542210617928633,0.15721649484536082,0.02562417871222078
2015-06-26,0.4147057395103896,0.6963168867268936,0.9543761638733705,0.24010439321444105,0.15843709746672396,0.024294156270518674
2015-06-27,0.41347273422347736,0.6847222222222222,0.9534883720930233,0.24913043478260868,0.1583690987124463,0.021653543307086576
2015-06-28,0.4199129448029099,0.7536433032616239,0.9163568773234201,0.258148631029987,0.15830115830115832,0.013114754098360604
2015-06-29,0.40792600860383776,0.7066574202496533,0.9266480965645311,0.23284100781928757,0.160377358490566,0.013106159895150737
2015-06-30,0.40358671236973453,0.6999306999307,0.9109461966604824,0.23317412071211463,0.15816545220745826,0.015717092337917515
2015-07-01,0.39428819136878834,0.6648199445983379,0.8952734012974977,0.23177083333333334,0.1645244215938303,0.015052356020942459
2015-07-02,0.4078882119215964,0.7065743944636678,0.9074074074074074,0.24772234273318872,0.16531049250535335,0.012426422498364897
2015-07-03,0.3970980538212189,0.6493775933609959,0.9121184088806661,0.24804856895056374,0.163527397260274,0.012418300653594727
2015-07-04,0.39513891504833837,0.6281962681409814,0.911275415896488,0.2553099263112267,0.1613179289687634,0.019595035924232507
2015-07-05,0.39776480016919213,0.6408839779005524,0.9030470914127424,0.2668977469670711,0.16167664670658688,0.01631853785900783
2015-07-06,0.39644955649735625,0.6549344375431332,0.8782287822878229,0.28064097011693373,0.1560495938435229,0.012393998695368613
2015-07-07,0.3760480411058643,0.5641379310344827,0.880184331797235,0.2688311688311688,0.1547008547008547,0.012385919165580184
2015-07-08,0.4025823420502803,0.6919365954514128,0.8904235727440147,0.264820424058849,0.15335326783425884,0.01237785016286641
2015-07-09,0.382443076411087,0.5991735537190083,0.8776448942042319,0.2586505190311419,0.1520068317677199,0.02473958333333337
2015-07-10,0.3953463211403562,0.6847900894700619,0.8805147058823529,0.23648940769563337,0.1515151515151515,0.02342225113858165
2015-07-11,0.369513226237557,0.5962861072902339,0.859504132231405,0.226447709593777,0.1510238907849829,0.014304291287386195
2015-07-12,0.3722466765587962,0.5972508591065292,0.8522935779816514,0.2470842332613391,0.15095948827292116,0.013645224171540016
2015-07-13,0.3744524063223342,0.6092032967032968,0.843263061411549,0.2616580310880829,0.1445012787723785,0.013636363636363669
2015-07-14,0.3721618661979246,0.5964310226492793,0.8543956043956044,0.2589555459646094,0.13804857264593096,0.0129785853341986
2015-07-15,0.374204234129783,0.6117969821673526,0.8581884720951509,0.25668679896462465,0.13202725724020448,0.012321660181582317
2015-07-16,0.36870737696536127,0.5921864290610006,0.8610603290676417,0.2522639068564036,0.1315453384418902,0.006480881399870353
2015-07-17,0.38852760157404137,0.6561643835616439,0.8657534246575342,0.2853448275862069,0.13148936170212766,0.0038860103626943143
2015-07-18,0.37717002895200546,0.6091718001368925,0.864963503649635,0.27488151658767773,0.13100808166737554,0.005825242718446644
2015-07-19,0.37446821063113606,0.6073871409028728,0.8678213309024613,0.2614125753660637,0.12925170068027214,0.0064683053040103244
2015-07-20,0.3739232887842677,0.6008202323991798,0.872495446265938,0.26302195436935,0.1300467488312792,0.003232062055591456
2015-07-21,0.3732904202704557,0.5860655737704918,0.8644222020018199,0.28313253012048195,0.127017841971113,0.005813953488372103
2015-07-22,0.39559162557562433,0.6805460750853243,0.87,0.2903225806451613,0.12611464968152863,0.010974822466107148
2015-07-23,0.37390366313491985,0.5893587994542975,0.8664850136239782,0.2725709372312984,0.1269100169779287,0.014193548387096744
2015-07-24,0.3833381184750243,0.6305385139740968,0.8711433756805808,0.2780403953588311,0.1260076368264743,0.010960670535138606
2015-07-25,0.3591390146245018,0.5367847411444142,0.8522212148685404,0.2779209621993127,0.12425784563189146,0.0045103092783504994
2015-07-26,0.3651865959576069,0.5711368277739959,0.8523550724637681,0.27608415629025335,0.12378126324713867,0.0025756600128783447
2015-07-27,0.36695642680351337,0.5918367346938775,0.8479638009049774,0.26566523605150216,0.1228813559322034,0.006435006435006385
2015-07-28,0.36457140934903104,0.5744391570360299,0.8462929475587704,0.2805662805662806,0.12155866158407458,0.0
2015-07-29,0.37229112942922105,0.6080163043478262,0.8446251129177959,0.28730703259005147,0.1215071972904318,0.0
2015-07-30,0.36749730696969135,0.570264765784114,0.8546931407942238,0.29232747535362197,0.1189166314007617,0.0012845215157354373
2015-07-31,0.37846701103246333,0.6234735413839891,0.8584310189359784,0.2913453299057412,0.11844331641285955,0.0006418485237483784
2015-08-01,0.3706162200323367,0.5796610169491525,0.8603603603603603,0.29507494646680943,0.11670190274841441,0.0012828736369467908
2015-08-02,0.3688296141046119,0.5697831978319783,0.8631863186318631,0.2949486301369863,0.11622992392223164,0.0
2015-08-03,0.36947727352319754,0.5802301963439405,0.8615107913669064,0.28712023962344885,0.1166032953105196,0.0019218449711723151
2015-08-04,0.3653507405385036,0.5602165087956699,0.8625336927223719,0.286142001710864,0.11402027027027029,0.003841229193341844
2015-08-05,0.37599725322946737,0.6179851250845165,0.8581687612208259,0.2830269345874305,0.1131279020683833,0.007677543186180413
2015-08-06,0.37599189906148556,0.6297297297297297,0.863677130044843,0.25769230769230766,0.11223628691983123,0.01662404092071612
2015-08-07,0.3780311189293343,0.6002700877785281,0.8781362007168458,0.27039726612558734,0.11387600168705192,0.027476038338658193
2015-08-08,0.3787194268656305,0.6187584345479082,0.873769024171889,0.2583262169086251,0.11720067453625638,0.025542784163473775
2015-08-09,0.3857063241082843,0.576534052596089,0.9168157423971377,0.284677763551003,0.12178676780446696,0.02871729419272495
2015-08-10,0.39513240259587024,0.621967654986523,0.9106344950848972,0.2888225255972696,0.12426284751474304,0.029974489795918324
2015-08-11,0.3821185057200199,0.5494949494949495,0.9125,0.2929637526652452,0.12631578947368416,0.029318036966220484
2015-08-12,0.38344312616393705,0.5518169582772543,0.8983050847457628,0.3030690537084399,0.12962962962962965,0.03439490445859872
2015-08-13,0.40762163110401517,0.6698049764626766,0.9046345811051694,0.29654878568385173,0.13083718973496006,0.036282622533418185
2015-08-14,0.4015122994860233,0.6008064516129032,0.9136242208370436,0.29770017035775126,0.13372582001682087,0.06170483460559795
2015-08-15,0.39640719853679746,0.6124916051040967,0.9101423487544484,0.29118773946360155,0.1332492643968054,0.034965034965035
2015-08-16,0.4067205881841054,0.6369127516778523,0.9191111111111111,0.28425531914893615,0.1348739495798319,0.05844980940279543
2015-08-17,0.40931067230987894,0.6371562709590879,0.9316163410301954,0.28541046363249684,0.13649727005459888,0.05587301587301585
2015-08-18,0.40543009528764423,0.6058981233243967,0.935226264418811,0.2895408163265306,0.13937867338371113,0.05710659898477155
2015-08-19,0.4314755810189855,0.7126590756865372,0.999113475177305,0.2796430089247769,0.13806126731011326,0.027901077996195345
2015-08-20,0.41490669556780224,0.6352074966532798,0.9982285208148804,0.26720475785896347,0.14093959731543626,0.03295310519645123
2015-08-21,0.4175883309246056,0.6361204013377926,0.9973451327433628,0.2794055201698514,0.14213836477987418,0.032932235592146974
2015-08-22,0.41067760738481773,0.5922459893048129,0.9973474801061007,0.28522920203735147,0.1437552388935457,0.034810126582278444
2015-08-23,0.41945879554379584,0.6185704742818972,0.9973498233215548,0.2986847687738651,0.14537075827398405,0.03731815306767872
2015-08-24,0.4317697383542196,0.7089452603471296,0.9973521624007061,0.2714164546225615,0.1444723618090452,0.036662452591656125
2015-08-25,0.4257334271474263,0.666444296197465,0.9991181657848325,0.27172530733361594,0.14273754709083297,0.04864181933038536
2015-08-26,0.4378042300605892,0.7146666666666667,0.9973568281938326,0.27076271186440676,0.1418410041841004,0.06439393939393945
2015-08-27,0.4165837820637604,0.6115922718187874,0.9964788732394366,0.2672596357475646,0.14512756168966956,0.06246056782334386
2015-08-28,0.4351872983317728,0.696404793608522,0.9964819700967458,0.26926333615580017,0.14632107023411367,0.06746532156368223
2015-08-29,0.42052799477776537,0.6147704590818364,0.992091388400703,0.2632247143461701,0.15252820727120764,0.08002520478890984
2015-08-30,0.42388043069673803,0.5984042553191489,0.9929762949956101,0.2859560067681895,0.15831244778613196,0.08375314861460958
2015-08-31,0.4301948348775383,0.6338870431893688,0.993859649122807,0.27103594080338267,0.1653444676409186,0.08684707363121458
2015-09-01,0.4258592815043949,0.602921646746348,0.9912357581069238,0.2709213863060017,0.16736227045075125,0.09685534591194966
2015-09-02,0.4359524061825394,0.621765096217651,0.9947460595446584,0.2788339670468948,0.16562369628702545,0.11879321181646763
2015-09-03,0.43737150776789296,0.5921750663129973,0.9921259842519685,0.27322635135135137,0.15596330275229353,0.1733668341708543
2015-09-04,0.4416994004374234,0.6461232604373757,0.9947552447552448,0.28493035035880115,0.1596498541058774,0.1230382925298179
2015-09-05,0.43804176290385577,0.5980132450331126,0.9877729257641922,0.3172995780590717,0.16541666666666666,0.12170639899623592
2015-09-06,0.44035012641597326,0.6221045665122436,0.9842931937172775,0.3171657528469,0.1690962099125365,0.10909090909090913
2015-09-07,0.43879667751541057,0.621031746031746,0.978204010462075,0.32672849915682967,0.17027477102414657,0.09774436090225569
2015-09-08,0.4313656352667876,0.5869134170522141,0.9782229965156795,0.31774125579435314,0.1668747399084478,0.10707576706324362
2015-09-09,0.44484694471118597,0.6400264200792602,0.9712793733681462,0.3192923336141533,0.16472545757071544,0.12891113892365458
2015-09-10,0.4378900145665149,0.5986798679867986,0.9826086956521739,0.3082105263157895,0.1642411642411642,0.13570981863664788
2015-09-11,0.42075566349266974,0.5356200527704486,0.9826238053866203,0.30303030303030304,0.16500415627597675,0.11750000000000005
2015-09-12,0.42671204268420065,0.5662491760052736,0.9774305555555556,0.3256205300799327,0.15995014540922314,0.10430980637101817
2015-09-13,0.445237253886546,0.6567852437417655,0.98438855160451,0.3229604709840202,0.15780730897009965,0.10424469413233461
2015-09-14,0.43886240248146535,0.6050032916392363,0.9922010398613518,0.3316519546027743,0.15815691158156908,0.10729881472239555
2015-09-15,0.4460495412805069,0.5980263157894736,0.9896103896103896,0.33613445378151263,0.15435684647302905,0.15211970074812964
2015-09-16,0.43875379543265575,0.5746219592373438,0.9922145328719724,0.3536329273414532,0.1518042306097055,0.12149532710280375
2015-09-17,0.4558563237838322,0.640604467805519,0.9939498703543648,0.35558354324097396,0.1509121061359867,0.1382316313823163
2015-09-18,0.4539805331448295,0.6224556795797768,0.9835924006908463,0.3671842215694503,0.15043514297554916,0.14623522090852525
2015-09-19,0.4529693064541792,0.6056430446194225,0.9836065573770492,0.3691275167785235,0.147887323943662,0.15858208955223885
2015-09-20,0.46981044414791356,0.699016393442623,0.9853448275862069,0.34926624737945494,0.14824016563147002,0.1671845866998135
2015-09-21,0.4640941497169617,0.6861074705111403,0.9888027562446167,0.3336127409891031,0.14610927152317876,0.16583850931677013
2015-09-22,0.4628667332742765,0.6784544859201047,0.9965576592082617,0.3217427733556766,0.14191146048820857,0.17566728739913096
2015-09-23,0.4473489179956215,0.5713350785340314,0.9914015477214101,0.3417085427135678,0.14061207609594706,0.19168734491315131
2015-09-24,0.4471957432090069,0.5676913015042511,0.9922680412371134,0.34616994558392633,0.14138073584125677,0.18846869187848725
2015-09-25,0.45911679744867495,0.6261437908496732,0.976824034334764,0.3606694560669456,0.14297520661157026,0.18897149938042135
2015-09-26,0.44230906218543,0.5369039843239712,0.9751286449399656,0.3605186114596403,0.1420900454357703,0.1969040247678019
2015-09-27,0.4548561159827408,0.5907310704960835,0.976006855184233,0.36872909698996653,0.1420313790255987,0.19678217821782173
2015-09-28,0.4545676902926251,0.5844748858447488,0.9811643835616438,0.36773923944839115,0.14403631861328936,0.19542362399505253
2015-09-29,0.4441360028570015,0.5912646675358539,0.9692044482463644,0.3458646616541353,0.1394389438943895,0.17490729295426455
2015-09-30,0.4317925193411366,0.5100977198697069,0.9717948717948718,0.3665970772442589,0.13814432989690717,0.17232859789993826
2015-10-01,0.4490570803885344,0.5794270833333333,0.9726729291204099,0.36435726210350583,0.13808738664468256,0.19074074074074077
2015-10-02,0.44945311423465056,0.5725439167208848,0.9701365187713311,0.3646224447225699,0.13761845900288427,0.20234423195558293
2015-10-03,0.4590912617338292,0.6202860858257477,0.9701619778346121,0.35821517931609675,0.14950576606260302,0.1972872996300863
2015-10-04,0.4486589879615509,0.5802469135802469,0.9667802385008518,0.3584827011254689,0.15232606010703997,0.1854590264941467
2015-10-05,0.44184501177955166,0.5538961038961039,0.9668085106382979,0.3416666666666667,0.15596707818930045,0.19088669950738912
2015-10-06,0.4405506393808786,0.5502920181700195,0.9634353741496599,0.34152436484798,0.15919374742904158,0.1883076923076923
2015-10-07,0.4445284221358509,0.5771725032425421,0.9498725573491928,0.33680266444629475,0.15707236842105265,0.20172201722017225
2015-10-08,0.4558081597657212,0.626701231367466,0.9575551782682513,0.3316687473990845,0.15782983970406905,0.20528580208973568
2015-10-09,0.4497485980525859,0.5906735751295337,0.9584393553859203,0.3348585690515807,0.15899753492193924,0.20577395577395574
2015-10-10,0.4602276572372519,0.6517799352750808,0.9533898305084746,0.3313929313929314,0.15770020533880902,0.2068753836709638
2015-10-11,0.43170465156980764,0.517464424320828,0.9491955969517358,0.3250207813798836,0.15886699507389157,0.2079754601226994
2015-10-12,0.43673780493551756,0.5539754363283775,0.9424703891708968,0.3099293726630661,0.16823963890028726,0.2090741876149601
2015-10-13,0.44378087101548874,0.5729974160206719,0.9492814877430262,0.31561461794019935,0.17145200984413456,0.2095588235294118
2015-10-14,0.4409391660086183,0.5810200129115559,0.9383445945945946,0.307181403071814,0.1693316933169332,0.2088181261481935
2015-10-15,0.42657067336502763,0.5245161290322581,0.929957805907173,0.2995850622406639,0.17500000000000004,0.20379436964504283
2015-10-16,0.4179311670274927,0.4887169568020632,0.9266441821247892,0.29365408544172544,0.17574764440802948,0.2048929663608563
2015-10-17,0.42152190704132525,0.5315721649484536,0.9005897219882055,0.29643449419568824,0.1748566748566749,0.20415647921760394
2015-10-18,0.41213365734283897,0.5408886027044431,0.867003367003367,0.28843762950683793,0.1706917724109701,0.19364691508857668
2015-10-19,0.4163640757868192,0.5250965250965252,0.8973927670311186,0.28334714167357083,0.17635024549918166,0.1996336996336996
2015-10-20,0.4123652735415435,0.47524115755627006,0.8949579831932774,0.3101449275362319,0.17586912065439675,0.20561317876754115
2015-10-21,0.4259500474236573,0.5726221079691517,0.8681780016792611,0.31829470198675497,0.1651676206050695,0.20548780487804874
2015-10-22,0.421329302816911,0.5183044315992293,0.8791946308724832,0.3289201489449731,0.1675521046178995,0.21267519804996948
2015-10-23,0.4091820699809047,0.49871630295250324,0.8591785414920369,0.3134822167080232,0.16503267973856206,0.2095006090133983
2015-10-24,0.40338525155056304,0.49069916613213593,0.8492462311557789,0.3050847457627119,0.1637403021641486,0.20815581253804016
2015-10-25,0.39897898173832835,0.49423076923076925,0.8384937238493724,0.3,0.16326530612244894,0.19890510948905105
2015-10-26,0.3862069743953144,0.46828955797565663,0.8294314381270903,0.29037587773647255,0.16360669114647086,0.1793313069908815
2015-10-27,0.37386726662099795,0.4436619718309859,0.8279030910609858,0.2894302229562345,0.1643556280587276,0.14398541919805585
2015-10-28,0.3657651174148986,0.472168905950096,0.8030050083472454,0.2843582335947173,0.15939665715450468,0.10989678202792952
2015-10-29,0.3701491961998814,0.4827365728900256,0.79232693911593,0.28795379537953797,0.15362673186634068,0.13410194174757284
2015-10-30,0.342843830456183,0.4383386581469648,0.775,0.2515463917525773,0.1474541751527495,0.10187992722862338
2015-10-31,0.3351071440564947,0.38888888888888884,0.7693588676103247,0.26504534212695796,0.14739413680781754,0.10484848484848486
2015-11-01,0.3614232714826075,0.4492661135928526,0.7770382695507487,0.2624639472599918,0.14814814814814814,0.17019987886129617
2015-11-02,0.3571272259362198,0.42091836734693877,0.7680798004987531,0.27965403624382207,0.14930838079739628,0.1676755447941889
2015-11-03,0.3381979687267426,0.3913320586360739,0.75,0.27706875257307534,0.14070760471736476,0.13188142770719902
2015-11-04,0.32231581703498324,0.35414012738853506,0.7452282157676349,0.2740740740740741,0.13414634146341464,0.10399032648125761
2015-11-05,0.3114541328038835,0.34945894334818584,0.7437810945273632,0.2649115590292061,0.13084112149532712,0.06827794561933531
2015-11-06,0.3196919105129501,0.3893129770992366,0.748135874067937,0.2652138157894737,0.12997562956945574,0.0658212560386473
2015-11-07,0.3231680744556602,0.4024157660521297,0.7491721854304636,0.28647759967118785,0.12708079577750708,0.05069402534701273
2015-11-08,0.3145802162490371,0.37293519695044475,0.7468982630272953,0.28923582580115037,0.12824675324675328,0.03558504221954162
2015-11-09,0.32662524313618013,0.41460317460317464,0.7495867768595041,0.3059548254620123,0.13103448275862073,0.0319469559975889
2015-11-10,0.31693641443967635,0.38642131979695427,0.7473162675474814,0.3021346469622332,0.12652068126520677,0.02228915662650599
2015-11-11,0.3350655739091808,0.430564362714014,0.7656765676567656,0.30488305293393514,0.12363194162950952,0.05057194461167969
2015-11-12,0.3447001668778353,0.41318124207858054,0.7938994229183842,0.31501230516817064,0.12439222042139386,0.07701564380264736
2015-11-13,0.3375758855094103,0.3996200126662445,0.7668863261943987,0.33087330873308735,0.1255569056298096,0.06494287432351176
2015-11-14,0.33501793862058016,0.40316455696202536,0.7679012345679013,0.3344262295081967,0.12753036437246967,0.04206730769230771
2015-11-15,0.34247888369692514,0.4446552814674257,0.7713815789473684,0.3236378533387956,0.1270740590853905,0.04564564564564566
2015-11-16,0.33934112956144497,0.42161820480404555,0.7773212818405917,0.33005733005733007,0.133495145631068,0.03421368547418968
2015-11-17,0.34016995540650896,0.3796588755527479,0.7733990147783252,0.3479328694228408,0.13627173473513954,0.06358728254349133
2015-11-18,0.35443172824811703,0.42866161616161613,0.7662018047579984,0.35597381342062195,0.13379143088116408,0.08752997601918466
2015-11-19,0.34811692988106613,0.4189274447949527,0.7672131147540984,0.3374233128834356,0.1337373737373737,0.08328340323547034
2015-11-20,0.36059838146320494,0.47162673392181587,0.7755937755937756,0.3426001635322976,0.1377221324717286,0.07544910179640718
2015-11-21,0.34843625595613165,0.4039067422810334,0.7757774140752864,0.3498161013485901,0.13847396043601135,0.07420706163973667
2015-11-22,0.34877431420854743,0.38224181360201515,0.7751430907604252,0.37745098039215685,0.14205004035512514,0.06698564593301437
2015-11-23,0.3545820812237577,0.3914411579609818,0.7753267973856209,0.4001633319722336,0.14441306978620416,0.06156604901374774
2015-11-24,0.35950154874961415,0.40943396226415096,0.7755102040816326,0.4114285714285714,0.14677419354838706,0.05436081242532853
2015-11-25,0.36499253848195706,0.43117536140791957,0.7822185970636215,0.4218686250509996,0.1467150342603789,0.04298507462686563
2015-11-26,0.3607849297399029,0.4371859296482412,0.7718011409942951,0.4196574225122349,0.145447219983884,0.029832935560859197
2015-11-27,0.33658155044850124,0.34651600753295664,0.745928338762215,0.4386465552384835,0.15062424486508252,0.0011926058437686793
2015-11-28,0.40051068532992773,0.4454203262233375,0.7445077298616762,0.441320293398533,0.15378421900161032,0.21752085816448152
2015-11-29,0.3906575907923549,0.39435736677115985,0.7471544715447154,0.4509164969450102,0.15895372233400407,0.20190589636688505
2015-11-30,0.38428755486990346,0.3928571428571429,0.7416734362307067,0.44543973941368076,0.1617055510860821,0.1797619047619048
2015-12-01,0.3673459520180577,0.35316217908578584,0.7386363636363636,0.45461945461945463,0.16003216726980296,0.13027959547888157
2015-12-02,0.3496739696582942,0.3554443053817271,0.7429034874290349,0.46053702196908053,0.15916398713826363,0.03032104637336508
2015-12-03,0.35848490552098605,0.375234521575985,0.7455429497568882,0.4631964213094754,0.16151064684612293,0.04693998811645872
2015-12-04,0.37455654164009394,0.42374999999999996,0.7441295546558704,0.4634146341463415,0.16666666666666663,0.07482185273159148
2015-12-05,0.3705703332907605,0.39287945034353533,0.7419093851132685,0.4648516863063795,0.1778402248093135,0.07537091988130562
2015-12-06,0.3534341995434427,0.3114856429463171,0.7324171382376718,0.4687246141348497,0.1821829855537721,0.0723606168446026
2015-12-07,0.36140100991114027,0.34560199625701804,0.7310177705977383,0.4709703613479497,0.18531889290012038,0.07409602845287488
2015-12-08,0.3641774117260802,0.3734413965087282,0.7304277643260695,0.4732142857142857,0.17923015236567763,0.06457345971563977
2015-12-09,0.3509648214396094,0.28348909657320875,0.7274193548387097,0.47991886409736306,0.1775551102204409,0.08644168146832443
2015-12-10,0.35292746713609463,0.298879202988792,0.7236099919419823,0.4862124898621249,0.17427884615384615,0.08165680473372783
2015-12-11,0.330059006516629,0.17299315494710643,0.7262479871175523,0.503040129712201,0.1794152983580296,0.06859846244825551
2015-12-12,0.34538869672723393,0.2854477611940298,0.7095736122284795,0.5012155591572123,0.16333066453162526,0.06737588652482274
2015-12-13,0.34572785629453157,0.2989434431323804,0.7138263665594855,0.49898744430943703,0.15486194477791115,0.06202008269344361
2015-12-14,0.3546996028638033,0.3552795031055901,0.714859437751004,0.49554655870445347,0.14759999999999995,0.06021251475796929
2015-12-15,0.320963341531578,0.1955307262569832,0.7118780096308186,0.5135572642654795,0.1431427429028389,0.04070796460176995
2015-12-16,0.3279311392719807,0.20099255583126552,0.7072975140336808,0.5173948220064725,0.1390887290167866,0.07488207547169812
2015-12-17,0.346019121705337,0.282703037817731,0.7083333333333333,0.5099069955519612,0.13663603675589298,0.0925162050677667
2015-12-18,0.3543688525123286,0.3048327137546468,0.7077662129703763,0.5145513338722716,0.13338658146964855,0.11130742049469966
2015-12-19,0.34187989232270233,0.24829721362229107,0.7063999999999999,0.5204040404040404,0.12894211576846304,0.10535609181871686
2015-12-20,0.3566603086025779,0.2964108910891089,0.706634692246203,0.528675282714055,0.12569832402234637,0.12588235294117645
2015-12-21,0.35517139714152934,0.29499072356215217,0.7140575079872205,0.531287848203472,0.12205823693657758,0.11346266901822455
2015-12-22,0.3670234140353873,0.34239802224969096,0.7182761372705506,0.5302663438256658,0.11961722488038273,0.12455934195064633
2015-12-23,0.383588411154013,0.34218653489808526,0.7192982456140351,0.5296490520371118,0.11717815862893588,0.2096300645918967
2015-12-24,0.3735273969663943,0.31851851851851853,0.7131474103585658,0.5326612903225807,0.11434262948207174,0.18896713615023475
2015-12-25,0.38102704757666755,0.35965453423812466,0.7078025477707006,0.5312374042724708,0.1123058542413381,0.19413489736070377
2015-12-26,0.37016928764942103,0.29038224414303326,0.7080350039777248,0.5398871877518131,0.11265923566878977,0.19988276670574445
2015-12-27,0.3703230465521574,0.3074553296364757,0.7321144674085851,0.5348368908578333,0.11142061281337046,0.16578793204452258
2015-12-28,0.35770964447435,0.20012315270935965,0.7307386814932486,0.5499194847020934,0.11455847255369933,0.19320843091334894
2015-12-29,0.39827113514489854,0.3593846153846154,0.730952380952381,0.5509054325955735,0.11371769383697816,0.2363955529549444
2015-12-30,0.3918483557705934,0.32779827798277983,0.7224425059476606,0.5579243765084473,0.11248012718600953,0.23859649122807014
2015-12-31,0.39147150697076,0.31837738168408114,0.7282091917591125,0.5581021310816244,0.11362733412793002,0.23904149620105197
2016-01-01,0.39736307887470845,0.3783783783783784,0.723673792557403,0.5546623794212219,0.11397934868943604,0.21612149532710279
2016-01-02,0.40095122215518886,0.39594843462246776,0.7199367088607596,0.5540377661711531,0.1159190154823343,0.21891418563922938
2016-01-03,0.39630214251307905,0.3656441717791411,0.7201581027667985,0.5614457831325301,0.11547619047619051,0.21878646441073513
2016-01-04,0.39707912722912797,0.3727774371551196,0.7251184834123223,0.5652348454435969,0.11701705672352236,0.20524781341107867
2016-01-05,0.3751632817554258,0.26041666666666663,0.7221783741120757,0.5674157303370787,0.11776367961934975,0.20804195804195802
2016-01-06,0.39679119103549726,0.3368034292712798,0.723186119873817,0.5703971119133574,0.11652794292508917,0.23704135119394287
2016-01-07,0.40889323351872575,0.38616891064871484,0.7257683215130024,0.5709703287890938,0.11767036450079238,0.24388824214202565
2016-01-08,0.390903763771349,0.3406727828746178,0.7039370078740157,0.558316633266533,0.11366336633663365,0.23792902850494468
2016-01-09,0.3748293381009085,0.26528117359413206,0.7057435090479938,0.5572916666666666,0.11559778305621538,0.23023255813953492
2016-01-10,0.3842584291457869,0.339034819792303,0.7091194968553459,0.5370444533440129,0.11238622872971904,0.22370714700755379
2016-01-11,0.37298680041090465,0.26739926739926745,0.7109190887666929,0.5408326661329064,0.12104430379746833,0.2247386759581882
2016-01-12,0.37541240599390446,0.2849298352654057,0.7119309262166404,0.5450180072028812,0.12218268090154216,0.2130005803830528
2016-01-13,0.3798702607621308,0.29695121951219516,0.716078431372549,0.554,0.12292490118577071,0.20939675174013916
2016-01-14,0.3938235466607518,0.3723339427178549,0.731974921630094,0.5409836065573771,0.1220861319636507,0.20173913043478264
2016-01-15,0.40487652696547904,0.4214372716199757,0.7337509788566954,0.533972821742606,0.12085308056872035,0.2143684820393974
2016-01-16,0.41615993795222783,0.5106512477175897,0.7597809076682316,0.5305633240111866,0.11883142518752465,0.16097278517660685
