fid,name,system,sign,price,horizon,window,slice,n,n_eff,ic,lo,hi,signed_ic,sign_ok,ci_excludes_0,status
O103,Stablecoin supply ratio,regime,-1,cm,90,dev,since_2022,275,3.1,,,,,,,insufficient
O103,Stablecoin supply ratio,regime,-1,cm,90,holdout,full,1240,13.8,,,,,,,insufficient
O103,Stablecoin supply ratio,regime,-1,cm,180,dev,full,1678,9.3,-0.0768,-0.6382,0.3515,0.0768,True,False,ok
O103,Stablecoin supply ratio,regime,-1,cm,180,dev,ex_2020-03_2022-01,796,4.4,,,,,,,insufficient
O103,Stablecoin supply ratio,regime,-1,cm,180,dev,ex_2017,1646,9.1,-0.0311,-0.5634,0.4102,0.0311,True,False,ok
O103,Stablecoin supply ratio,regime,-1,cm,180,dev,since_2022,185,1.0,,,,,,,insufficient
O103,Stablecoin supply ratio,regime,-1,cm,180,holdout,full,1150,6.4,,,,,,,insufficient
O103,Stablecoin supply ratio,regime,-1,cm,365,dev,full,1493,4.1,,,,,,,insufficient
O103,Stablecoin supply ratio,regime,-1,cm,365,dev,ex_2020-03_2022-01,457,1.3,,,,,,,insufficient
O103,Stablecoin supply ratio,regime,-1,cm,365,dev,ex_2017,1461,4.0,,,,,,,insufficient
O103,Stablecoin supply ratio,regime,-1,cm,365,dev,since_2022,0,0.0,,,,,,,insufficient
O103,Stablecoin supply ratio,regime,-1,cm,365,holdout,full,965,2.6,,,,,,,insufficient
O079,Exchange netflow 30d / exch supply,regime,-1,okx,1,dev,full,1815,1815.0,-0.014,-0.0549,0.0218,0.014,True,False,ok
O079,Exchange netflow 30d / exch supply,regime,-1,okx,1,dev,ex_2020-03_2022-01,1112,1112.0,-0.0053,-0.0447,0.042,0.0053,True,False,ok
O079,Exchange netflow 30d / exch supply,regime,-1,okx,1,dev,ex_2017,1815,1815.0,-0.014,-0.0523,0.0201,0.014,True,False,ok
O079,Exchange netflow 30d / exch supply,regime,-1,okx,1,dev,since_2022,364,364.0,-0.0582,-0.1209,0.0063,0.0582,True,False,ok
O079,Exchange netflow 30d / exch supply,regime,-1,okx,1,holdout,full,1329,1329.0,-0.017,-0.0497,0.0196,0.017,True,False,ok
O079,Exchange netflow 30d / exch supply,regime,-1,okx,7,dev,full,1809,258.4,-0.058,-0.1542,0.0418,0.058,True,False,ok
O079,Exchange netflow 30d / exch supply,regime,-1,okx,7,dev,ex_2020-03_2022-01,1100,157.1,-0.0418,-0.1424,0.0744,0.0418,True,False,ok
O079,Exchange netflow 30d / exch supply,regime,-1,okx,7,dev,ex_2017,1809,258.4,-0.058,-0.1593,0.0391,0.058,True,False,ok
O079,Exchange netflow 30d / exch supply,regime,-1,okx,7,dev,since_2022,358,51.1,-0.1147,-0.2464,0.0344,0.1147,True,False,ok
O079,Exchange netflow 30d / exch supply,regime,-1,okx,7,holdout,full,1323,189.0,0.0127,-0.0764,0.0937,-0.0127,False,False,ok
O079,Exchange netflow 30d / exch supply,regime,-1,okx,30,dev,full,1786,59.5,-0.0838,-0.2124,0.0765,0.0838,True,False,ok
O079,Exchange netflow 30d / exch supply,regime,-1,okx,30,dev,ex_2020-03_2022-01,1054,35.1,0.0419,-0.1365,0.212,-0.0419,False,False,ok
O079,Exchange netflow 30d / exch supply,regime,-1,okx,30,dev,ex_2017,1786,59.5,-0.0838,-0.2177,0.0659,0.0838,True,False,ok
O079,Exchange netflow 30d / exch supply,regime,-1,okx,30,dev,since_2022,335,11.2,,,,,,,insufficient
O079,Exchange netflow 30d / exch supply,regime,-1,okx,30,holdout,full,1300,43.3,0.1129,-0.0735,0.2904,-0.1129,False,False,ok
O079,Exchange netflow 30d / exch supply,regime,-1,okx,90,dev,full,1726,19.2,,,,,,,insufficient
O079,Exchange netflow 30d / exch supply,regime,-1,okx,90,dev,ex_2020-03_2022-01,934,10.4,,,,,,,insufficient
O079,Exchange netflow 30d / exch supply,regime,-1,okx,90,dev,ex_2017,1726,19.2,,,,,,,insufficient
O079,Exchange netflow 30d / exch supply,regime,-1,okx,90,dev,since_2022,275,3.1,,,,,,,insufficient
O079,Exchange netflow 30d / exch supply,regime,-1,okx,90,holdout,full,1240,13.8,,,,,,,insufficient
O079,Exchange netflow 30d / exch supply,regime,-1,okx,180,dev,full,1636,9.1,-0.1465,-0.455,0.1594,0.1465,True,False,ok
O079,Exchange netflow 30d / exch supply,regime,-1,okx,180,dev,ex_2020-03_2022-01,754,4.2,,,,,,,insufficient
O079,Exchange netflow 30d / exch supply,regime,-1,okx,180,dev,ex_2017,1636,9.1,-0.1465,-0.478,0.2375,0.1465,True,False,ok
O079,Exchange netflow 30d / exch supply,regime,-1,okx,180,dev,since_2022,185,1.0,,,,,,,insufficient
O079,Exchange netflow 30d / exch supply,regime,-1,okx,180,holdout,full,1150,6.4,,,,,,,insufficient
O079,Exchange netflow 30d / exch supply,regime,-1,okx,365,dev,full,1451,4.0,,,,,,,insufficient
O079,Exchange netflow 30d / exch supply,regime,-1,okx,365,dev,ex_2020-03_2022-01,415,1.1,,,,,,,insufficient
O079,Exchange netflow 30d / exch supply,regime,-1,okx,365,dev,ex_2017,1451,4.0,,,,,,,insufficient
O079,Exchange netflow 30d / exch supply,regime,-1,okx,365,dev,since_2022,0,0.0,,,,,,,insufficient
O079,Exchange netflow 30d / exch supply,regime,-1,okx,365,holdout,full,965,2.6,,,,,,,insufficient
O079,Exchange netflow 30d / exch supply,regime,-1,cm,1,dev,full,4239,4239.0,-0.0078,-0.0389,0.0261,0.0078,True,False,ok
O079,Exchange netflow 30d / exch supply,regime,-1,cm,1,dev,ex_2020-03_2022-01,3536,3536.0,-0.0046,-0.0372,0.0325,0.0046,True,False,ok
O079,Exchange netflow 30d / exch supply,regime,-1,cm,1,dev,ex_2017,3873,3873.0,-0.0007,-0.0329,0.0277,0.0007,True,False,ok
O079,Exchange netflow 30d / exch supply,regime,-1,cm,1,dev,since_2022,364,364.0,-0.0541,-0.1123,0.0175,0.0541,True,False,ok
O079,Exchange netflow 30d / exch supply,regime,-1,cm,1,holdout,full,1329,1329.0,-0.0154,-0.0534,0.0198,0.0154,True,False,ok
O079,Exchange netflow 30d / exch supply,regime,-1,cm,7,dev,full,4233,604.7,-0.0651,-0.1235,0.0015,0.0651,True,False,ok
O079,Exchange netflow 30d / exch supply,regime,-1,cm,7,dev,ex_2020-03_2022-01,3524,503.4,-0.0603,-0.1337,0.0144,0.0603,True,False,ok
O079,Exchange netflow 30d / exch supply,regime,-1,cm,7,dev,ex_2017,3861,551.6,-0.0466,-0.1167,0.0158,0.0466,True,False,ok
O079,Exchange netflow 30d / exch supply,regime,-1,cm,7,dev,since_2022,358,51.1,-0.1107,-0.2605,0.0619,0.1107,True,False,ok
O079,Exchange netflow 30d / exch supply,regime,-1,cm,7,holdout,full,1323,189.0,0.0122,-0.0696,0.1023,-0.0122,False,False,ok
O079,Exchange netflow 30d / exch supply,regime,-1,cm,30,dev,full,4210,140.3,-0.1582,-0.2683,-0.0153,0.1582,True,True,ok
O079,Exchange netflow 30d / exch supply,regime,-1,cm,30,dev,ex_2020-03_2022-01,3478,115.9,-0.1503,-0.2677,-0.0302,0.1503,True,True,ok
O079,Exchange netflow 30d / exch supply,regime,-1,cm,30,dev,ex_2017,3815,127.2,-0.146,-0.2649,-0.024,0.146,True,True,ok
O079,Exchange netflow 30d / exch supply,regime,-1,cm,30,dev,since_2022,335,11.2,,,,,,,insufficient
O079,Exchange netflow 30d / exch supply,regime,-1,cm,30,holdout,full,1300,43.3,0.1139,-0.0789,0.296,-0.1139,False,False,ok
O079,Exchange netflow 30d / exch supply,regime,-1,cm,90,dev,full,4150,46.1,-0.1812,-0.3233,-0.0198,0.1812,True,True,ok
O079,Exchange netflow 30d / exch supply,regime,-1,cm,90,dev,ex_2020-03_2022-01,3358,37.3,-0.1662,-0.3344,0.0383,0.1662,True,False,ok
O079,Exchange netflow 30d / exch supply,regime,-1,cm,90,dev,ex_2017,3695,41.1,-0.1561,-0.317,0.0013,0.1561,True,False,ok
O079,Exchange netflow 30d / exch supply,regime,-1,cm,90,dev,since_2022,275,3.1,,,,,,,insufficient
O079,Exchange netflow 30d / exch supply,regime,-1,cm,90,holdout,full,1240,13.8,,,,,,,insufficient
O079,Exchange netflow 30d / exch supply,regime,-1,cm,180,dev,full,4060,22.6,-0.1392,-0.3283,0.079,0.1392,True,False,ok
O079,Exchange netflow 30d / exch supply,regime,-1,cm,180,dev,ex_2020-03_2022-01,3178,17.7,-0.1066,-0.304,0.0955,0.1066,True,False,ok
O079,Exchange netflow 30d / exch supply,regime,-1,cm,180,dev,ex_2017,3515,19.5,-0.0706,-0.3206,0.1327,0.0706,True,False,ok
O079,Exchange netflow 30d / exch supply,regime,-1,cm,180,dev,since_2022,185,1.0,,,,,,,insufficient
O079,Exchange netflow 30d / exch supply,regime,-1,cm,180,holdout,full,1150,6.4,,,,,,,insufficient
O079,Exchange netflow 30d / exch supply,regime,-1,cm,365,dev,full,3875,10.6,-0.1541,-0.3824,0.0544,0.1541,True,False,ok
O079,Exchange netflow 30d / exch supply,regime,-1,cm,365,dev,ex_2020-03_2022-01,2839,7.8,,,,,,,insufficient
O079,Exchange netflow 30d / exch supply,regime,-1,cm,365,dev,ex_2017,3145,8.6,-0.0656,-0.3339,0.1314,0.0656,True,False,ok
O079,Exchange netflow 30d / exch supply,regime,-1,cm,365,dev,since_2022,0,0.0,,,,,,,insufficient
O079,Exchange netflow 30d / exch supply,regime,-1,cm,365,holdout,full,965,2.6,,,,,,,insufficient
O080,Exchange balance 30d change,regime,-1,okx,1,dev,full,1815,1815.0,-0.014,-0.0525,0.0219,0.014,True,False,ok
O080,Exchange balance 30d change,regime,-1,okx,1,dev,ex_2020-03_2022-01,1112,1112.0,-0.0053,-0.0475,0.0346,0.0053,True,False,ok
O080,Exchange balance 30d change,regime,-1,okx,1,dev,ex_2017,1815,1815.0,-0.014,-0.0484,0.0204,0.014,True,False,ok
O080,Exchange balance 30d change,regime,-1,okx,1,dev,since_2022,364,364.0,-0.0582,-0.1166,0.0101,0.0582,True,False,ok
O080,Exchange balance 30d change,regime,-1,okx,1,holdout,full,1329,1329.0,-0.0242,-0.059,0.0162,0.0242,True,False,ok
O080,Exchange balance 30d change,regime,-1,okx,7,dev,full,1809,258.4,-0.058,-0.1504,0.0312,0.058,True,False,ok
O080,Exchange balance 30d change,regime,-1,okx,7,dev,ex_2020-03_2022-01,1100,157.1,-0.0418,-0.142,0.0763,0.0418,True,False,ok
O080,Exchange balance 30d change,regime,-1,okx,7,dev,ex_2017,1809,258.4,-0.058,-0.1397,0.0322,0.058,True,False,ok
O080,Exchange balance 30d change,regime,-1,okx,7,dev,since_2022,358,51.1,-0.1147,-0.2324,0.0325,0.1147,True,False,ok
O080,Exchange balance 30d change,regime,-1,okx,7,holdout,full,1323,189.0,-0.013,-0.1107,0.0891,0.013,True,False,ok
O080,Exchange balance 30d change,regime,-1,okx,30,dev,full,1786,59.5,-0.0838,-0.2212,0.0731,0.0838,True,False,ok
O080,Exchange balance 30d change,regime,-1,okx,30,dev,ex_2020-03_2022-01,1054,35.1,0.0419,-0.1486,0.2037,-0.0419,False,False,ok
O080,Exchange balance 30d change,regime,-1,okx,30,dev,ex_2017,1786,59.5,-0.0838,-0.2423,0.0849,0.0838,True,False,ok
O080,Exchange balance 30d change,regime,-1,okx,30,dev,since_2022,335,11.2,,,,,,,insufficient
O080,Exchange balance 30d change,regime,-1,okx,30,holdout,full,1300,43.3,0.1013,-0.0611,0.2771,-0.1013,False,False,ok
O080,Exchange balance 30d change,regime,-1,okx,90,dev,full,1726,19.2,,,,,,,insufficient
O080,Exchange balance 30d change,regime,-1,okx,90,dev,ex_2020-03_2022-01,934,10.4,,,,,,,insufficient
O080,Exchange balance 30d change,regime,-1,okx,90,dev,ex_2017,1726,19.2,,,,,,,insufficient
O080,Exchange balance 30d change,regime,-1,okx,90,dev,since_2022,275,3.1,,,,,,,insufficient
O080,Exchange balance 30d change,regime,-1,okx,90,holdout,full,1240,13.8,,,,,,,insufficient
O080,Exchange balance 30d change,regime,-1,okx,180,dev,full,1636,9.1,-0.1465,-0.496,0.1896,0.1465,True,False,ok
O080,Exchange balance 30d change,regime,-1,okx,180,dev,ex_2020-03_2022-01,754,4.2,,,,,,,insufficient
O080,Exchange balance 30d change,regime,-1,okx,180,dev,ex_2017,1636,9.1,-0.1465,-0.4965,0.1895,0.1465,True,False,ok
O080,Exchange balance 30d change,regime,-1,okx,180,dev,since_2022,185,1.0,,,,,,,insufficient
O080,Exchange balance 30d change,regime,-1,okx,180,holdout,full,1150,6.4,,,,,,,insufficient
O080,Exchange balance 30d change,regime,-1,okx,365,dev,full,1451,4.0,,,,,,,insufficient
O080,Exchange balance 30d change,regime,-1,okx,365,dev,ex_2020-03_2022-01,415,1.1,,,,,,,insufficient
O080,Exchange balance 30d change,regime,-1,okx,365,dev,ex_2017,1451,4.0,,,,,,,insufficient
O080,Exchange balance 30d change,regime,-1,okx,365,dev,since_2022,0,0.0,,,,,,,insufficient
O080,Exchange balance 30d change,regime,-1,okx,365,holdout,full,965,2.6,,,,,,,insufficient
O080,Exchange balance 30d change,regime,-1,cm,1,dev,full,4238,4238.0,-0.0085,-0.0413,0.0256,0.0085,True,False,ok
O080,Exchange balance 30d change,regime,-1,cm,1,dev,ex_2020-03_2022-01,3535,3535.0,-0.0054,-0.0395,0.0305,0.0054,True,False,ok
O080,Exchange balance 30d change,regime,-1,cm,1,dev,ex_2017,3872,3872.0,-0.0015,-0.0324,0.0295,0.0015,True,False,ok
O080,Exchange balance 30d change,regime,-1,cm,1,dev,since_2022,364,364.0,-0.0541,-0.1086,0.0111,0.0541,True,False,ok
O080,Exchange balance 30d change,regime,-1,cm,1,holdout,full,1329,1329.0,-0.0226,-0.0613,0.0203,0.0226,True,False,ok
O080,Exchange balance 30d change,regime,-1,cm,7,dev,full,4232,604.6,-0.0658,-0.1346,-0.0043,0.0658,True,True,ok
O080,Exchange balance 30d change,regime,-1,cm,7,dev,ex_2020-03_2022-01,3523,503.3,-0.0611,-0.1323,0.015,0.0611,True,False,ok
O080,Exchange balance 30d change,regime,-1,cm,7,dev,ex_2017,3860,551.4,-0.0473,-0.1088,0.0204,0.0473,True,False,ok
O080,Exchange balance 30d change,regime,-1,cm,7,dev,since_2022,358,51.1,-0.1107,-0.2376,0.0362,0.1107,True,False,ok
O080,Exchange balance 30d change,regime,-1,cm,7,holdout,full,1323,189.0,-0.0137,-0.0914,0.0817,0.0137,True,False,ok
O080,Exchange balance 30d change,regime,-1,cm,30,dev,full,4209,140.3,-0.1591,-0.2696,-0.0492,0.1591,True,True,ok
O080,Exchange balance 30d change,regime,-1,cm,30,dev,ex_2020-03_2022-01,3477,115.9,-0.1513,-0.2604,-0.0412,0.1513,True,True,ok
O080,Exchange balance 30d change,regime,-1,cm,30,dev,ex_2017,3814,127.1,-0.1469,-0.2709,-0.0483,0.1469,True,True,ok
O080,Exchange balance 30d change,regime,-1,cm,30,dev,since_2022,335,11.2,,,,,,,insufficient
O080,Exchange balance 30d change,regime,-1,cm,30,holdout,full,1300,43.3,0.1024,-0.0698,0.2715,-0.1024,False,False,ok
O080,Exchange balance 30d change,regime,-1,cm,90,dev,full,4149,46.1,-0.1816,-0.3515,-0.017,0.1816,True,True,ok
O080,Exchange balance 30d change,regime,-1,cm,90,dev,ex_2020-03_2022-01,3357,37.3,-0.1666,-0.3431,0.0075,0.1666,True,False,ok
O080,Exchange balance 30d change,regime,-1,cm,90,dev,ex_2017,3694,41.0,-0.1566,-0.334,0.0233,0.1566,True,False,ok
O080,Exchange balance 30d change,regime,-1,cm,90,dev,since_2022,275,3.1,,,,,,,insufficient
O080,Exchange balance 30d change,regime,-1,cm,90,holdout,full,1240,13.8,,,,,,,insufficient
O080,Exchange balance 30d change,regime,-1,cm,180,dev,full,4059,22.6,-0.1386,-0.3612,0.0577,0.1386,True,False,ok
O080,Exchange balance 30d change,regime,-1,cm,180,dev,ex_2020-03_2022-01,3177,17.6,-0.1057,-0.3342,0.0828,0.1057,True,False,ok
O080,Exchange balance 30d change,regime,-1,cm,180,dev,ex_2017,3514,19.5,-0.0698,-0.2846,0.1679,0.0698,True,False,ok
O080,Exchange balance 30d change,regime,-1,cm,180,dev,since_2022,185,1.0,,,,,,,insufficient
O080,Exchange balance 30d change,regime,-1,cm,180,holdout,full,1150,6.4,,,,,,,insufficient
O080,Exchange balance 30d change,regime,-1,cm,365,dev,full,3874,10.6,-0.1537,-0.3943,0.0417,0.1537,True,False,ok
O080,Exchange balance 30d change,regime,-1,cm,365,dev,ex_2020-03_2022-01,2838,7.8,,,,,,,insufficient
O080,Exchange balance 30d change,regime,-1,cm,365,dev,ex_2017,3144,8.6,-0.0651,-0.3419,0.1549,0.0651,True,False,ok
O080,Exchange balance 30d change,regime,-1,cm,365,dev,since_2022,0,0.0,,,,,,,insufficient
O080,Exchange balance 30d change,regime,-1,cm,365,holdout,full,965,2.6,,,,,,,insufficient
M115,Net liquidity heuristic 13w change,regime,1,okx,1,dev,full,1815,1815.0,0.0286,-0.0091,0.0627,0.0286,True,False,ok
M115,Net liquidity heuristic 13w change,regime,1,okx,1,dev,ex_2020-03_2022-01,1112,1112.0,0.0115,-0.0282,0.0511,0.0115,True,False,ok
M115,Net liquidity heuristic 13w change,regime,1,okx,1,dev,ex_2017,1815,1815.0,0.0286,-0.0129,0.0649,0.0286,True,False,ok
M115,Net liquidity heuristic 13w change,regime,1,okx,1,dev,since_2022,364,364.0,0.0141,-0.0627,0.0935,0.0141,True,False,ok
M115,Net liquidity heuristic 13w change,regime,1,okx,1,holdout,full,1329,1329.0,0.014,-0.0275,0.0586,0.014,True,False,ok
M115,Net liquidity heuristic 13w change,regime,1,okx,7,dev,full,1809,258.4,0.1136,0.031,0.2039,0.1136,True,True,ok
M115,Net liquidity heuristic 13w change,regime,1,okx,7,dev,ex_2020-03_2022-01,1100,157.1,0.0558,-0.0431,0.17,0.0558,True,False,ok
M115,Net liquidity heuristic 13w change,regime,1,okx,7,dev,ex_2017,1809,258.4,0.1136,0.0234,0.2004,0.1136,True,True,ok
M115,Net liquidity heuristic 13w change,regime,1,okx,7,dev,since_2022,358,51.1,-0.0467,-0.2003,0.1362,-0.0467,False,False,ok
M115,Net liquidity heuristic 13w change,regime,1,okx,7,holdout,full,1323,189.0,0.0392,-0.0726,0.1321,0.0392,True,False,ok
M115,Net liquidity heuristic 13w change,regime,1,okx,30,dev,full,1786,59.5,0.182,0.0109,0.3237,0.182,True,True,ok
M115,Net liquidity heuristic 13w change,regime,1,okx,30,dev,ex_2020-03_2022-01,1054,35.1,0.1185,-0.078,0.3161,0.1185,True,False,ok
M115,Net liquidity heuristic 13w change,regime,1,okx,30,dev,ex_2017,1786,59.5,0.182,-0.0061,0.3189,0.182,True,False,ok
M115,Net liquidity heuristic 13w change,regime,1,okx,30,dev,since_2022,335,11.2,,,,,,,insufficient
M115,Net liquidity heuristic 13w change,regime,1,okx,30,holdout,full,1300,43.3,0.1584,-0.0476,0.3412,0.1584,True,False,ok
M115,Net liquidity heuristic 13w change,regime,1,okx,90,dev,full,1726,19.2,,,,,,,insufficient
M115,Net liquidity heuristic 13w change,regime,1,okx,90,dev,ex_2020-03_2022-01,934,10.4,,,,,,,insufficient
M115,Net liquidity heuristic 13w change,regime,1,okx,90,dev,ex_2017,1726,19.2,,,,,,,insufficient
M115,Net liquidity heuristic 13w change,regime,1,okx,90,dev,since_2022,275,3.1,,,,,,,insufficient
M115,Net liquidity heuristic 13w change,regime,1,okx,90,holdout,full,1240,13.8,,,,,,,insufficient
M115,Net liquidity heuristic 13w change,regime,1,okx,180,dev,full,1636,9.1,0.2628,-0.0802,0.5439,0.2628,True,False,ok
M115,Net liquidity heuristic 13w change,regime,1,okx,180,dev,ex_2020-03_2022-01,754,4.2,,,,,,,insufficient
M115,Net liquidity heuristic 13w change,regime,1,okx,180,dev,ex_2017,1636,9.1,0.2628,-0.1338,0.5761,0.2628,True,False,ok
M115,Net liquidity heuristic 13w change,regime,1,okx,180,dev,since_2022,185,1.0,,,,,,,insufficient
M115,Net liquidity heuristic 13w change,regime,1,okx,180,holdout,full,1150,6.4,,,,,,,insufficient
M115,Net liquidity heuristic 13w change,regime,1,okx,365,dev,full,1451,4.0,,,,,,,insufficient
M115,Net liquidity heuristic 13w change,regime,1,okx,365,dev,ex_2020-03_2022-01,415,1.1,,,,,,,insufficient
M115,Net liquidity heuristic 13w change,regime,1,okx,365,dev,ex_2017,1451,4.0,,,,,,,insufficient
M115,Net liquidity heuristic 13w change,regime,1,okx,365,dev,since_2022,0,0.0,,,,,,,insufficient
M115,Net liquidity heuristic 13w change,regime,1,okx,365,holdout,full,965,2.6,,,,,,,insufficient
M115,Net liquidity heuristic 13w change,regime,1,cm,1,dev,full,4549,4549.0,0.0413,0.0089,0.0727,0.0413,True,True,ok
M115,Net liquidity heuristic 13w change,regime,1,cm,1,dev,ex_2020-03_2022-01,3846,3846.0,0.0516,0.0158,0.0855,0.0516,True,True,ok
M115,Net liquidity heuristic 13w change,regime,1,cm,1,dev,ex_2017,4183,4183.0,0.034,0.0024,0.0666,0.034,True,True,ok
M115,Net liquidity heuristic 13w change,regime,1,cm,1,dev,since_2022,364,364.0,0.0084,-0.0575,0.0816,0.0084,True,False,ok
M115,Net liquidity heuristic 13w change,regime,1,cm,1,holdout,full,1329,1329.0,0.0139,-0.0233,0.0521,0.0139,True,False,ok
M115,Net liquidity heuristic 13w change,regime,1,cm,7,dev,full,4543,649.0,0.0804,0.0131,0.1486,0.0804,True,True,ok
M115,Net liquidity heuristic 13w change,regime,1,cm,7,dev,ex_2020-03_2022-01,3834,547.7,0.0833,0.0014,0.1598,0.0833,True,True,ok
M115,Net liquidity heuristic 13w change,regime,1,cm,7,dev,ex_2017,4171,595.9,0.0698,-0.0044,0.1353,0.0698,True,False,ok
M115,Net liquidity heuristic 13w change,regime,1,cm,7,dev,since_2022,358,51.1,-0.0478,-0.2167,0.1558,-0.0478,False,False,ok
M115,Net liquidity heuristic 13w change,regime,1,cm,7,holdout,full,1323,189.0,0.0388,-0.058,0.1374,0.0388,True,False,ok
M115,Net liquidity heuristic 13w change,regime,1,cm,30,dev,full,4520,150.7,0.095,-0.0226,0.2211,0.095,True,False,ok
M115,Net liquidity heuristic 13w change,regime,1,cm,30,dev,ex_2020-03_2022-01,3788,126.3,0.1025,-0.0274,0.2375,0.1025,True,False,ok
M115,Net liquidity heuristic 13w change,regime,1,cm,30,dev,ex_2017,4125,137.5,0.085,-0.04,0.203,0.085,True,False,ok
M115,Net liquidity heuristic 13w change,regime,1,cm,30,dev,since_2022,335,11.2,,,,,,,insufficient
M115,Net liquidity heuristic 13w change,regime,1,cm,30,holdout,full,1300,43.3,0.1591,-0.0584,0.3474,0.1591,True,False,ok
M115,Net liquidity heuristic 13w change,regime,1,cm,90,dev,full,4460,49.6,0.1177,-0.0919,0.3049,0.1177,True,False,ok
M115,Net liquidity heuristic 13w change,regime,1,cm,90,dev,ex_2020-03_2022-01,3668,40.8,0.1964,-0.0126,0.4344,0.1964,True,False,ok
M115,Net liquidity heuristic 13w change,regime,1,cm,90,dev,ex_2017,4005,44.5,0.1091,-0.0935,0.3059,0.1091,True,False,ok
M115,Net liquidity heuristic 13w change,regime,1,cm,90,dev,since_2022,275,3.1,,,,,,,insufficient
M115,Net liquidity heuristic 13w change,regime,1,cm,90,holdout,full,1240,13.8,,,,,,,insufficient
M115,Net liquidity heuristic 13w change,regime,1,cm,180,dev,full,4370,24.3,0.0644,-0.1137,0.2532,0.0644,True,False,ok
M115,Net liquidity heuristic 13w change,regime,1,cm,180,dev,ex_2020-03_2022-01,3488,19.4,0.1322,-0.1381,0.3552,0.1322,True,False,ok
M115,Net liquidity heuristic 13w change,regime,1,cm,180,dev,ex_2017,3825,21.2,0.0867,-0.1439,0.3354,0.0867,True,False,ok
M115,Net liquidity heuristic 13w change,regime,1,cm,180,dev,since_2022,185,1.0,,,,,,,insufficient
M115,Net liquidity heuristic 13w change,regime,1,cm,180,holdout,full,1150,6.4,,,,,,,insufficient
M115,Net liquidity heuristic 13w change,regime,1,cm,365,dev,full,4185,11.5,-0.0765,-0.3198,0.161,-0.0765,False,False,ok
M115,Net liquidity heuristic 13w change,regime,1,cm,365,dev,ex_2020-03_2022-01,3149,8.6,-0.0749,-0.3335,0.1834,-0.0749,False,False,ok
M115,Net liquidity heuristic 13w change,regime,1,cm,365,dev,ex_2017,3455,9.5,-0.04,-0.3185,0.1981,-0.04,False,False,ok
M115,Net liquidity heuristic 13w change,regime,1,cm,365,dev,since_2022,0,0.0,,,,,,,insufficient
M115,Net liquidity heuristic 13w change,regime,1,cm,365,holdout,full,965,2.6,,,,,,,insufficient
M106,Broad dollar 30d change,regime,-1,okx,1,dev,full,1815,1815.0,-0.0127,-0.0465,0.0213,0.0127,True,False,ok
M106,Broad dollar 30d change,regime,-1,okx,1,dev,ex_2020-03_2022-01,1112,1112.0,-0.0143,-0.0513,0.0242,0.0143,True,False,ok
M106,Broad dollar 30d change,regime,-1,okx,1,dev,ex_2017,1815,1815.0,-0.0127,-0.0506,0.0214,0.0127,True,False,ok
M106,Broad dollar 30d change,regime,-1,okx,1,dev,since_2022,364,364.0,0.0444,-0.0167,0.1019,-0.0444,False,False,ok
M106,Broad dollar 30d change,regime,-1,okx,1,holdout,full,1329,1329.0,0.0047,-0.0386,0.0483,-0.0047,False,False,ok
M106,Broad dollar 30d change,regime,-1,okx,7,dev,full,1809,258.4,-0.031,-0.1284,0.0725,0.031,True,False,ok
M106,Broad dollar 30d change,regime,-1,okx,7,dev,ex_2020-03_2022-01,1100,157.1,-0.0263,-0.1422,0.0886,0.0263,True,False,ok
M106,Broad dollar 30d change,regime,-1,okx,7,dev,ex_2017,1809,258.4,-0.031,-0.1124,0.0588,0.031,True,False,ok
M106,Broad dollar 30d change,regime,-1,okx,7,dev,since_2022,358,51.1,0.1161,-0.0733,0.2782,-0.1161,False,False,ok
M106,Broad dollar 30d change,regime,-1,okx,7,holdout,full,1323,189.0,0.0225,-0.0985,0.1465,-0.0225,False,False,ok
M106,Broad dollar 30d change,regime,-1,okx,30,dev,full,1786,59.5,-0.0867,-0.2362,0.0673,0.0867,True,False,ok
M106,Broad dollar 30d change,regime,-1,okx,30,dev,ex_2020-03_2022-01,1054,35.1,-0.1263,-0.312,0.0557,0.1263,True,False,ok
M106,Broad dollar 30d change,regime,-1,okx,30,dev,ex_2017,1786,59.5,-0.0867,-0.2349,0.0613,0.0867,True,False,ok
M106,Broad dollar 30d change,regime,-1,okx,30,dev,since_2022,335,11.2,,,,,,,insufficient
M106,Broad dollar 30d change,regime,-1,okx,30,holdout,full,1300,43.3,0.1762,0.0163,0.3499,-0.1762,False,True,ok
M106,Broad dollar 30d change,regime,-1,okx,90,dev,full,1726,19.2,,,,,,,insufficient
M106,Broad dollar 30d change,regime,-1,okx,90,dev,ex_2020-03_2022-01,934,10.4,,,,,,,insufficient
M106,Broad dollar 30d change,regime,-1,okx,90,dev,ex_2017,1726,19.2,,,,,,,insufficient
M106,Broad dollar 30d change,regime,-1,okx,90,dev,since_2022,275,3.1,,,,,,,insufficient
M106,Broad dollar 30d change,regime,-1,okx,90,holdout,full,1240,13.8,,,,,,,insufficient
M106,Broad dollar 30d change,regime,-1,okx,180,dev,full,1636,9.1,-0.2642,-0.3988,-0.039,0.2642,True,True,ok
M106,Broad dollar 30d change,regime,-1,okx,180,dev,ex_2020-03_2022-01,754,4.2,,,,,,,insufficient
M106,Broad dollar 30d change,regime,-1,okx,180,dev,ex_2017,1636,9.1,-0.2642,-0.3929,-0.0501,0.2642,True,True,ok
